,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
95,TC191406,Inaki,A,0,1914-08-31 12:00:00,,1914-08-29 12:00:00,1914-08-29 12:00:00,1914-08-26 00:00:00,998.88,-96.26,20.93,998.88,-96.26,20.93,1005.35,-94.81,24.29,,,,1005.88,-91.07,23.74
96,TC191409,Laurel,A,1,1914-09-09 00:00:00,1914-09-09 12:00:00,1914-09-03 12:00:00,1914-09-03 12:00:00,1914-08-29 12:00:00,987.08,-72.7,30.69,987.08,-72.7,30.69,995.05,-60.42,35.8,988.85,-54.69,33.88,1009.38,-58.69,19.38
97,TC191410,Micah,A,0,1914-09-24 00:00:00,,1914-09-21 06:00:00,1914-09-21 06:00:00,1914-09-15 18:00:00,915.01,-53.45,21.79,915.01,-53.45,21.79,947.81,-61.05,35.25,,,,1006.74,-15.17,18.8
98,TC191411,Olivia,A,-1,,,1914-09-22 12:00:00,1914-09-22 12:00:00,1914-09-18 18:00:00,963.45,-97.07,24.14,963.45,-97.07,24.14,,,,,,,1007.12,-78.99,18.0
99,TC191414,Toby,A,-1,,,1914-12-30 06:00:00,1914-12-30 06:00:00,1914-12-29 00:00:00,988.63,-27.78,31.97,988.63,-27.78,31.97,,,,,,,994.83,-23.08,34.78
100,TC191501,Zoe,A,1,1915-05-18 06:00:00,1915-05-19 00:00:00,1915-05-18 12:00:00,1915-05-16 12:00:00,1915-05-14 00:00:00,997.13,-79.49,32.61,999.67,-86.4,22.99,997.29,-80.61,31.21,1004.6,-77.19,34.72,1005.42,-86.59,17.65
101,TC191503,Bruce,A,-1,,,1915-07-30 18:00:00,1915-07-30 18:00:00,1915-07-27 00:00:00,967.64,-62.27,39.92,967.64,-62.27,39.92,,,,,,,1004.48,-68.16,26.01
102,TC191504,Candy,A,-1,,,1915-09-14 00:00:00,1915-09-14 00:00:00,1915-09-09 00:00:00,985.72,-86.43,28.88,985.72,-86.43,28.88,,,,,,,1010.44,-77.02,23.47
103,TC191506,Frances,A,0,1915-10-01 00:00:00,,1915-09-30 00:00:00,1915-09-30 00:00:00,1915-09-19 12:00:00,971.59,-65.46,27.36,971.59,-65.46,27.36,989.59,-61.21,30.8,,,,1011.57,-14.4,8.55
104,TC191509,Jack,A,1,1915-10-14 18:00:00,1915-10-15 00:00:00,1915-10-12 00:00:00,1915-10-12 00:00:00,1915-10-12 06:00:00,985.0,-20.14,41.78,985.0,-20.14,41.78,996.44,-16.8,41.04,997.32,-14.93,41.57,985.09,-21.71,40.19
105,TC191511,Luigi,A,0,1915-11-03 12:00:00,,1915-11-04 12:00:00,1915-11-03 06:00:00,1915-10-31 18:00:00,977.29,-44.44,51.92,992.47,-45.0,39.28,986.2,-45.84,41.92,,,,999.39,-43.25,32.39
106,TC191601,Rosita,A,1,1916-01-20 00:00:00,1916-01-20 06:00:00,1916-01-20 18:00:00,1916-01-19 18:00:00,1916-01-17 12:00:00,990.02,-35.75,41.5,997.29,-43.09,33.98,995.21,-42.17,35.48,993.85,-40.79,36.66,1008.62,-42.49,29.47
107,TC191602,Sergio,A,2,1916-02-12 00:00:00,1916-02-12 06:00:00,1916-02-10 06:00:00,1916-02-10 06:00:00,1916-02-04 18:00:00,979.99,-46.94,32.05,979.99,-46.94,32.05,1006.43,-36.16,47.06,1008.4,-30.81,48.66,1007.92,-43.81,27.83
108,TC191603,Tess,A,-1,,,1916-03-31 00:00:00,1916-03-31 00:00:00,1916-03-30 12:00:00,997.26,-66.65,26.27,997.26,-66.65,26.27,,,,,,,1002.74,-64.54,24.6
109,TC191606,Beatrice,A,3,1916-08-21 00:00:00,1916-08-21 00:00:00,1916-08-17 12:00:00,1916-08-17 12:00:00,1916-08-09 06:00:00,914.56,-74.24,28.47,914.56,-74.24,28.47,1000.34,-77.13,43.21,1000.34,-77.13,43.21,1005.81,-23.43,13.7
110,TC191608,Dawn,A,1,1916-09-23 12:00:00,1916-09-25 06:00:00,1916-09-22 18:00:00,1916-09-22 18:00:00,1916-09-13 00:00:00,934.21,-44.97,30.15,934.21,-44.97,30.15,962.58,-36.36,31.89,994.21,-16.25,35.0,1006.6,-15.34,11.22
111,TC191609,Ernest,A,0,1916-09-19 06:00:00,,1916-09-22 18:00:00,1916-09-19 00:00:00,1916-09-17 00:00:00,975.22,-60.1,39.18,1002.25,-72.26,32.33,1001.89,-71.32,32.45,,,,1006.45,-72.98,25.89
112,TC191611,Harrison,A,0,1916-10-09 06:00:00,,1916-10-16 18:00:00,1916-10-07 12:00:00,1916-09-30 00:00:00,945.18,-24.92,39.14,972.41,-67.52,21.95,988.34,-66.28,24.71,,,,1009.86,-40.76,12.1
113,TC191612,Janet,A,-1,,,1916-10-03 06:00:00,1916-10-03 06:00:00,1916-10-03 06:00:00,999.05,-88.56,28.68,999.05,-88.56,28.68,,,,,,,999.05,-88.56,28.68
114,TC191613,Kinen,A,-1,,,1916-11-25 18:00:00,1916-11-25 18:00:00,1916-11-24 12:00:00,962.65,-48.23,40.63,962.65,-48.23,40.63,,,,,,,989.34,-45.18,41.34
115,TC191706,Brandon,A,-1,,,1917-11-08 18:00:00,1917-11-08 18:00:00,1917-11-07 00:00:00,994.83,-60.86,29.24,994.83,-60.86,29.24,,,,,,,1007.56,-64.26,25.74
116,TC191707,Christine,A,-1,,,1917-11-12 06:00:00,1917-11-12 06:00:00,1917-11-11 12:00:00,997.93,-48.69,32.19,997.93,-48.69,32.19,,,,,,,1003.57,-52.44,29.83
117,TC191801,David,A,2,1918-02-02 12:00:00,1918-02-03 06:00:00,1918-01-30 18:00:00,1918-01-30 18:00:00,1918-01-30 06:00:00,997.34,-56.02,27.34,997.34,-56.02,27.34,1001.62,-51.82,35.3,1000.77,-44.25,41.0,1001.43,-54.77,26.85
118,TC191803,Geoffrey,A,1,1918-08-12 00:00:00,1918-08-13 00:00:00,1918-08-07 18:00:00,1918-08-07 18:00:00,1918-07-31 00:00:00,998.17,-59.77,23.1,998.17,-59.77,23.1,1008.0,-61.88,42.09,1006.79,-52.5,50.0,1008.89,-26.27,9.69
119,TC191805,Jacob,A,0,1918-09-26 06:00:00,,1918-09-20 12:00:00,1918-09-20 12:00:00,1918-09-11 00:00:00,941.05,-44.34,20.11,941.05,-44.34,20.11,970.25,-35.37,41.29,,,,1006.9,-19.99,11.57
120,TC191806,Katrina,A,1,1918-10-11 06:00:00,1918-10-12 12:00:00,1918-10-07 06:00:00,1918-10-07 06:00:00,1918-09-30 18:00:00,947.16,-31.45,29.39,947.16,-31.45,29.39,994.2,-26.52,40.91,1008.91,-12.75,42.25,1012.63,-40.69,38.97
121,TC191808,Maho,A,0,1918-11-05 12:00:00,,1918-10-31 12:00:00,1918-10-31 12:00:00,1918-10-31 12:00:00,998.55,-61.93,26.05,998.55,-61.93,26.05,1008.8,-82.5,28.25,,,,998.55,-61.93,26.05
122,TC191901,Nicholas,A,2,1919-03-04 18:00:00,1919-03-05 00:00:00,1919-03-06 06:00:00,1919-03-02 06:00:00,1919-03-02 00:00:00,993.34,-36.75,52.25,1004.04,-44.47,25.96,1009.54,-53.38,32.31,1007.33,-52.64,34.09,1009.18,-43.06,24.91
123,TC191902,Peach,A,0,1919-08-17 18:00:00,,1919-08-04 12:00:00,1919-08-04 12:00:00,1919-07-28 06:00:00,943.97,-49.76,28.48,943.97,-49.76,28.48,989.25,-15.81,41.6,,,,1005.55,-14.35,10.21
124,TC191903,Samson,A,-1,,,1919-08-27 06:00:00,1919-08-27 06:00:00,1919-08-24 12:00:00,990.97,-91.12,11.49,990.97,-91.12,11.49,,,,,,,1008.79,-76.63,10.96
125,TC191904,Tiffany,A,0,1919-10-25 12:00:00,,1919-10-23 18:00:00,1919-10-23 18:00:00,1919-10-18 18:00:00,925.96,-82.8,19.27,925.96,-82.8,19.27,1000.58,-79.13,22.41,,,,1007.43,-76.48,11.79
126,TC191905,Victor,A,-1,,,1919-10-28 18:00:00,1919-10-28 18:00:00,1919-10-24 06:00:00,986.64,-60.92,34.68,986.64,-60.92,34.68,,,,,,,998.63,-57.85,31.6
127,TC191906,Andy,A,0,1919-11-14 00:00:00,,1919-11-11 18:00:00,1919-11-11 18:00:00,1919-11-06 18:00:00,946.88,-33.56,27.82,946.88,-33.56,27.82,972.55,-27.48,27.41,,,,1006.72,-36.73,27.77
128,TC191907,Bonnie,A,2,1919-11-20 12:00:00,1919-11-21 00:00:00,1919-11-17 12:00:00,1919-11-17 12:00:00,1919-11-14 18:00:00,977.22,-75.76,17.44,977.22,-75.76,17.44,1005.59,-67.75,26.5,1006.92,-65.75,27.5,1005.46,-79.53,12.18
129,TC191908,Charlie,A,0,1919-11-24 12:00:00,,1919-11-23 18:00:00,1919-11-23 18:00:00,1919-11-18 12:00:00,976.8,-39.57,31.24,976.8,-39.57,31.24,981.67,-40.21,29.48,,,,1005.55,-34.11,30.31
130,TC192001,Erik,A,0,1920-01-10 00:00:00,,1920-01-08 06:00:00,1920-01-08 06:00:00,1920-01-04 06:00:00,952.57,-51.47,41.51,952.57,-51.47,41.51,978.48,-46.31,44.33,,,,1013.47,-75.64,26.08
131,TC192002,Gloria,A,2,1920-05-16 18:00:00,1920-05-17 12:00:00,1920-05-14 12:00:00,1920-05-14 12:00:00,1920-05-13 18:00:00,982.29,-35.89,39.01,982.29,-35.89,39.01,1001.45,-25.0,47.0,1007.2,-27.75,52.0,983.97,-39.14,41.4
132,TC192004,Josie,A,1,1920-08-17 12:00:00,1920-08-18 18:00:00,1920-08-17 06:00:00,1920-08-17 06:00:00,1920-08-12 18:00:00,950.86,-65.97,34.48,950.86,-65.97,34.48,951.21,-65.89,36.07,987.36,-62.55,45.92,1008.43,-57.93,22.73
133,TC192005,Keith,A,1,1920-09-06 18:00:00,1920-09-10 00:00:00,1920-09-07 06:00:00,1920-09-06 12:00:00,1920-08-23 06:00:00,960.13,-50.67,37.15,962.47,-56.92,35.68,960.99,-54.84,36.34,988.46,-24.57,50.88,1002.72,-26.4,9.42
134,TC192006,Lily,A,0,1920-09-12 06:00:00,,1920-09-07 06:00:00,1920-09-07 06:00:00,1920-08-29 12:00:00,881.4,-66.17,22.76,881.4,-66.17,22.76,962.47,-73.86,40.1,,,,1010.56,-23.76,11.32
135,TC192007,Marco,A,1,1920-09-17 12:00:00,1920-09-20 18:00:00,1920-09-12 06:00:00,1920-09-12 06:00:00,1920-09-03 18:00:00,940.87,-52.43,28.16,940.87,-52.43,28.16,969.86,-49.94,40.86,974.02,-14.0,52.0,1008.12,-20.09,13.82
136,TC192008,Noelle,A,0,1920-10-02 12:00:00,,1920-09-26 18:00:00,1920-09-26 18:00:00,1920-09-23 18:00:00,967.38,-19.56,20.31,967.38,-19.56,20.31,1012.61,-32.0,22.75,,,,1003.66,-7.42,15.16
137,TC192009,Quinn,A,1,1920-10-10 00:00:00,1920-10-10 06:00:00,1920-10-08 18:00:00,1920-10-08 18:00:00,1920-10-03 00:00:00,948.26,-57.85,39.06,948.26,-57.85,39.06,978.26,-54.97,47.07,989.46,-53.26,47.84,1009.37,-60.58,21.81
138,TC192010,Shannon,A,1,1920-10-28 06:00:00,1920-10-28 18:00:00,1920-10-25 06:00:00,1920-10-25 06:00:00,1920-10-14 00:00:00,975.57,-79.78,23.25,975.57,-79.78,23.25,1004.02,-81.21,23.79,1006.47,-79.47,24.67,1006.44,-14.56,12.72
139,TC192011,Thomas,A,0,1920-11-20 00:00:00,,1920-11-20 18:00:00,1920-11-19 18:00:00,1920-11-18 06:00:00,975.08,-35.77,45.19,989.78,-43.3,36.25,989.38,-41.38,37.81,,,,1004.73,-38.08,30.95
140,TC192102,Bryan,A,-1,,,1921-06-30 18:00:00,1921-06-30 18:00:00,1921-06-28 12:00:00,962.4,-97.21,26.18,962.4,-97.21,26.18,,,,,,,1005.2,-93.97,20.45
141,TC192103,Cissy,A,1,1921-07-18 06:00:00,1921-07-19 06:00:00,1921-07-20 12:00:00,1921-07-18 00:00:00,1921-07-15 12:00:00,993.54,-34.5,51.0,1006.18,-65.89,39.93,1004.65,-65.67,41.84,1007.07,-54.5,46.5,1009.87,-74.24,32.22
142,TC192104,Dominic,A,1,1921-07-28 12:00:00,1921-07-31 12:00:00,1921-07-29 00:00:00,1921-07-28 06:00:00,1921-07-25 18:00:00,984.22,-64.52,39.97,999.03,-70.52,38.06,993.53,-69.03,38.5,995.7,-38.0,45.25,1009.84,-78.45,31.43
143,TC192105,Esther,A,0,1921-09-10 00:00:00,,1921-09-04 06:00:00,1921-09-04 06:00:00,1921-08-27 00:00:00,950.0,-59.16,29.24,950.0,-59.16,29.24,996.24,-38.8,47.03,,,,1009.76,-38.1,10.39
144,TC192106,Gabriel,A,0,1921-09-03 18:00:00,,1921-09-02 12:00:00,1921-09-02 12:00:00,1921-08-31 00:00:00,999.28,-97.71,22.04,999.28,-97.71,22.04,1011.36,-97.25,22.75,,,,1006.55,-87.11,19.01
145,TC192107,Helena,A,-1,,,1921-09-06 18:00:00,1921-09-06 18:00:00,1921-09-04 18:00:00,998.29,-24.0,20.27,998.29,-24.0,20.27,,,,,,,1001.4,-15.56,17.52
146,TC192108,John,A,2,1921-09-16 00:00:00,1921-09-16 12:00:00,1921-09-17 12:00:00,1921-09-14 06:00:00,1921-09-13 06:00:00,999.74,-32.5,56.0,1004.48,-63.09,37.52,1008.48,-56.5,40.93,1006.92,-52.87,44.51,1005.03,-68.5,38.79
147,TC192109,Kannas,A,0,1921-09-28 12:00:00,,1921-10-01 18:00:00,1921-09-27 18:00:00,1921-09-24 18:00:00,984.26,-50.61,39.83,994.7,-56.21,38.29,995.29,-53.24,40.52,,,,1007.95,-59.94,30.82
148,TC192201,Lomy,A,2,1922-02-08 12:00:00,1922-02-08 18:00:00,1922-02-03 18:00:00,1922-02-03 18:00:00,1922-02-04 00:00:00,990.63,-44.87,34.96,990.63,-44.87,34.96,1006.94,-24.5,42.5,1004.64,-25.75,45.25,995.11,-42.39,36.96
149,TC192202,Mandy,A,-1,,,1922-04-13 12:00:00,1922-04-13 12:00:00,1922-04-10 00:00:00,979.09,-42.68,44.83,979.09,-42.68,44.83,,,,,,,997.94,-35.2,38.11
150,TC192203,Nathan,A,1,1922-05-25 18:00:00,1922-05-26 06:00:00,1922-05-27 06:00:00,1922-05-22 00:00:00,1922-05-19 06:00:00,985.43,-57.25,43.75,992.7,-83.4,28.23,1002.11,-74.5,38.47,1000.09,-69.99,39.56,1003.9,-80.28,21.94
151,TC192205,Samuel,A,-1,,,1922-06-14 18:00:00,1922-06-14 18:00:00,1922-06-08 06:00:00,969.26,-97.07,23.84,969.26,-97.07,23.84,,,,,,,1006.08,-88.64,25.19
152,TC192207,William,A,1,1922-09-03 12:00:00,1922-09-04 00:00:00,1922-09-05 00:00:00,1922-09-03 00:00:00,1922-08-30 18:00:00,990.55,-24.0,48.0,992.44,-57.08,44.07,997.81,-51.89,47.23,997.93,-44.12,48.25,1012.66,-65.31,29.92
153,TC192209,Bella,A,1,1922-09-17 00:00:00,1922-09-19 00:00:00,1922-09-14 18:00:00,1922-09-14 18:00:00,1922-09-04 06:00:00,908.07,-69.17,28.75,908.07,-69.17,28.75,923.77,-66.69,37.05,980.45,-67.8,47.8,1005.38,-26.33,11.77
154,TC192210,Carson,A,0,1922-10-08 00:00:00,,1922-10-08 06:00:00,1922-10-07 18:00:00,1922-09-29 00:00:00,961.12,-41.96,47.23,970.01,-44.82,41.23,967.34,-43.24,43.94,,,,993.34,-58.32,37.62
155,TC192211,Diana,A,1,1922-10-20 12:00:00,1922-10-21 06:00:00,1922-10-20 06:00:00,1922-10-20 06:00:00,1922-10-06 06:00:00,971.04,-80.25,24.75,971.04,-80.25,24.75,984.39,-78.36,26.45,981.92,-73.81,36.57,1008.08,-77.2,8.82
156,TC192212,Erling,A,-1,,,1922-10-12 12:00:00,1922-10-12 12:00:00,1922-10-09 18:00:00,992.88,-95.72,22.57,992.88,-95.72,22.57,,,,,,,1004.04,-91.21,23.77
157,TC192213,Greta,A,0,1922-10-23 12:00:00,,1922-10-19 12:00:00,1922-10-19 12:00:00,1922-10-17 06:00:00,988.49,-64.97,25.23,988.49,-64.97,25.23,1007.22,-56.0,25.0,,,,1003.89,-78.54,19.62
158,TC192214,Hendrik,A,2,1922-11-01 00:00:00,1922-11-01 06:00:00,1922-10-30 18:00:00,1922-10-30 18:00:00,1922-10-28 12:00:00,990.69,-14.45,39.54,990.69,-14.45,39.54,1003.37,-11.5,36.75,1005.0,-9.75,36.25,992.77,-22.17,37.37
159,TC192215,Julie,A,1,1922-11-05 12:00:00,1922-11-08 00:00:00,1922-11-04 12:00:00,1922-11-04 12:00:00,1922-10-29 00:00:00,948.63,-78.39,23.63,948.63,-78.39,23.63,975.0,-76.54,28.47,987.07,-68.46,40.65,1006.59,-75.33,12.8
160,TC192218,Manuel,A,0,1922-11-27 12:00:00,,1922-11-28 06:00:00,1922-11-27 06:00:00,1922-11-23 00:00:00,959.29,-30.99,47.96,976.61,-41.54,33.36,974.34,-39.26,35.58,,,,1000.04,-53.75,26.94
161,TC192302,Rocco,A,-1,,,1923-04-03 06:00:00,1923-04-03 06:00:00,1923-04-02 18:00:00,966.75,-46.03,39.74,966.75,-46.03,39.74,,,,,,,972.23,-50.37,39.47
162,TC192303,Shirley,A,-1,,,1923-07-17 18:00:00,1923-07-17 18:00:00,1923-07-12 00:00:00,941.62,-96.61,26.59,941.62,-96.61,26.59,,,,,,,1011.85,-69.85,22.92
163,TC192305,Wendy,A,1,1923-08-23 00:00:00,1923-08-23 18:00:00,1923-08-21 06:00:00,1923-08-21 06:00:00,1923-08-08 12:00:00,938.04,-54.74,36.61,938.04,-54.74,36.61,963.02,-53.12,44.42,983.61,-45.87,49.03,1008.79,-28.75,12.29
164,TC192306,Alissa,A,3,1923-09-07 00:00:00,1923-09-07 00:00:00,1923-09-05 00:00:00,1923-09-05 00:00:00,1923-08-19 00:00:00,945.45,-70.88,36.91,945.45,-70.88,36.91,979.33,-64.6,47.44,979.33,-64.6,47.44,1012.62,-25.6,11.86
165,TC192307,Benjamin,A,0,1923-09-13 12:00:00,,1923-09-06 18:00:00,1923-09-06 18:00:00,1923-08-29 18:00:00,904.24,-65.82,21.21,904.24,-65.82,21.21,984.52,-66.65,42.01,,,,1007.82,-29.18,13.65
166,TC192308,Carmen,A,0,1923-10-25 00:00:00,,1923-10-24 18:00:00,1923-10-24 18:00:00,1923-10-18 18:00:00,990.58,-65.37,35.05,990.58,-65.37,35.05,991.44,-62.95,38.08,,,,1001.68,-60.98,22.45
167,TC192309,Daniel,A,0,1923-11-09 12:00:00,,1923-11-04 18:00:00,1923-11-04 18:00:00,1923-11-04 12:00:00,993.38,-35.05,39.4,993.38,-35.05,39.4,1019.27,-36.75,29.5,,,,993.8,-36.66,38.5
168,TC192310,Emmelyn,A,-1,,,1923-12-01 18:00:00,1923-12-01 18:00:00,1923-11-29 00:00:00,984.61,-29.82,44.02,984.61,-29.82,44.02,,,,,,,988.7,-43.23,37.48
169,TC192401,Gregory,A,1,1924-03-20 12:00:00,1924-03-21 12:00:00,1924-03-17 06:00:00,1924-03-17 06:00:00,1924-03-16 12:00:00,977.2,-50.18,39.17,977.2,-50.18,39.17,985.82,-19.18,43.72,999.37,-10.5,44.5,988.14,-56.15,38.74
170,TC192402,Hazel,A,1,1924-05-31 06:00:00,1924-05-31 18:00:00,1924-05-29 00:00:00,1924-05-29 00:00:00,1924-05-25 06:00:00,995.78,-90.62,25.37,995.78,-90.62,25.37,1004.65,-86.23,27.5,1003.94,-81.29,29.96,1007.25,-87.96,20.11
171,TC192406,Mary,A,-1,,,1924-08-12 18:00:00,1924-08-12 18:00:00,1924-07-31 12:00:00,973.89,-96.25,25.9,973.89,-96.25,25.9,,,,,,,1008.34,-32.09,10.86
172,TC192410,Tracy,A,0,1924-10-17 00:00:00,,1924-10-15 06:00:00,1924-10-15 06:00:00,1924-10-07 06:00:00,949.54,-52.55,19.69,949.54,-52.55,19.69,971.41,-49.35,24.29,,,,1004.66,-14.48,7.8
173,TC192412,Alberto,A,2,1924-12-19 06:00:00,1924-12-19 12:00:00,1924-12-17 18:00:00,1924-12-17 18:00:00,1924-12-15 06:00:00,987.33,-22.98,35.94,987.33,-22.98,35.94,1002.9,-33.5,33.5,1007.31,-35.25,32.0,987.96,-28.66,42.64
174,TC192502,Carlos,A,0,1925-04-30 06:00:00,,1925-04-28 18:00:00,1925-04-28 18:00:00,1925-04-26 00:00:00,975.88,-66.71,39.26,975.88,-66.71,39.26,991.05,-54.18,47.92,,,,1002.36,-86.27,35.27
175,TC192503,Daisy,A,-1,,,1925-06-04 00:00:00,1925-06-04 00:00:00,1925-06-03 12:00:00,999.59,-94.08,25.15,999.59,-94.08,25.15,,,,,,,1004.88,-92.23,25.79
176,TC192504,Frederick,A,0,1925-08-16 18:00:00,,1925-08-22 00:00:00,1925-08-16 12:00:00,1925-08-12 18:00:00,979.13,-88.78,29.23,996.34,-59.38,17.91,1003.46,-60.35,18.01,,,,1010.66,-44.61,11.15
177,TC192505,Gwyneth,A,-1,,,1925-08-16 06:00:00,1925-08-16 06:00:00,1925-08-14 12:00:00,962.08,-96.14,23.87,962.08,-96.14,23.87,,,,,,,1002.79,-88.59,22.64
178,TC192506,Ian,A,-1,,,1925-08-21 18:00:00,1925-08-21 18:00:00,1925-08-17 12:00:00,986.03,-94.68,28.8,986.03,-94.68,28.8,,,,,,,1006.4,-77.01,16.56
179,TC192507,Jessica,A,3,1925-09-03 06:00:00,1925-09-03 06:00:00,1925-08-28 06:00:00,1925-08-28 06:00:00,1925-08-23 12:00:00,907.14,-69.48,23.4,907.14,-69.48,23.4,1003.29,-81.57,43.26,1003.29,-81.57,43.26,1004.77,-42.24,11.79
180,TC192508,Kyle,A,0,1925-09-14 00:00:00,,1925-09-16 18:00:00,1925-09-13 18:00:00,1925-09-05 12:00:00,972.34,-38.22,36.62,989.92,-51.46,30.25,984.23,-50.72,31.39,,,,1008.27,-18.18,11.63
181,TC192509,Lorraine,A,0,1925-09-22 06:00:00,,1925-09-18 18:00:00,1925-09-18 18:00:00,1925-09-10 18:00:00,959.27,-36.81,35.1,959.27,-36.81,35.1,983.04,-18.13,41.92,,,,1007.57,-25.13,9.45
182,TC192510,Manfred,A,-1,,,1925-10-01 06:00:00,1925-10-01 06:00:00,1925-09-25 12:00:00,992.66,-97.05,13.82,992.66,-97.05,13.82,,,,,,,1004.74,-81.97,12.06
183,TC192511,Oxlip,A,1,1925-10-12 18:00:00,1925-10-13 00:00:00,1925-10-11 06:00:00,1925-10-11 06:00:00,1925-10-08 18:00:00,987.89,-80.08,20.76,987.89,-80.08,20.76,998.37,-70.17,32.3,1000.1,-68.88,34.91,1006.92,-83.19,13.05
184,TC192605,Corliss,A,0,1926-08-16 06:00:00,,1926-08-14 06:00:00,1926-08-14 06:00:00,1926-08-09 00:00:00,986.67,-50.3,40.52,986.67,-50.3,40.52,1006.48,-40.75,48.94,,,,1010.71,-64.79,36.01
185,TC192606,Derrick,A,1,1926-08-16 18:00:00,1926-08-19 12:00:00,1926-08-17 18:00:00,1926-08-16 12:00:00,1926-08-14 00:00:00,964.32,-56.86,41.4,974.01,-64.15,37.88,969.5,-62.83,38.53,986.86,-42.99,49.98,1007.95,-76.25,33.01
186,TC192607,Flavia,A,0,1926-08-27 06:00:00,,1926-08-27 12:00:00,1926-08-27 00:00:00,1926-08-21 00:00:00,932.86,-62.49,39.82,936.72,-64.17,36.58,937.87,-63.39,38.26,,,,1008.16,-48.7,16.38
187,TC192608,Gareth,A,-1,,,1926-09-05 12:00:00,1926-09-05 12:00:00,1926-08-25 12:00:00,868.51,-93.98,25.54,868.51,-93.98,25.54,,,,,,,1008.17,-36.3,13.83
188,TC192609,Ivanka,A,1,1926-09-19 18:00:00,1926-09-20 00:00:00,1926-09-17 12:00:00,1926-09-17 12:00:00,1926-09-12 00:00:00,986.93,-90.34,23.9,986.93,-90.34,23.9,1004.47,-87.22,30.3,1006.27,-86.57,31.27,1011.41,-90.84,28.02
189,TC192612,Lionel,A,0,1926-09-22 06:00:00,,1926-09-23 00:00:00,1926-09-21 12:00:00,1926-09-18 06:00:00,968.6,-61.1,39.83,978.47,-68.58,30.26,982.12,-66.66,33.45,,,,1004.46,-77.58,29.19
190,TC192614,Oscar,A,1,1926-10-05 06:00:00,1926-10-06 00:00:00,1926-10-04 12:00:00,1926-10-04 12:00:00,1926-09-25 12:00:00,995.73,-85.14,18.24,995.73,-85.14,18.24,999.98,-82.59,20.61,1004.27,-80.25,24.75,1005.36,-80.67,14.74
191,TC192701,Savio,A,0,1927-04-10 12:00:00,,1927-04-06 06:00:00,1927-04-06 06:00:00,1927-04-05 18:00:00,996.33,-52.98,34.37,996.33,-52.98,34.37,1005.65,-27.05,35.41,,,,997.1,-53.42,34.19
192,TC192702,Torie,A,1,1927-06-18 18:00:00,1927-06-19 18:00:00,1927-06-17 18:00:00,1927-06-17 18:00:00,1927-06-13 18:00:00,990.8,-71.9,33.49,990.8,-71.9,33.49,992.01,-63.54,35.77,1000.0,-51.97,41.79,1002.83,-87.67,28.7
193,TC192703,Yoshi,A,0,1927-08-28 18:00:00,,1927-08-26 00:00:00,1927-08-26 00:00:00,1927-08-14 18:00:00,931.01,-61.55,34.13,931.01,-61.55,34.13,972.77,-53.91,46.83,,,,1013.03,-18.59,11.79
194,TC192704,Angelo,A,-1,,,1927-08-21 06:00:00,1927-08-21 06:00:00,1927-08-18 18:00:00,997.08,-50.38,45.3,997.08,-50.38,45.3,,,,,,,1006.3,-68.69,39.35
195,TC192705,Brenda,A,0,1927-09-08 06:00:00,,1927-09-05 00:00:00,1927-09-05 00:00:00,1927-08-28 06:00:00,957.85,-81.95,26.51,957.85,-81.95,26.51,1005.42,-83.86,33.61,,,,1005.08,-43.21,13.45
196,TC192706,Cole,A,-1,,,1927-09-01 00:00:00,1927-09-01 00:00:00,1927-08-30 00:00:00,997.78,-95.77,25.36,997.78,-95.77,25.36,,,,,,,1010.42,-85.47,23.61
197,TC192707,Doris,A,0,1927-09-21 00:00:00,,1927-09-15 06:00:00,1927-09-15 06:00:00,1927-09-04 18:00:00,955.99,-52.6,38.06,955.99,-52.6,38.06,1017.69,-32.5,41.75,,,,1007.74,-16.17,9.61
198,TC192711,Jaime,A,1,1927-10-12 18:00:00,1927-10-13 12:00:00,1927-10-11 00:00:00,1927-10-11 00:00:00,1927-10-01 12:00:00,927.87,-61.25,31.66,927.87,-61.25,31.66,947.71,-55.05,43.98,973.08,-42.05,48.15,1005.14,-37.53,15.49
199,TC192712,Kelechi,A,0,1927-11-24 12:00:00,,1927-11-21 12:00:00,1927-11-21 12:00:00,1927-11-18 00:00:00,989.34,-77.62,22.62,989.34,-77.62,22.62,1004.26,-73.0,26.75,,,,1001.56,-61.44,19.37
200,TC192713,Laurel,A,-1,,,1927-12-11 06:00:00,1927-12-11 06:00:00,1927-12-11 00:00:00,994.65,-28.33,32.86,994.65,-28.33,32.86,,,,,,,996.1,-29.49,32.78
201,TC192802,Olivia,A,1,1928-05-04 06:00:00,1928-05-05 12:00:00,1928-04-29 00:00:00,1928-04-29 00:00:00,1928-04-28 18:00:00,986.44,-70.0,38.36,986.44,-70.0,38.36,998.69,-66.0,39.34,1002.84,-62.76,45.59,988.32,-66.92,38.24
202,TC192803,Ruben,A,-1,,,1928-07-29 00:00:00,1928-07-29 00:00:00,1928-07-22 00:00:00,980.53,-85.03,28.11,980.53,-85.03,28.11,,,,,,,1008.82,-48.24,12.31
