,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
85,TC213904,Lionel,B,1,2139-10-28 18:00:00,2139-10-31 00:00:00,2139-10-30 12:00:00,2139-10-28 12:00:00,2139-10-26 18:00:00,946.25,-52.31,42.26,977.78,-67.99,33.09,974.36,-66.39,33.1,958.61,-47.21,45.64,998.56,-74.09,34.48
86,TC214005,Angelo,B,1,2140-09-26 18:00:00,2140-09-29 00:00:00,2140-09-27 18:00:00,2140-09-26 00:00:00,2140-09-15 00:00:00,904.89,-58.16,40.25,907.21,-67.51,31.15,909.67,-65.21,34.25,955.36,-49.91,49.58,1011.25,-35.66,13.3
87,TC214009,Facundo,B,2,2140-11-17 06:00:00,2140-11-18 06:00:00,2140-11-15 18:00:00,2140-11-15 18:00:00,2140-11-15 06:00:00,994.59,-42.68,42.02,994.59,-42.68,42.02,1003.56,-39.55,46.15,1001.54,-36.0,49.5,999.45,-41.29,43.33
88,TC214101,Inaki,B,1,2141-05-10 00:00:00,2141-05-10 12:00:00,2141-05-04 12:00:00,2141-05-04 12:00:00,2141-05-02 18:00:00,986.94,-47.25,31.35,986.94,-47.25,31.35,1004.66,-45.61,36.29,1005.13,-42.68,40.71,1000.45,-49.34,27.24
89,TC214102,Jaime,B,1,2141-08-28 00:00:00,2141-09-01 12:00:00,2141-08-30 12:00:00,2141-08-24 12:00:00,2141-08-16 18:00:00,961.76,-45.56,44.88,992.12,-68.3,26.82,993.08,-67.63,36.53,996.85,-40.4,49.2,1008.3,-37.09,12.91
90,TC214103,Kelechi,B,3,2141-09-23 06:00:00,2141-09-23 06:00:00,2141-09-16 18:00:00,2141-09-16 18:00:00,2141-09-12 12:00:00,988.39,-31.24,18.23,988.39,-31.24,18.23,1008.18,-35.75,36.25,1008.18,-35.75,36.25,1009.11,-24.61,14.52
91,TC214104,Laurel,B,3,2141-10-17 00:00:00,2141-10-17 00:00:00,2141-10-14 18:00:00,2141-10-14 18:00:00,2141-10-12 18:00:00,992.29,-57.86,38.44,992.29,-57.86,38.44,1001.27,-53.61,46.47,1001.27,-53.61,46.47,1010.53,-70.51,27.51
92,TC214105,Micah,B,1,2141-11-16 00:00:00,2141-11-16 06:00:00,2141-11-17 18:00:00,2141-11-09 18:00:00,2141-11-10 00:00:00,984.21,1.75,52.25,988.55,-39.46,41.12,1000.69,-36.25,47.25,997.44,-32.25,49.25,989.61,-41.05,40.18
93,TC214303,Bruce,B,1,2143-05-28 18:00:00,2143-06-02 12:00:00,2143-06-01 12:00:00,2143-05-27 06:00:00,2143-05-25 18:00:00,988.23,-50.82,44.37,1001.87,-85.14,37.78,1007.8,-79.99,35.93,992.68,-44.52,49.75,1004.74,-88.75,39.32
94,TC214304,Candy,B,1,2143-11-15 18:00:00,2143-11-17 12:00:00,2143-11-16 18:00:00,2143-11-13 18:00:00,2143-11-14 00:00:00,998.74,-14.79,35.14,1002.4,-33.41,33.25,1002.26,-21.25,33.96,1010.72,-10.25,35.5,1003.87,-31.77,33.0
95,TC214407,Michelle,B,3,2144-07-25 06:00:00,2144-07-25 06:00:00,2144-07-21 18:00:00,2144-07-21 18:00:00,2144-07-15 18:00:00,938.74,-59.94,35.16,938.74,-59.94,35.16,996.7,-36.11,48.99,996.7,-36.11,48.99,1010.55,-46.83,17.59
96,TC214414,Beatrice,B,1,2144-10-30 06:00:00,2144-10-31 12:00:00,2144-10-30 18:00:00,2144-10-29 06:00:00,2144-10-27 18:00:00,986.98,-57.03,43.01,991.98,-60.12,36.81,990.88,-59.43,40.09,992.75,-51.5,45.75,1007.74,-55.73,31.75
97,TC214415,Colin,B,1,2144-11-09 12:00:00,2144-11-09 18:00:00,2144-11-17 06:00:00,2144-11-08 06:00:00,2144-11-06 18:00:00,977.52,-39.26,44.11,1003.84,-44.24,34.82,1006.27,-41.91,34.08,1006.04,-41.46,33.17,1010.87,-47.43,29.13
98,TC214501,Dawn,B,1,2145-03-22 12:00:00,2145-03-26 18:00:00,2145-03-25 18:00:00,2145-03-20 06:00:00,2145-03-20 12:00:00,963.59,-36.24,48.66,976.3,-45.45,35.2,988.11,-36.97,35.46,993.24,-31.25,48.25,976.88,-44.37,33.2
99,TC214504,Harrison,B,1,2145-09-02 12:00:00,2145-09-03 18:00:00,2145-08-31 00:00:00,2145-08-31 00:00:00,2145-08-18 18:00:00,951.68,-60.69,37.17,951.68,-60.69,37.17,968.19,-57.5,42.83,1000.9,-40.22,51.21,1009.16,-25.22,13.19
100,TC214601,Janet,B,2,2146-06-04 18:00:00,2146-06-05 00:00:00,2146-06-06 12:00:00,2146-06-01 18:00:00,2146-05-29 18:00:00,973.68,-63.15,48.92,988.33,-80.16,31.55,997.89,-75.93,36.84,994.83,-74.12,37.75,1011.53,-83.14,31.72
101,TC214602,Kinen,B,1,2146-06-12 00:00:00,2146-06-13 00:00:00,2146-06-12 00:00:00,2146-06-11 18:00:00,2146-06-10 00:00:00,983.31,-74.37,35.67,987.9,-78.01,34.14,983.31,-74.37,35.67,1000.74,-53.96,40.02,1005.54,-88.23,21.18
102,TC214701,Phil,B,2,2147-01-12 00:00:00,2147-01-12 18:00:00,2147-01-09 06:00:00,2147-01-09 06:00:00,2147-01-06 00:00:00,977.82,-39.6,42.24,977.82,-39.6,42.24,998.94,-32.5,48.25,1003.15,-27.5,46.5,989.25,-50.57,36.53
103,TC214704,Victoria,B,2,2147-09-22 18:00:00,2147-09-25 12:00:00,2147-09-22 12:00:00,2147-09-22 12:00:00,2147-09-17 18:00:00,998.91,-91.43,42.17,998.91,-91.43,42.17,1002.19,-90.08,43.42,1006.85,-83.4,44.01,1016.59,-89.17,26.79
104,TC214801,Geoffrey,B,2,2148-01-26 06:00:00,2148-01-26 12:00:00,2148-01-22 06:00:00,2148-01-22 06:00:00,2148-01-21 18:00:00,957.56,-58.73,42.95,957.56,-58.73,42.95,996.99,-17.75,42.5,997.83,-16.75,43.25,967.13,-61.55,40.01
105,TC214804,Katrina,B,2,2148-04-02 12:00:00,2148-04-03 06:00:00,2148-03-30 06:00:00,2148-03-30 06:00:00,2148-03-25 06:00:00,966.59,-38.5,43.0,966.59,-38.5,43.0,996.53,-26.5,39.75,999.89,-18.75,36.75,988.05,-68.35,38.62
106,TC214805,Luke,B,1,2148-04-28 12:00:00,2148-04-30 00:00:00,2148-04-23 12:00:00,2148-04-23 12:00:00,2148-04-20 18:00:00,976.48,-84.74,7.76,976.48,-84.74,7.76,995.17,-77.95,22.13,998.74,-71.5,25.0,1006.06,-83.51,10.89
107,TC214807,Nicholas,B,1,2148-06-05 12:00:00,2148-06-06 00:00:00,2148-06-04 12:00:00,2148-06-04 12:00:00,2148-06-01 00:00:00,949.32,-76.51,34.5,949.32,-76.51,34.5,974.54,-70.71,40.33,988.38,-64.38,44.48,1008.85,-71.25,23.16
108,TC214808,Peach,B,1,2148-08-21 00:00:00,2148-08-21 12:00:00,2148-08-19 00:00:00,2148-08-19 00:00:00,2148-08-16 12:00:00,998.22,-30.29,12.98,998.22,-30.29,12.98,1005.04,-25.59,20.99,1006.78,-27.2,22.33,1007.12,-20.7,16.4
109,TC214810,Tiffany,B,3,2148-09-21 12:00:00,2148-09-21 12:00:00,2148-09-13 12:00:00,2148-09-13 12:00:00,2148-09-03 00:00:00,957.4,-54.94,31.85,957.4,-54.94,31.85,1006.3,-39.96,45.84,1006.3,-39.96,45.84,1006.9,-29.76,11.67
110,TC214812,Andy,B,1,2148-10-17 12:00:00,2148-10-19 06:00:00,2148-10-18 18:00:00,2148-10-17 06:00:00,2148-10-14 12:00:00,969.39,-52.79,42.91,997.79,-60.39,31.46,996.59,-59.88,32.58,978.77,-47.11,47.97,1005.16,-62.6,24.57
111,TC215002,Keith,B,1,2150-03-09 18:00:00,2150-03-10 00:00:00,2150-03-10 12:00:00,2150-03-09 12:00:00,2150-03-07 18:00:00,983.07,-70.08,43.49,991.09,-71.89,30.96,991.21,-74.23,33.44,989.81,-73.24,38.31,995.98,-76.06,24.42
112,TC215006,Quinn,B,2,2150-12-17 18:00:00,2150-12-19 12:00:00,2150-12-17 18:00:00,2150-12-16 12:00:00,2150-12-15 06:00:00,970.09,-56.37,40.75,973.13,-50.19,41.94,970.09,-56.37,40.75,977.73,-38.21,38.66,984.12,-46.33,41.0
113,TC215101,Thomas,B,3,2151-02-10 12:00:00,2151-02-10 12:00:00,2151-02-12 06:00:00,2151-02-09 06:00:00,2151-02-04 00:00:00,966.68,-25.34,45.01,971.39,-38.29,37.68,979.2,-27.36,37.59,979.2,-27.36,37.59,1000.88,-42.71,30.38
114,TC215105,Cissy,B,2,2151-04-25 18:00:00,2151-04-26 00:00:00,2151-04-20 18:00:00,2151-04-20 18:00:00,2151-04-18 12:00:00,974.33,-60.09,40.91,974.33,-60.09,40.91,1005.55,-42.25,36.75,1009.17,-41.5,36.0,997.74,-74.07,29.52
115,TC215106,Dominic,B,1,2151-05-14 06:00:00,2151-05-15 18:00:00,2151-05-14 06:00:00,2151-05-14 00:00:00,2151-05-12 12:00:00,997.24,-48.39,40.14,1000.82,-49.01,38.55,997.24,-48.39,40.14,1000.68,-36.5,47.5,1002.12,-55.19,27.97
116,TC215204,Lomy,B,1,2152-11-06 00:00:00,2152-11-06 12:00:00,2152-11-04 12:00:00,2152-11-04 12:00:00,2152-10-30 12:00:00,938.16,-93.68,26.92,938.16,-93.68,26.92,995.73,-91.17,32.53,1003.32,-89.08,34.88,1006.44,-88.2,17.62
117,TC215301,Mandy,B,1,2153-06-13 18:00:00,2153-06-14 18:00:00,2153-06-05 18:00:00,2153-06-05 18:00:00,2153-06-01 00:00:00,918.23,-86.52,27.51,918.23,-86.52,27.51,999.69,-59.34,42.7,999.17,-51.41,45.56,1010.53,-85.77,20.91
118,TC215306,William,B,1,2153-10-29 06:00:00,2153-10-29 12:00:00,2153-10-26 06:00:00,2153-10-26 06:00:00,2153-10-26 00:00:00,993.34,-52.16,33.05,993.34,-52.16,33.05,1003.23,-42.5,37.25,1005.62,-41.5,38.0,994.05,-52.65,32.24
119,TC215402,Erling,B,2,2154-02-21 00:00:00,2154-02-21 06:00:00,2154-02-18 06:00:00,2154-02-18 06:00:00,2154-02-16 00:00:00,974.21,-39.74,47.35,974.21,-39.74,47.35,986.49,-34.0,48.0,988.81,-31.25,48.5,977.2,-50.25,40.09
120,TC215406,Kevin,B,2,2154-05-15 12:00:00,2154-05-21 00:00:00,2154-05-13 06:00:00,2154-05-13 06:00:00,2154-05-12 06:00:00,983.31,-58.71,39.55,983.31,-58.71,39.55,1009.03,-50.43,44.27,1015.44,-22.25,51.0,995.88,-57.77,33.12
121,TC215407,Laura,B,1,2154-06-14 00:00:00,2154-06-14 06:00:00,2154-06-11 12:00:00,2154-06-11 12:00:00,2154-06-05 00:00:00,951.46,-77.94,33.21,951.46,-77.94,33.21,984.22,-68.59,42.84,986.17,-66.99,43.9,1008.38,-88.36,16.58
122,TC215410,Rocco,B,1,2154-11-16 12:00:00,2154-11-18 00:00:00,2154-11-19 06:00:00,2154-11-14 18:00:00,2154-11-13 06:00:00,990.19,-20.25,52.25,992.15,-27.46,37.88,994.59,-23.47,44.06,1002.65,-23.25,51.0,995.9,-25.31,35.92
123,TC215412,Timothy,B,3,2154-11-19 12:00:00,2154-11-19 12:00:00,2154-11-16 18:00:00,2154-11-16 18:00:00,2154-11-17 00:00:00,980.48,-34.83,37.27,980.48,-34.83,37.27,991.86,-26.88,36.99,991.86,-26.88,36.99,981.04,-33.85,37.3
124,TC215605,Gregory,B,2,2156-12-05 12:00:00,2156-12-06 06:00:00,2156-12-04 12:00:00,2156-12-04 12:00:00,2156-11-29 06:00:00,975.78,-45.39,47.21,975.78,-45.39,47.21,983.91,-41.0,47.75,994.3,-37.75,43.25,985.73,-55.86,38.21
125,TC215805,Blaise,B,3,2158-11-05 12:00:00,2158-11-05 12:00:00,2158-11-02 18:00:00,2158-11-02 18:00:00,2158-11-02 18:00:00,968.94,-73.16,36.71,968.94,-73.16,36.71,995.93,-67.25,38.25,995.93,-67.25,38.25,968.94,-73.16,36.71
126,TC215907,Manfred,B,1,2159-09-13 12:00:00,2159-09-14 00:00:00,2159-09-07 00:00:00,2159-09-07 00:00:00,2159-08-30 18:00:00,904.05,-53.8,20.78,904.05,-53.8,20.78,952.62,-50.48,45.84,956.15,-47.75,49.91,1010.19,-13.58,8.15
127,TC215912,Yan,B,2,2159-11-04 06:00:00,2159-11-04 12:00:00,2159-11-02 00:00:00,2159-11-02 00:00:00,2159-10-25 12:00:00,989.54,-82.96,19.14,989.54,-82.96,19.14,1001.43,-78.72,23.25,1003.53,-78.25,24.14,1008.65,-80.02,13.28
128,TC216001,Corliss,B,3,2160-04-27 18:00:00,2160-04-27 18:00:00,2160-04-25 06:00:00,2160-04-25 06:00:00,2160-04-19 06:00:00,932.34,-95.16,26.06,932.34,-95.16,26.06,991.33,-87.0,35.7,991.33,-87.0,35.7,1008.53,-95.99,25.11
129,TC216006,Justin,B,3,2160-10-22 00:00:00,2160-10-22 00:00:00,2160-10-12 06:00:00,2160-10-12 06:00:00,2160-10-06 18:00:00,941.98,-29.58,15.59,941.98,-29.58,15.59,1008.04,-41.75,42.25,1008.04,-41.75,42.25,1006.55,-21.33,6.53
130,TC216101,Kyan,B,3,2161-01-08 12:00:00,2161-01-08 12:00:00,2161-01-09 06:00:00,2161-01-07 18:00:00,2161-01-04 18:00:00,984.84,-57.0,54.0,987.82,-56.46,39.03,990.21,-54.41,45.39,990.21,-54.41,45.39,1009.79,-65.78,25.01
131,TC216102,Lionel,B,2,2161-03-19 12:00:00,2161-03-19 18:00:00,2161-03-14 18:00:00,2161-03-14 18:00:00,2161-03-14 18:00:00,990.36,-48.22,32.6,990.36,-48.22,32.6,1013.44,-30.56,32.01,1012.53,-30.05,31.74,990.36,-48.22,32.6
132,TC216105,Rachel,B,1,2161-09-28 12:00:00,2161-09-30 12:00:00,2161-09-28 12:00:00,2161-09-28 06:00:00,2161-09-12 00:00:00,902.08,-76.81,29.49,908.39,-77.72,28.14,902.08,-76.81,29.49,970.65,-60.52,46.98,1010.28,-22.62,15.69
133,TC216107,Torie,B,3,2161-09-29 12:00:00,2161-09-29 12:00:00,2161-09-26 00:00:00,2161-09-26 00:00:00,2161-09-15 06:00:00,905.41,-58.22,30.8,905.41,-58.22,30.8,978.43,-52.02,49.58,978.43,-52.02,49.58,1005.54,-18.8,15.68
134,TC216202,Gianna,C,1,2162-04-09 06:00:00,2162-04-10 00:00:00,2162-04-08 06:00:00,2162-04-08 06:00:00,2162-04-06 00:00:00,986.84,-68.14,37.83,986.84,-68.14,37.83,988.15,-59.35,40.37,993.46,-53.75,42.75,1000.22,-80.9,33.51
135,TC216204,Jaime,C,1,2162-06-20 00:00:00,2162-06-22 00:00:00,2162-06-18 06:00:00,2162-06-18 06:00:00,2162-06-12 06:00:00,974.95,-89.29,29.78,974.95,-89.29,29.78,992.49,-84.38,36.3,998.45,-64.72,40.48,1008.05,-82.3,16.98
136,TC216208,Olivia,C,2,2162-11-05 12:00:00,2162-11-05 18:00:00,2162-11-02 06:00:00,2162-11-02 06:00:00,2162-11-01 18:00:00,998.18,-40.96,41.91,998.18,-40.96,41.91,1012.35,-33.4,30.84,1010.74,-33.03,29.88,1000.04,-43.09,41.91
137,TC216209,Ruben,C,1,2162-11-13 18:00:00,2162-11-15 00:00:00,2162-11-13 06:00:00,2162-11-13 06:00:00,2162-11-10 12:00:00,988.75,-50.6,36.59,988.75,-50.6,36.59,991.31,-47.91,38.92,998.71,-27.25,46.0,1013.03,-46.34,26.84
138,TC216301,Seldoen,C,3,2163-03-23 00:00:00,2163-03-23 00:00:00,2163-03-19 06:00:00,2163-03-19 06:00:00,2163-03-19 06:00:00,986.21,-64.24,32.98,986.21,-64.24,32.98,1007.17,-55.5,31.75,1007.17,-55.5,31.75,986.21,-64.24,32.98
139,TC216303,Zoe,C,1,2163-09-04 00:00:00,2163-09-06 18:00:00,2163-09-04 00:00:00,2163-09-03 12:00:00,2163-08-24 18:00:00,907.51,-65.89,32.08,913.12,-67.65,29.01,907.51,-65.89,32.08,978.2,-47.97,49.09,1006.27,-29.08,12.81
140,TC216304,Alice,C,2,2163-08-29 18:00:00,2163-08-30 06:00:00,2163-08-27 18:00:00,2163-08-27 18:00:00,2163-08-26 06:00:00,999.96,-25.61,9.97,999.96,-25.61,9.97,1007.95,-34.53,18.3,1012.04,-36.66,19.85,1002.21,-16.68,11.34
141,TC216404,Giovanni,C,1,2164-05-24 00:00:00,2164-05-25 00:00:00,2164-05-24 12:00:00,2164-05-23 18:00:00,2164-05-20 12:00:00,991.73,-70.04,41.13,998.62,-73.51,36.23,996.85,-72.24,37.55,1004.13,-67.03,44.79,1012.39,-76.37,31.23
142,TC216405,Ivy,C,1,2164-08-29 18:00:00,2164-08-30 00:00:00,2164-08-27 18:00:00,2164-08-27 18:00:00,2164-08-21 18:00:00,972.18,-85.34,29.29,972.18,-85.34,29.29,1003.79,-78.76,39.11,1001.09,-77.29,39.85,1002.88,-57.58,14.84
143,TC216407,Kiley,C,2,2164-10-06 12:00:00,2164-10-07 00:00:00,2164-10-05 00:00:00,2164-10-05 00:00:00,2164-10-02 06:00:00,986.99,-58.03,42.86,986.99,-58.03,42.86,1001.36,-56.89,42.84,1005.24,-54.25,44.0,1007.83,-64.97,25.23
144,TC216504,Sergio,C,1,2165-05-15 06:00:00,2165-05-16 06:00:00,2165-05-14 00:00:00,2165-05-14 00:00:00,2165-05-11 00:00:00,981.08,-87.45,30.01,981.08,-87.45,30.01,993.74,-87.15,32.37,989.98,-77.75,39.81,1000.67,-86.44,26.58
145,TC216505,Tess,C,1,2165-09-12 12:00:00,2165-09-13 12:00:00,2165-09-07 18:00:00,2165-09-07 18:00:00,2165-08-31 18:00:00,970.92,-80.25,24.75,970.92,-80.25,24.75,994.16,-52.92,43.09,1009.05,-41.25,47.0,1013.28,-45.28,16.63
146,TC216605,Kinen,C,3,2166-10-28 18:00:00,2166-10-28 18:00:00,2166-10-27 00:00:00,2166-10-27 00:00:00,2166-10-21 18:00:00,979.31,-31.26,43.13,979.31,-31.26,43.13,991.2,-13.85,38.82,991.2,-13.85,38.82,1010.19,-47.36,30.39
147,TC216606,Lydia,C,1,2166-11-05 12:00:00,2166-11-06 06:00:00,2166-10-29 18:00:00,2166-10-29 18:00:00,2166-10-26 12:00:00,940.03,-59.35,40.37,940.03,-59.35,40.37,997.23,-29.08,40.34,1007.39,-22.5,41.75,992.2,-63.59,34.86
148,TC216607,Mario,C,1,2166-11-27 12:00:00,2166-11-27 18:00:00,2166-11-25 06:00:00,2166-11-25 06:00:00,2166-11-19 00:00:00,964.9,-64.82,30.64,964.9,-64.82,30.64,998.32,-56.24,37.67,1000.25,-53.75,38.75,1008.55,-77.39,29.68
149,TC216701,Phil,C,1,2167-03-12 12:00:00,2167-03-12 18:00:00,2167-03-14 00:00:00,2167-03-10 06:00:00,2167-03-03 12:00:00,967.56,-15.25,51.0,967.64,-47.62,38.44,974.27,-37.41,44.17,972.5,-33.84,44.1,1004.55,-91.79,29.26
150,TC216703,Tony,C,1,2167-06-10 00:00:00,2167-06-10 06:00:00,2167-06-09 18:00:00,2167-06-09 18:00:00,2167-06-06 18:00:00,992.3,-65.18,38.75,992.3,-65.18,38.75,996.19,-61.55,40.01,997.93,-58.67,41.51,1011.56,-84.09,31.04
151,TC216706,Brandon,C,1,2167-11-01 00:00:00,2167-11-01 18:00:00,2167-11-01 00:00:00,2167-10-31 18:00:00,2167-10-26 06:00:00,915.69,-49.62,41.55,916.91,-51.52,38.47,915.69,-49.62,41.55,945.33,-55.81,50.29,1010.58,-63.33,23.29
152,TC216803,Geoffrey,C,1,2168-04-26 00:00:00,2168-04-26 06:00:00,2168-04-26 06:00:00,2168-04-25 18:00:00,2168-04-22 06:00:00,983.3,-49.95,42.02,988.78,-55.43,36.09,987.07,-52.92,38.54,983.3,-49.95,42.02,1008.73,-72.6,24.07
153,TC216805,Jacob,C,1,2168-09-14 06:00:00,2168-09-15 12:00:00,2168-09-11 06:00:00,2168-09-11 06:00:00,2168-09-03 12:00:00,930.44,-55.23,26.02,930.44,-55.23,26.02,955.49,-54.33,40.94,994.97,-39.69,49.13,1008.61,-32.3,13.71
154,TC216806,Katrina,C,1,2168-09-27 06:00:00,2168-09-27 12:00:00,2168-09-26 12:00:00,2168-09-26 12:00:00,2168-09-14 18:00:00,995.9,-80.21,31.08,995.9,-80.21,31.08,1008.23,-79.32,34.71,1012.58,-79.43,35.35,1008.97,-17.03,10.65
155,TC217002,Andy,C,2,2170-01-28 12:00:00,2170-01-28 18:00:00,2170-01-26 06:00:00,2170-01-26 06:00:00,2170-01-25 12:00:00,981.99,-32.44,38.0,981.99,-32.44,38.0,999.42,-28.16,45.2,1000.85,-26.84,47.33,984.98,-31.96,35.06
156,TC217004,Charlie,C,1,2170-06-01 00:00:00,2170-06-02 00:00:00,2170-05-31 06:00:00,2170-05-31 06:00:00,2170-05-29 00:00:00,999.21,-77.02,35.38,999.21,-77.02,35.38,1001.66,-74.31,38.59,1005.39,-72.0,42.0,1007.86,-80.31,28.88
157,TC217106,Marco,C,1,2171-10-04 18:00:00,2171-10-05 12:00:00,2171-10-03 18:00:00,2171-10-03 18:00:00,2171-09-20 06:00:00,940.03,-77.4,31.94,940.03,-77.4,31.94,954.84,-72.83,37.87,972.71,-64.21,44.31,1008.88,-30.16,10.9
158,TC217111,Winnie,C,1,2171-12-07 06:00:00,2171-12-07 18:00:00,2171-12-12 00:00:00,2171-12-07 00:00:00,2171-12-05 06:00:00,975.59,-44.12,40.87,1003.77,-64.7,23.33,1002.8,-64.1,23.38,1006.46,-62.58,23.07,1008.9,-65.41,24.25
159,TC217202,Bryan,C,3,2172-08-29 18:00:00,2172-08-29 18:00:00,2172-08-26 06:00:00,2172-08-26 06:00:00,2172-08-18 12:00:00,901.66,-82.04,24.53,901.66,-82.04,24.53,990.55,-81.67,34.65,990.55,-81.67,34.65,1008.65,-40.4,15.06
160,TC217203,Cissy,C,1,2172-09-06 18:00:00,2172-09-10 00:00:00,2172-09-04 12:00:00,2172-09-04 12:00:00,2172-08-25 18:00:00,901.92,-88.97,28.01,901.92,-88.97,28.01,996.73,-91.41,34.53,985.29,-74.75,45.0,1008.1,-30.75,16.11
161,TC217204,Dominic,C,1,2172-09-13 12:00:00,2172-09-14 18:00:00,2172-09-11 00:00:00,2172-09-11 00:00:00,2172-09-02 12:00:00,959.77,-68.56,27.56,959.77,-68.56,27.56,970.16,-61.12,40.45,994.62,-40.63,46.44,1008.82,-25.89,10.42
162,TC217206,Gabriel,C,3,2172-10-29 06:00:00,2172-10-29 06:00:00,2172-10-27 12:00:00,2172-10-27 12:00:00,2172-10-22 12:00:00,924.53,-51.87,38.11,924.53,-51.87,38.11,971.0,-55.94,47.8,971.0,-55.94,47.8,1011.05,-58.7,35.26
163,TC217402,Lomy,C,1,2174-10-21 06:00:00,2174-10-21 12:00:00,2174-10-11 00:00:00,2174-10-11 00:00:00,2174-10-01 12:00:00,937.26,-48.06,30.59,937.26,-48.06,30.59,985.13,-39.2,44.53,987.98,-39.96,45.84,1009.39,-55.81,18.39
164,TC217403,Mandy,C,1,2174-10-22 00:00:00,2174-10-24 00:00:00,2174-10-22 12:00:00,2174-10-17 18:00:00,2174-10-16 12:00:00,993.26,-79.79,26.31,998.43,-87.29,22.88,994.4,-82.33,24.55,1002.14,-74.75,27.75,1004.6,-89.9,21.6
165,TC217506,Carson,C,2,2175-09-15 06:00:00,2175-09-15 12:00:00,2175-09-12 18:00:00,2175-09-12 18:00:00,2175-08-28 12:00:00,953.56,-44.4,38.25,953.56,-44.4,38.25,994.72,-30.97,49.62,998.93,-27.17,50.76,1004.95,-14.78,15.39
166,TC217509,Greta,C,1,2175-10-14 12:00:00,2175-10-17 18:00:00,2175-10-18 12:00:00,2175-10-14 06:00:00,2175-10-09 00:00:00,963.39,-36.51,49.13,982.44,-76.02,31.0,986.86,-75.74,31.88,978.28,-48.45,39.32,1008.19,-80.26,12.38
167,TC217803,Shirley,C,1,2178-07-08 12:00:00,2178-07-08 18:00:00,2178-07-06 12:00:00,2178-07-06 12:00:00,2178-06-25 06:00:00,957.08,-84.66,29.16,957.08,-84.66,29.16,1006.99,-85.45,37.04,1008.85,-84.98,37.91,1012.17,-25.56,7.42
168,TC217805,Wendy,C,3,2178-11-02 06:00:00,2178-11-02 06:00:00,2178-10-30 18:00:00,2178-10-30 18:00:00,2178-10-27 12:00:00,996.96,-58.67,34.42,996.96,-58.67,34.42,1008.74,-57.75,36.75,1008.74,-57.75,36.75,1006.09,-65.42,36.46
169,TC217807,Benjamin,C,1,2178-12-14 18:00:00,2178-12-15 06:00:00,2178-12-15 06:00:00,2178-12-14 12:00:00,2178-12-12 06:00:00,989.06,-40.2,50.69,990.96,-50.03,44.83,989.25,-47.05,47.01,989.06,-40.2,50.69,996.89,-60.26,33.02
170,TC217901,Daniel,C,1,2179-01-13 12:00:00,2179-01-14 00:00:00,2179-01-17 18:00:00,2179-01-09 18:00:00,2179-01-09 06:00:00,944.26,-20.43,48.03,989.04,-50.78,36.88,994.08,-42.17,32.16,994.62,-38.61,31.2,989.76,-49.98,40.05
171,TC217904,Hazel,C,1,2179-07-05 06:00:00,2179-07-05 18:00:00,2179-07-03 12:00:00,2179-07-03 12:00:00,2179-06-26 00:00:00,965.55,-68.83,38.61,965.55,-68.83,38.61,981.05,-54.52,43.71,981.04,-46.58,46.36,1016.88,-80.99,28.95
172,TC218001,Kelly,C,1,2180-08-27 18:00:00,2180-09-01 18:00:00,2180-08-27 18:00:00,2180-08-27 12:00:00,2180-08-21 12:00:00,941.46,-54.18,35.78,962.81,-55.24,34.72,941.46,-54.18,35.78,978.76,-17.96,44.38,1007.0,-34.42,15.2
173,TC218103,Rosalina,C,2,2181-05-22 06:00:00,2181-05-22 12:00:00,2181-05-16 06:00:00,2181-05-16 06:00:00,2181-05-13 00:00:00,955.89,-88.0,29.5,955.89,-88.0,29.5,1002.55,-63.87,39.79,1003.53,-62.75,41.5,1004.48,-97.26,25.28
174,TC218104,Skyler,C,1,2181-06-11 18:00:00,2181-06-13 00:00:00,2181-06-12 00:00:00,2181-06-11 12:00:00,2181-06-08 06:00:00,985.13,-69.63,38.83,988.12,-69.45,36.16,986.75,-69.41,37.36,1007.8,-73.04,43.47,1008.51,-77.04,32.19
175,TC218201,Daisy,C,1,2182-06-10 00:00:00,2182-06-10 06:00:00,2182-06-08 12:00:00,2182-06-08 12:00:00,2182-05-27 18:00:00,969.1,-63.6,38.15,969.1,-63.6,38.15,973.21,-55.85,45.35,976.52,-56.54,47.14,1006.57,-78.8,6.44
176,TC218204,Ian,C,1,2182-08-31 06:00:00,2182-08-31 12:00:00,2182-08-28 12:00:00,2182-08-28 12:00:00,2182-08-21 18:00:00,987.68,-80.48,29.89,987.68,-80.48,29.89,997.29,-70.61,44.82,1000.38,-67.26,46.49,1010.39,-43.64,14.9
177,TC218205,Jessica,C,1,2182-09-12 06:00:00,2182-09-12 18:00:00,2182-09-10 18:00:00,2182-09-10 18:00:00,2182-09-01 06:00:00,941.75,-79.85,29.14,941.75,-79.85,29.14,1000.61,-84.12,35.75,1004.03,-81.36,38.68,1011.73,-29.6,11.9
