,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
92,TC192908,Michelle,A,1,1929-11-09 12:00:00,1929-11-12 06:00:00,1929-11-09 00:00:00,1929-11-09 00:00:00,1929-11-05 00:00:00,955.54,-85.71,23.34,955.54,-85.71,23.34,965.19,-84.27,22.42,974.77,-72.43,36.23,1006.01,-78.45,25.58
93,TC193004,Tess,B,1,1930-06-18 00:00:00,1930-06-19 00:00:00,1930-06-18 18:00:00,1930-06-17 18:00:00,1930-06-15 12:00:00,994.64,-63.23,37.7,1000.75,-71.77,32.64,998.85,-69.78,33.45,998.97,-60.24,39.74,1012.41,-83.23,30.36
94,TC193203,Lydia,B,3,1932-06-11 06:00:00,1932-06-11 06:00:00,1932-06-09 06:00:00,1932-06-09 06:00:00,1932-06-08 06:00:00,997.47,-61.83,39.01,997.47,-61.83,39.01,1005.92,-51.0,48.0,1005.92,-51.0,48.0,1007.85,-70.83,38.4
95,TC193206,Phil,B,1,1932-07-11 12:00:00,1932-07-12 12:00:00,1932-07-11 18:00:00,1932-07-11 06:00:00,1932-07-05 12:00:00,959.34,-63.06,39.55,969.32,-69.07,34.79,962.48,-66.34,36.98,995.73,-54.15,47.11,1006.88,-75.67,27.73
96,TC193208,Tony,B,1,1932-09-02 18:00:00,1932-09-05 00:00:00,1932-09-01 00:00:00,1932-09-01 00:00:00,1932-08-29 00:00:00,972.31,-88.37,29.9,972.31,-88.37,29.9,1006.0,-87.4,34.74,1010.21,-75.6,37.32,1005.72,-86.75,26.3
97,TC193209,Victoria,B,1,1932-09-17 00:00:00,1932-09-17 06:00:00,1932-09-06 12:00:00,1932-09-06 12:00:00,1932-08-30 12:00:00,903.78,-60.18,25.25,903.78,-60.18,25.25,982.8,-15.85,50.89,987.34,-11.42,51.07,1008.15,-15.06,11.32
98,TC193210,Audrey,B,1,1932-10-03 18:00:00,1932-10-04 18:00:00,1932-10-03 18:00:00,1932-10-03 12:00:00,1932-09-21 18:00:00,949.03,-74.92,36.27,949.53,-74.62,35.08,949.03,-74.92,36.27,975.0,-70.32,43.1,1005.7,-17.07,11.7
99,TC193303,Geoffrey,B,1,1933-05-29 18:00:00,1933-05-31 06:00:00,1933-05-30 06:00:00,1933-05-29 12:00:00,1933-05-24 18:00:00,989.15,-45.79,40.6,997.4,-48.33,34.99,992.78,-47.67,36.83,994.67,-36.61,49.3,1004.97,-75.48,18.76
100,TC193304,Hope,B,1,1933-06-28 00:00:00,1933-06-28 12:00:00,1933-06-27 00:00:00,1933-06-27 00:00:00,1933-06-24 00:00:00,974.55,-72.28,37.26,974.55,-72.28,37.26,1000.01,-64.5,43.05,1003.89,-57.02,48.03,1012.37,-75.56,26.15
101,TC193306,Katrina,B,1,1933-08-20 18:00:00,1933-08-22 06:00:00,1933-08-23 06:00:00,1933-08-20 12:00:00,1933-08-14 18:00:00,985.78,-31.18,42.95,986.45,-69.78,36.89,989.95,-67.22,37.67,994.31,-45.73,38.27,1010.61,-74.07,20.57
102,TC193308,Maho,B,2,1933-09-22 18:00:00,1933-09-23 12:00:00,1933-09-21 12:00:00,1933-09-21 12:00:00,1933-09-14 12:00:00,976.77,-50.63,28.34,976.77,-50.63,28.34,987.45,-35.69,41.95,1002.16,-25.0,49.5,1006.51,-16.23,15.32
103,TC193401,Peach,B,2,1934-01-13 12:00:00,1934-01-13 18:00:00,1934-01-10 18:00:00,1934-01-10 18:00:00,1934-01-09 18:00:00,986.72,-50.68,38.77,986.72,-50.68,38.77,995.99,-45.19,31.09,995.89,-43.68,30.84,1002.51,-57.52,40.41
104,TC193403,Tiffany,B,1,1934-08-17 12:00:00,1934-08-18 06:00:00,1934-08-14 18:00:00,1934-08-14 18:00:00,1934-08-10 00:00:00,958.05,-62.9,27.91,958.05,-62.9,27.91,991.78,-59.91,47.6,994.97,-47.01,51.6,1008.12,-45.67,15.17
105,TC193404,Victor,B,1,1934-08-24 00:00:00,1934-08-24 12:00:00,1934-08-21 00:00:00,1934-08-21 00:00:00,1934-08-12 06:00:00,899.29,-83.44,26.25,899.29,-83.44,26.25,993.66,-84.16,39.94,994.95,-81.34,41.05,999.8,-26.96,12.05
106,TC193504,Gloria,B,1,1935-09-12 00:00:00,1935-09-13 00:00:00,1935-09-11 18:00:00,1935-09-11 18:00:00,1935-09-07 18:00:00,994.04,-76.95,34.46,994.04,-76.95,34.46,995.34,-76.37,35.83,1004.8,-73.56,43.17,1008.23,-83.69,25.34
107,TC193507,Keith,B,2,1935-10-18 18:00:00,1935-10-20 06:00:00,1935-10-17 00:00:00,1935-10-17 00:00:00,1935-10-12 12:00:00,998.63,-84.43,24.71,998.63,-84.43,24.71,1008.0,-84.0,28.5,1014.53,-77.25,34.25,1003.93,-85.31,16.3
108,TC193601,Lily,B,2,1936-02-14 12:00:00,1936-02-14 18:00:00,1936-02-16 06:00:00,1936-02-13 06:00:00,1936-02-11 06:00:00,963.62,-51.71,44.88,970.26,-61.52,42.25,984.04,-51.25,40.78,985.08,-49.62,41.55,1002.07,-72.72,32.54
109,TC193602,Marco,B,3,1936-02-24 12:00:00,1936-02-24 12:00:00,1936-02-23 06:00:00,1936-02-23 06:00:00,1936-02-19 18:00:00,978.83,-14.31,49.97,978.83,-14.31,49.97,995.68,-6.0,49.25,995.68,-6.0,49.25,997.54,-32.89,31.92
110,TC193611,Dominic,B,3,1936-10-05 18:00:00,1936-10-05 18:00:00,1936-10-03 18:00:00,1936-10-03 18:00:00,1936-09-29 00:00:00,960.09,-34.94,35.26,960.09,-34.94,35.26,996.59,-37.48,45.2,996.59,-37.48,45.2,1009.92,-37.11,25.55
111,TC193702,Helena,B,1,1937-06-23 12:00:00,1937-06-23 18:00:00,1937-06-20 12:00:00,1937-06-20 12:00:00,1937-06-17 06:00:00,983.5,-82.24,27.52,983.5,-82.24,27.52,1000.66,-77.27,40.13,1001.08,-75.87,41.76,1007.88,-79.1,19.45
112,TC193703,John,B,1,1937-08-14 06:00:00,1937-08-17 12:00:00,1937-08-12 12:00:00,1937-08-12 12:00:00,1937-08-06 00:00:00,931.21,-70.1,30.91,931.21,-70.1,30.91,934.3,-55.65,37.91,997.08,-29.05,49.79,1013.04,-49.98,14.82
113,TC193711,William,B,2,1937-12-18 12:00:00,1937-12-19 00:00:00,1937-12-16 06:00:00,1937-12-16 06:00:00,1937-12-10 00:00:00,979.55,-37.45,40.11,979.55,-37.45,40.11,1008.26,-38.75,43.75,1007.65,-36.75,47.25,1007.75,-34.83,30.43
114,TC193712,Aidan,B,1,1937-12-21 12:00:00,1937-12-22 00:00:00,1937-12-18 06:00:00,1937-12-18 06:00:00,1937-12-16 12:00:00,981.91,-35.72,30.37,981.91,-35.72,30.37,992.81,-36.04,42.08,990.99,-30.9,47.79,1005.44,-39.09,22.82
115,TC193803,Erling,B,1,1938-05-13 00:00:00,1938-05-13 12:00:00,1938-05-11 00:00:00,1938-05-11 00:00:00,1938-05-09 12:00:00,989.04,-66.17,38.63,989.04,-66.17,38.63,1002.27,-60.75,40.75,1004.55,-58.0,40.75,990.92,-64.53,37.32
116,TC193804,Greta,B,3,1938-06-22 00:00:00,1938-06-22 00:00:00,1938-06-19 12:00:00,1938-06-19 12:00:00,1938-06-10 18:00:00,943.03,-91.16,28.22,943.03,-91.16,28.22,997.19,-82.23,43.54,997.19,-82.23,43.54,1009.78,-73.73,12.79
117,TC193811,Rocco,B,1,1938-09-27 00:00:00,1938-09-28 12:00:00,1938-09-23 18:00:00,1938-09-23 18:00:00,1938-09-17 06:00:00,944.01,-42.5,32.83,944.01,-42.5,32.83,962.42,-41.38,42.14,977.33,-8.95,52.23,1009.2,-36.3,33.95
118,TC193812,Shirley,B,2,1938-10-30 12:00:00,1938-10-30 18:00:00,1938-10-22 12:00:00,1938-10-22 12:00:00,1938-10-19 00:00:00,993.45,-40.38,10.18,993.45,-40.38,10.18,1006.99,-77.4,24.24,1006.93,-77.02,25.32,1003.17,-27.08,9.74
119,TC193813,Timothy,B,2,1938-11-07 00:00:00,1938-11-08 00:00:00,1938-11-08 18:00:00,1938-11-06 00:00:00,1938-11-02 00:00:00,986.58,-67.81,38.01,990.93,-66.12,29.66,1002.23,-69.57,31.06,991.98,-72.01,34.87,1013.1,-54.24,22.02
120,TC193902,Carmen,B,3,1939-05-24 18:00:00,1939-05-24 18:00:00,1939-05-21 06:00:00,1939-05-21 06:00:00,1939-05-18 00:00:00,981.92,-44.59,36.27,981.92,-44.59,36.27,1001.42,-22.0,42.5,1001.42,-22.0,42.5,1004.37,-54.98,28.07
121,TC193903,Daniel,B,2,1939-06-18 06:00:00,1939-06-19 00:00:00,1939-06-21 06:00:00,1939-06-17 12:00:00,1939-06-13 18:00:00,986.7,-41.0,50.0,1006.18,-75.15,38.32,1005.0,-69.25,42.0,999.5,-58.5,46.0,1011.93,-78.31,31.27
122,TC193906,Hazel,B,1,1939-09-18 12:00:00,1939-09-22 12:00:00,1939-09-19 00:00:00,1939-09-16 18:00:00,1939-09-07 18:00:00,925.93,-58.44,30.46,934.71,-62.75,26.24,936.85,-61.18,29.31,960.29,-42.86,51.48,1007.42,-13.11,11.45
123,TC194002,Wilson,B,1,1940-05-20 06:00:00,1940-05-23 00:00:00,1940-05-20 06:00:00,1940-05-20 00:00:00,1940-05-16 00:00:00,953.26,-79.14,27.07,955.98,-79.15,25.85,953.26,-79.14,27.07,971.34,-66.82,43.73,1005.72,-87.05,20.6
124,TC194005,Carlos,B,1,1940-08-27 00:00:00,1940-08-29 12:00:00,1940-08-26 00:00:00,1940-08-26 00:00:00,1940-08-17 12:00:00,936.32,-76.63,33.45,936.32,-76.63,33.45,967.45,-73.68,37.6,965.41,-39.81,52.39,1010.59,-55.54,15.9
125,TC194006,Daisy,B,1,1940-09-07 06:00:00,1940-09-07 12:00:00,1940-08-28 18:00:00,1940-08-28 18:00:00,1940-08-19 12:00:00,949.63,-68.71,30.44,949.63,-68.71,30.44,1001.54,-21.0,43.75,1004.21,-19.5,43.5,1014.26,-41.3,9.16
126,TC194007,Frederick,B,1,1940-09-11 18:00:00,1940-09-13 06:00:00,1940-09-09 06:00:00,1940-09-09 06:00:00,1940-09-04 06:00:00,930.6,-61.75,27.65,930.6,-61.75,27.65,942.97,-55.26,38.45,970.42,-50.35,48.25,1007.72,-52.7,18.78
127,TC194008,Gwyneth,B,1,1940-09-17 18:00:00,1940-09-20 18:00:00,1940-09-15 18:00:00,1940-09-15 18:00:00,1940-09-12 12:00:00,930.27,-73.56,23.68,930.27,-73.56,23.68,937.51,-71.59,31.15,971.81,-49.3,47.75,1004.6,-63.48,18.22
128,TC194010,Jessica,B,1,1940-09-30 18:00:00,1940-10-04 12:00:00,1940-10-03 00:00:00,1940-09-30 12:00:00,1940-09-27 06:00:00,949.97,-67.18,31.09,968.44,-84.39,23.79,977.65,-84.1,23.77,990.69,-54.49,48.27,1004.83,-83.15,13.7
129,TC194011,Kyle,B,2,1940-10-18 06:00:00,1940-10-18 18:00:00,1940-10-19 06:00:00,1940-10-15 06:00:00,1940-10-14 12:00:00,992.44,-54.8,39.7,1000.4,-49.82,29.06,1008.68,-60.89,30.34,1005.29,-59.44,34.05,1002.49,-49.0,26.37
130,TC194013,Manfred,B,3,1940-11-16 00:00:00,1940-11-16 00:00:00,1940-11-11 18:00:00,1940-11-11 18:00:00,1940-11-10 12:00:00,997.68,-30.86,39.72,997.68,-30.86,39.72,1006.2,-33.25,28.25,1006.2,-33.25,28.25,1001.48,-29.62,35.77
131,TC194102,Romeo,B,2,1941-03-09 00:00:00,1941-03-09 12:00:00,1941-03-05 06:00:00,1941-03-05 06:00:00,1941-03-04 12:00:00,971.15,-44.26,38.5,971.15,-44.26,38.5,984.59,-41.0,48.5,985.09,-41.0,50.25,976.25,-51.2,36.36
132,TC194103,Sofiee,B,2,1941-04-26 18:00:00,1941-04-28 18:00:00,1941-04-23 06:00:00,1941-04-23 06:00:00,1941-04-20 18:00:00,981.54,-50.79,30.76,981.54,-50.79,30.76,1007.28,-40.25,30.25,1012.83,-36.75,27.0,993.77,-48.51,28.41
133,TC194104,Travis,B,1,1941-05-13 12:00:00,1941-05-15 12:00:00,1941-05-14 18:00:00,1941-05-07 00:00:00,1941-05-07 06:00:00,967.16,-49.73,45.27,981.65,-62.29,35.52,992.71,-59.95,38.38,981.9,-43.07,48.89,981.97,-62.43,35.69
134,TC194113,Justin,B,1,1941-10-10 12:00:00,1941-10-11 00:00:00,1941-10-08 00:00:00,1941-10-08 00:00:00,1941-09-29 06:00:00,943.07,-54.23,38.49,943.07,-54.23,38.49,983.56,-24.88,49.59,993.75,-17.24,49.71,1008.2,-64.37,30.0
135,TC194202,Melody,B,1,1942-08-15 00:00:00,1942-08-17 00:00:00,1942-08-14 18:00:00,1942-08-14 18:00:00,1942-08-01 12:00:00,985.89,-64.92,36.19,985.89,-64.92,36.19,989.95,-62.86,37.24,996.97,-35.04,42.79,1010.16,-26.94,11.29
136,TC194203,Oscar,B,1,1942-08-26 18:00:00,1942-08-29 00:00:00,1942-08-26 00:00:00,1942-08-26 00:00:00,1942-08-17 12:00:00,948.95,-53.37,36.11,948.95,-53.37,36.11,961.57,-48.84,39.19,988.62,-25.76,50.19,1008.9,-31.61,10.06
137,TC194307,Facundo,B,2,1943-09-21 06:00:00,1943-09-21 18:00:00,1943-09-22 18:00:00,1943-09-18 06:00:00,1943-09-17 18:00:00,996.06,-53.24,44.97,1001.94,-72.37,33.71,1004.4,-65.13,36.08,1001.53,-61.67,36.07,1002.89,-71.21,32.31
138,TC194407,Olivia,B,1,1944-09-06 06:00:00,1944-09-08 12:00:00,1944-09-07 06:00:00,1944-09-04 18:00:00,1944-08-30 12:00:00,977.64,-56.99,42.19,987.81,-61.55,27.76,990.58,-62.44,36.08,999.84,-40.6,44.02,1009.49,-45.35,13.6
139,TC194409,Seldoen,B,3,1944-10-10 00:00:00,1944-10-10 00:00:00,1944-10-09 06:00:00,1944-10-09 06:00:00,1944-10-05 06:00:00,998.6,-30.6,38.37,998.6,-30.6,38.37,1002.29,-23.33,41.3,1002.29,-23.33,41.3,1009.13,-32.64,32.82
140,TC194506,Kiley,B,2,1945-11-10 00:00:00,1945-11-10 18:00:00,1945-11-08 12:00:00,1945-11-08 12:00:00,1945-11-06 00:00:00,954.41,-52.44,42.44,954.41,-52.44,42.44,983.83,-43.32,46.6,992.4,-33.94,46.51,988.89,-66.95,37.54
141,TC194507,Luigi,B,2,1945-11-14 18:00:00,1945-11-15 12:00:00,1945-11-16 06:00:00,1945-11-12 06:00:00,1945-11-12 00:00:00,970.41,-12.25,55.25,978.36,-46.43,43.31,983.98,-24.7,49.14,976.52,-25.45,50.21,980.24,-48.4,42.51
142,TC194605,Tess,B,1,1946-06-27 18:00:00,1946-06-28 18:00:00,1946-06-27 18:00:00,1946-06-27 12:00:00,1946-06-16 18:00:00,979.79,-75.22,36.07,984.77,-76.63,33.45,979.79,-75.22,36.07,992.9,-72.87,47.13,1012.79,-91.94,26.08
143,TC194607,Alex,B,1,1946-09-02 00:00:00,1946-09-03 18:00:00,1946-08-30 06:00:00,1946-08-30 06:00:00,1946-08-24 00:00:00,929.31,-92.31,28.09,929.31,-92.31,28.09,1001.79,-88.83,38.13,1007.48,-84.25,40.5,1011.73,-75.04,21.75
144,TC194614,Janet,B,2,1946-11-29 06:00:00,1946-11-30 06:00:00,1946-11-21 00:00:00,1946-11-21 00:00:00,1946-11-20 06:00:00,984.61,-32.21,30.11,984.61,-32.21,30.11,1007.07,-47.0,32.25,1015.04,-43.5,35.75,986.57,-32.15,33.77
145,TC194703,Mario,B,1,1947-08-26 12:00:00,1947-08-27 12:00:00,1947-08-23 18:00:00,1947-08-23 18:00:00,1947-08-13 12:00:00,925.03,-68.07,27.86,925.03,-68.07,27.86,947.52,-70.4,40.0,995.35,-65.42,47.57,1012.15,-25.18,8.41
146,TC194704,Nicole,B,1,1947-08-23 18:00:00,1947-08-24 00:00:00,1947-08-22 00:00:00,1947-08-22 00:00:00,1947-08-17 12:00:00,974.97,-67.35,39.42,974.97,-67.35,39.42,999.59,-55.63,47.45,1002.94,-52.17,49.76,1007.68,-77.67,34.92
147,TC194706,Song,B,1,1947-10-11 12:00:00,1947-10-14 12:00:00,1947-10-12 06:00:00,1947-10-11 06:00:00,1947-10-03 18:00:00,926.88,-65.59,35.34,930.7,-70.9,34.11,930.38,-69.69,33.92,963.87,-58.98,46.25,1007.33,-75.03,28.19
148,TC194707,Tony,B,2,1947-11-10 18:00:00,1947-11-11 18:00:00,1947-11-06 18:00:00,1947-11-06 18:00:00,1947-11-05 00:00:00,994.64,-14.17,31.58,994.64,-14.17,31.58,1013.72,-11.75,34.5,1013.04,-10.25,35.5,1003.63,-19.21,30.25
149,TC194802,Audrey,B,2,1948-04-07 18:00:00,1948-04-08 06:00:00,1948-04-05 12:00:00,1948-04-05 12:00:00,1948-04-02 06:00:00,970.82,-42.81,46.3,970.82,-42.81,46.3,986.72,-46.0,52.75,1001.47,-44.25,52.75,997.59,-61.54,30.63
150,TC194807,Geoffrey,B,2,1948-09-18 18:00:00,1948-09-21 12:00:00,1948-09-15 00:00:00,1948-09-15 00:00:00,1948-09-04 12:00:00,916.83,-84.56,27.25,916.83,-84.56,27.25,1004.79,-90.51,36.23,1007.28,-93.08,44.03,1007.19,-38.09,11.43
151,TC194903,Samson,B,1,1949-04-25 06:00:00,1949-04-25 12:00:00,1949-04-20 00:00:00,1949-04-20 00:00:00,1949-04-19 00:00:00,990.89,-66.66,33.45,990.89,-66.66,33.45,1006.36,-67.01,38.69,1007.13,-67.25,36.75,1006.3,-69.73,26.83
152,TC194904,Tiffany,B,1,1949-06-12 06:00:00,1949-06-12 12:00:00,1949-06-12 06:00:00,1949-06-10 00:00:00,1949-06-07 18:00:00,998.39,-81.12,34.07,998.58,-80.4,27.05,998.39,-81.12,34.07,999.76,-79.53,35.31,1008.54,-80.51,25.07
153,TC194905,Victor,B,1,1949-06-29 00:00:00,1949-06-30 18:00:00,1949-06-29 12:00:00,1949-06-23 00:00:00,1949-06-21 00:00:00,989.41,-59.94,40.73,997.1,-84.08,26.68,1001.71,-64.7,37.6,1002.01,-47.34,47.29,1006.81,-86.15,22.68
154,TC194909,Dorcas,B,1,1949-09-14 00:00:00,1949-09-15 18:00:00,1949-09-14 06:00:00,1949-09-13 18:00:00,1949-09-02 12:00:00,989.38,-49.08,39.11,991.17,-54.52,36.7,993.22,-51.68,37.82,1009.27,-36.87,39.51,1007.74,-24.74,11.62
155,TC194916,Marco,B,3,1949-12-26 00:00:00,1949-12-26 00:00:00,1949-12-27 06:00:00,1949-12-25 18:00:00,1949-12-24 06:00:00,971.65,-38.51,44.46,993.04,-40.89,35.45,993.2,-38.93,37.51,993.2,-38.93,37.51,1005.27,-44.16,29.08
156,TC195005,Winnie,B,1,1950-08-12 18:00:00,1950-08-13 18:00:00,1950-08-10 00:00:00,1950-08-10 00:00:00,1950-08-09 00:00:00,998.79,-85.11,27.05,998.79,-85.11,27.05,1003.53,-87.97,35.31,1003.29,-79.77,36.82,1009.23,-80.71,26.55
157,TC195006,Ana,B,1,1950-09-04 18:00:00,1950-09-05 06:00:00,1950-08-28 06:00:00,1950-08-28 06:00:00,1950-08-17 12:00:00,945.4,-66.0,30.87,945.4,-66.0,30.87,988.87,-52.45,46.48,988.16,-46.11,50.49,1008.94,-26.63,11.64
158,TC195008,Cissy,B,2,1950-09-09 06:00:00,1950-09-09 12:00:00,1950-09-07 00:00:00,1950-09-07 00:00:00,1950-08-28 06:00:00,895.09,-78.12,30.71,895.09,-78.12,30.71,994.94,-80.25,42.58,998.23,-79.61,44.33,1007.1,-39.44,12.24
159,TC195012,Helena,B,2,1950-10-20 12:00:00,1950-10-21 06:00:00,1950-10-15 18:00:00,1950-10-15 18:00:00,1950-10-15 12:00:00,991.74,-34.03,42.27,991.74,-34.03,42.27,1007.07,-17.0,36.75,1009.25,-16.25,41.75,994.98,-34.3,42.22
160,TC195107,Aidan,B,1,1951-11-18 06:00:00,1951-11-19 12:00:00,1951-11-17 18:00:00,1951-11-17 18:00:00,1951-11-12 18:00:00,985.62,-81.65,17.74,985.62,-81.65,17.74,992.38,-79.1,19.45,998.14,-71.98,25.14,1005.11,-78.28,8.68
161,TC195201,Bella,B,3,1952-01-25 00:00:00,1952-01-25 00:00:00,1952-01-23 06:00:00,1952-01-23 06:00:00,1952-01-21 00:00:00,989.13,-31.45,29.39,989.13,-31.45,29.39,1000.94,-36.28,42.55,1000.94,-36.28,42.55,1003.71,-29.22,25.46
162,TC195204,Erling,B,1,1952-08-13 12:00:00,1952-08-14 06:00:00,1952-08-15 18:00:00,1952-08-12 12:00:00,1952-08-08 06:00:00,975.73,-61.2,47.34,978.66,-87.81,31.18,997.36,-87.26,35.95,1001.34,-79.8,40.39,1008.11,-67.56,18.18
163,TC195205,Greta,B,1,1952-09-13 12:00:00,1952-09-15 18:00:00,1952-09-13 18:00:00,1952-09-08 06:00:00,1952-08-31 12:00:00,941.02,-68.34,37.71,941.7,-67.45,17.62,944.84,-69.83,36.6,977.04,-56.04,46.94,1011.85,-31.62,9.48
164,TC195207,Julie,B,1,1952-09-27 06:00:00,1952-09-30 00:00:00,1952-09-23 12:00:00,1952-09-23 12:00:00,1952-09-14 06:00:00,927.56,-51.29,26.16,927.56,-51.29,26.16,955.71,-52.9,36.52,990.27,-58.09,44.29,1007.29,-21.17,13.66
165,TC195210,Manuel,B,1,1952-11-11 12:00:00,1952-11-17 06:00:00,1952-11-11 06:00:00,1952-11-11 06:00:00,1952-11-07 12:00:00,968.65,-73.36,16.7,968.65,-73.36,16.7,978.04,-71.78,17.5,1004.78,-39.25,24.0,1002.33,-83.09,12.9
166,TC195306,Gregory,B,1,1953-10-04 18:00:00,1953-10-06 18:00:00,1953-09-27 12:00:00,1953-09-27 12:00:00,1953-09-13 12:00:00,930.44,-71.71,32.0,930.44,-71.71,32.0,958.72,-28.85,52.47,977.77,-28.5,47.25,1010.38,-26.88,15.13
167,TC195307,Hazel,B,1,1953-09-29 00:00:00,1953-09-30 00:00:00,1953-09-29 12:00:00,1953-09-25 06:00:00,1953-09-19 00:00:00,981.6,-29.3,35.64,991.08,-42.58,17.6,995.76,-37.62,32.61,991.12,-21.15,39.78,1008.25,-11.7,11.34
168,TC195309,Kelly,B,2,1953-10-23 12:00:00,1953-10-23 18:00:00,1953-10-18 12:00:00,1953-10-18 12:00:00,1953-10-16 00:00:00,985.01,-73.84,13.33,985.01,-73.84,13.33,1007.0,-62.88,23.54,1007.42,-62.18,23.82,1003.32,-65.31,17.16
169,TC195401,Rosalina,B,1,1954-09-11 06:00:00,1954-09-13 18:00:00,1954-09-11 12:00:00,1954-09-11 00:00:00,1954-08-30 00:00:00,971.26,-59.2,36.99,985.82,-64.06,33.72,982.2,-61.95,35.44,1010.54,-27.4,43.29,1009.71,-26.81,9.02
170,TC195404,Wilson,B,1,1954-10-05 18:00:00,1954-10-07 12:00:00,1954-09-27 06:00:00,1954-09-27 06:00:00,1954-09-24 12:00:00,983.79,-30.78,18.61,983.79,-30.78,18.61,997.24,-49.07,39.55,989.33,-26.07,44.1,1007.33,-18.25,13.26
171,TC195502,Daisy,B,3,1955-06-24 06:00:00,1955-06-24 06:00:00,1955-06-20 12:00:00,1955-06-20 12:00:00,1955-06-11 18:00:00,907.21,-87.31,29.85,907.21,-87.31,29.85,988.04,-65.41,44.01,988.04,-65.41,44.01,1008.79,-83.51,15.14
172,TC195504,Gwyneth,B,3,1955-07-16 18:00:00,1955-07-16 18:00:00,1955-07-12 00:00:00,1955-07-12 00:00:00,1955-07-03 00:00:00,922.27,-93.68,28.79,922.27,-93.68,28.79,995.96,-79.13,44.65,995.96,-79.13,44.65,1007.87,-79.89,15.33
173,TC195506,Jessica,B,3,1955-08-13 12:00:00,1955-08-13 12:00:00,1955-08-12 12:00:00,1955-08-12 12:00:00,1955-08-08 12:00:00,993.04,-56.69,43.98,993.04,-56.69,43.98,1001.89,-45.56,44.88,1001.89,-45.56,44.88,1010.48,-79.03,31.44
174,TC195508,Lorraine,B,1,1955-09-10 06:00:00,1955-09-10 18:00:00,1955-09-06 12:00:00,1955-09-06 12:00:00,1955-08-20 06:00:00,945.65,-80.16,28.64,945.65,-80.16,28.64,993.29,-80.91,34.96,998.04,-79.5,39.04,1010.85,-23.98,12.46
175,TC195509,Manfred,B,1,1955-09-12 06:00:00,1955-09-13 12:00:00,1955-09-08 18:00:00,1955-09-08 18:00:00,1955-09-06 18:00:00,996.67,-63.39,18.9,996.67,-63.39,18.9,1000.19,-68.53,36.69,1003.98,-56.25,43.75,1005.59,-58.5,16.62
176,TC195511,Romeo,B,1,1955-09-29 00:00:00,1955-09-29 12:00:00,1955-09-25 12:00:00,1955-09-25 12:00:00,1955-09-21 18:00:00,974.73,-26.86,22.55,974.73,-26.86,22.55,997.33,-26.84,33.19,991.81,-24.0,36.25,1002.63,-14.02,12.63
177,TC195512,Sofiee,B,1,1955-10-08 18:00:00,1955-10-09 00:00:00,1955-10-03 06:00:00,1955-10-03 06:00:00,1955-09-30 06:00:00,969.59,-22.05,20.71,969.59,-22.05,20.71,1009.03,-29.5,29.21,1011.21,-29.04,29.53,1003.67,-21.17,13.66
178,TC195609,Kyan,B,1,1956-09-25 12:00:00,1956-09-26 06:00:00,1956-09-21 12:00:00,1956-09-21 12:00:00,1956-09-12 12:00:00,914.51,-60.07,23.57,914.51,-60.07,23.57,940.21,-67.9,40.04,959.63,-59.72,47.05,1009.73,-28.34,13.44
179,TC195614,Savio,B,2,1956-11-25 12:00:00,1956-11-25 18:00:00,1956-11-26 06:00:00,1956-11-22 18:00:00,1956-11-22 18:00:00,990.07,-47.51,40.42,1003.35,-51.39,24.67,1005.64,-57.9,31.81,1002.2,-54.93,34.24,1003.35,-51.39,24.67
180,TC195704,Brenda,B,2,1957-08-01 06:00:00,1957-08-03 12:00:00,1957-07-29 12:00:00,1957-07-29 12:00:00,1957-07-24 00:00:00,985.16,-96.32,29.18,985.16,-96.32,29.18,1005.67,-91.57,40.05,1005.93,-82.82,45.24,1009.02,-98.0,24.61
181,TC195705,Cole,B,1,1957-09-06 18:00:00,1957-09-11 12:00:00,1957-09-05 18:00:00,1957-09-05 18:00:00,1957-09-02 00:00:00,962.4,-71.44,28.74,962.4,-71.44,28.74,983.97,-66.57,32.59,1015.33,-45.5,34.75,1013.38,-70.61,20.9
182,TC195708,Gianna,B,1,1957-10-01 06:00:00,1957-10-02 00:00:00,1957-09-30 12:00:00,1957-09-30 12:00:00,1957-09-27 12:00:00,939.86,-64.05,39.06,939.86,-64.05,39.06,953.24,-67.92,40.94,990.66,-73.59,42.89,1001.22,-67.06,34.9
183,TC195709,Inaki,B,1,1957-10-02 18:00:00,1957-10-05 18:00:00,1957-10-04 00:00:00,1957-10-02 12:00:00,1957-09-27 18:00:00,953.9,-77.24,27.54,991.22,-86.87,22.04,988.96,-86.72,22.18,978.47,-57.38,36.33,1004.24,-95.11,19.94
184,TC195804,Toby,B,1,1958-09-12 18:00:00,1958-09-15 06:00:00,1958-09-12 06:00:00,1958-09-12 06:00:00,1958-08-31 00:00:00,930.78,-50.49,33.13,930.78,-50.49,33.13,938.28,-49.15,37.11,975.92,-34.35,45.74,1009.17,-14.41,11.78
