,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
38,TC201903,Michelle,A,1,2019-10-01 18:00:00,2019-10-04 06:00:00,2019-10-02 18:00:00,2019-10-01 06:00:00,2019-09-28 12:00:00,946.6,-29.32,33.02,960.17,-39.2,31.36,973.07,-38.15,30.16,1001.37,-24.22,43.23,1010.97,-38.72,18.42
39,TC202002,Beatrice,A,1,2020-02-22 06:00:00,2020-02-22 12:00:00,2020-02-19 18:00:00,2020-02-19 18:00:00,2020-02-19 12:00:00,977.86,-57.95,38.17,977.86,-57.95,38.17,1000.79,-45.24,32.38,1002.41,-43.72,31.59,979.01,-59.82,38.2
40,TC202003,Colin,A,1,2020-04-10 12:00:00,2020-04-11 00:00:00,2020-04-12 06:00:00,2020-04-09 06:00:00,2020-04-03 18:00:00,988.55,-33.25,44.5,992.69,-50.37,34.59,995.57,-49.53,36.98,995.68,-46.01,39.17,1014.27,-74.9,29.63
41,TC202006,Grace,A,1,2020-08-19 18:00:00,2020-08-20 06:00:00,2020-08-18 18:00:00,2020-08-18 18:00:00,2020-08-10 18:00:00,947.9,-75.55,36.12,947.9,-75.55,36.12,988.26,-72.59,43.04,998.72,-67.32,47.37,1007.71,-33.72,16.7
42,TC202007,Harrison,A,1,2020-09-16 00:00:00,2020-09-17 12:00:00,2020-09-09 18:00:00,2020-09-09 18:00:00,2020-09-06 18:00:00,984.06,-39.13,21.44,984.06,-39.13,21.44,1001.38,-45.03,38.05,1005.65,-34.25,34.0,1008.55,-23.26,13.03
43,TC202009,Kinen,A,1,2020-09-28 00:00:00,2020-09-28 18:00:00,2020-09-24 00:00:00,2020-09-24 00:00:00,2020-09-18 00:00:00,924.21,-77.74,26.92,924.21,-77.74,26.92,961.75,-65.08,41.88,974.92,-57.37,44.79,1005.14,-44.17,11.96
44,TC202010,Lydia,A,1,2020-10-14 18:00:00,2020-10-15 06:00:00,2020-10-13 06:00:00,2020-10-13 06:00:00,2020-10-03 12:00:00,948.1,-48.11,32.42,948.1,-48.11,32.42,983.57,-43.09,43.22,995.22,-35.84,48.52,1008.35,-15.6,10.39
45,TC202011,Mario,A,1,2020-11-06 00:00:00,2020-11-06 12:00:00,2020-11-06 06:00:00,2020-11-04 06:00:00,2020-11-03 18:00:00,987.69,-49.07,47.03,995.1,-43.05,34.43,989.3,-49.1,43.53,992.07,-48.34,49.55,1002.31,-39.6,32.22
46,TC202107,Christine,A,1,2021-09-12 06:00:00,2021-09-14 18:00:00,2021-09-13 06:00:00,2021-09-12 00:00:00,2021-09-09 00:00:00,991.55,-41.77,40.95,996.72,-55.63,38.3,993.31,-53.26,39.46,1002.56,-29.5,48.0,1011.37,-63.91,35.58
47,TC202204,Luke,A,3,2022-12-05 06:00:00,2022-12-05 06:00:00,2022-12-03 18:00:00,2022-12-03 18:00:00,2022-12-01 12:00:00,966.88,-30.11,43.61,966.88,-30.11,43.61,974.87,-17.15,46.23,974.87,-17.15,46.23,1001.75,-34.56,29.76
48,TC202304,Samson,A,2,2023-04-14 12:00:00,2023-04-15 00:00:00,2023-04-11 06:00:00,2023-04-11 06:00:00,2023-04-09 06:00:00,983.08,-50.55,36.97,983.08,-50.55,36.97,995.3,-44.71,34.66,999.91,-41.25,33.0,996.35,-48.77,34.37
49,TC202308,Bonnie,A,1,2023-09-04 12:00:00,2023-09-06 00:00:00,2023-09-04 06:00:00,2023-09-04 06:00:00,2023-08-25 06:00:00,948.26,-67.14,36.3,948.26,-67.14,36.3,956.99,-64.75,36.93,989.02,-42.66,44.29,1009.14,-47.57,17.32
50,TC202310,Dorcas,A,2,2023-11-08 12:00:00,2023-11-10 12:00:00,2023-11-03 06:00:00,2023-11-03 06:00:00,2023-11-03 12:00:00,997.79,-37.91,35.96,997.79,-37.91,35.96,1009.62,-37.57,28.82,1012.94,-31.25,30.25,999.74,-38.06,35.71
51,TC202406,Lily,A,2,2024-10-13 06:00:00,2024-10-15 12:00:00,2024-10-08 06:00:00,2024-10-08 06:00:00,2024-10-05 12:00:00,981.48,-36.37,11.97,981.48,-36.37,11.97,1007.64,-59.86,29.74,1000.05,-50.5,46.0,1008.04,-19.52,8.66
52,TC202503,Shannon,A,1,2025-09-11 12:00:00,2025-09-16 06:00:00,2025-09-10 12:00:00,2025-09-10 12:00:00,2025-09-05 18:00:00,941.01,-63.11,34.22,941.01,-63.11,34.22,947.84,-56.33,38.85,1013.47,-28.25,38.25,1010.3,-52.28,20.9
53,TC202504,Thomas,A,3,2025-10-06 18:00:00,2025-10-06 18:00:00,2025-10-08 06:00:00,2025-10-05 00:00:00,2025-10-01 18:00:00,986.0,-55.0,50.5,999.43,-84.27,31.51,1010.1,-80.21,36.77,1010.1,-80.21,36.77,1011.27,-76.02,28.17
54,TC202505,Winnie,A,1,2025-11-13 18:00:00,2025-11-14 00:00:00,2025-11-11 18:00:00,2025-11-11 18:00:00,2025-11-10 00:00:00,992.23,-42.23,30.35,992.23,-42.23,30.35,1008.2,-42.75,31.75,1011.4,-42.75,31.5,1001.41,-49.52,32.69
55,TC202508,Cissy,A,3,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-13 06:00:00,2025-12-13 06:00:00,2025-12-10 18:00:00,975.23,-62.73,42.34,975.23,-62.73,42.34,982.2,-47.5,40.99,982.2,-47.5,40.99,1006.26,-63.12,34.85
56,TC202703,Kannas,A,1,2027-06-30 00:00:00,2027-06-30 18:00:00,2027-06-27 18:00:00,2027-06-27 18:00:00,2027-06-24 06:00:00,970.99,-57.49,28.58,970.99,-57.49,28.58,996.76,-47.57,40.05,1013.03,-36.68,43.91,1010.52,-53.76,19.1
57,TC202706,Nathan,A,2,2027-11-21 12:00:00,2027-11-22 06:00:00,2027-11-17 06:00:00,2027-11-17 06:00:00,2027-11-14 12:00:00,974.82,-32.0,30.9,974.82,-32.0,30.9,1006.6,-11.75,34.0,1009.69,-7.5,37.0,999.56,-53.33,26.91
58,TC202709,Tatiana,A,1,2027-12-21 00:00:00,2027-12-21 12:00:00,2027-12-18 18:00:00,2027-12-18 18:00:00,2027-12-18 00:00:00,992.02,-27.01,36.59,992.02,-27.01,36.59,995.88,-16.99,33.33,994.96,-15.02,33.46,1002.0,-29.05,28.81
59,TC202801,William,A,3,2028-02-15 12:00:00,2028-02-15 12:00:00,2028-02-14 18:00:00,2028-02-14 18:00:00,2028-02-13 12:00:00,972.56,-42.5,32.83,972.56,-42.5,32.83,980.01,-32.91,35.03,980.01,-32.91,35.03,983.1,-52.64,37.0
60,TC202802,Aidan,A,1,2028-02-26 06:00:00,2028-02-26 12:00:00,2028-02-23 18:00:00,2028-02-23 18:00:00,2028-02-21 18:00:00,945.28,-37.64,39.0,945.28,-37.64,39.0,996.14,-13.05,38.29,1002.81,-11.5,38.0,977.09,-67.75,27.8
61,TC202805,Diana,A,3,2028-09-04 06:00:00,2028-09-04 06:00:00,2028-08-26 18:00:00,2028-08-26 18:00:00,2028-08-17 06:00:00,925.69,-79.11,30.67,925.69,-79.11,30.67,997.84,-68.59,44.01,997.84,-68.59,44.01,1009.64,-37.21,13.21
62,TC202807,Greta,A,3,2028-10-18 12:00:00,2028-10-18 12:00:00,2028-10-08 18:00:00,2028-10-08 18:00:00,2028-09-24 12:00:00,941.02,-42.93,35.03,941.02,-42.93,35.03,1004.08,-12.9,41.05,1004.08,-12.9,41.05,1010.08,-14.35,10.21
63,TC202810,Kevin,A,1,2028-11-27 18:00:00,2028-11-28 12:00:00,2028-11-23 18:00:00,2028-11-23 18:00:00,2028-11-23 06:00:00,978.16,-28.94,37.3,978.16,-28.94,37.3,999.14,-14.97,31.8,1009.81,-13.25,28.25,986.29,-30.97,36.25
64,TC202811,Laura,A,2,2028-12-29 00:00:00,2028-12-29 06:00:00,2028-12-24 18:00:00,2028-12-24 18:00:00,2028-12-24 06:00:00,967.82,-31.79,38.84,967.82,-31.79,38.84,1005.55,-37.25,35.5,1006.09,-36.0,34.75,971.05,-32.23,36.43
65,TC202905,Timothy,A,3,2029-09-04 00:00:00,2029-09-04 00:00:00,2029-08-31 18:00:00,2029-08-31 18:00:00,2029-08-23 12:00:00,906.61,-88.32,26.13,906.61,-88.32,26.13,998.97,-85.38,35.45,998.97,-85.38,35.45,1005.65,-31.26,13.57
66,TC203001,Daniel,A,1,2030-09-13 00:00:00,2030-09-16 00:00:00,2030-09-11 18:00:00,2030-09-11 18:00:00,2030-09-04 06:00:00,935.37,-82.34,25.24,935.37,-82.34,25.24,941.1,-79.18,28.69,986.45,-52.17,49.76,1009.78,-24.86,7.99
67,TC203004,Hazel,A,2,2030-11-04 06:00:00,2030-11-04 12:00:00,2030-11-02 18:00:00,2030-11-02 18:00:00,2030-10-31 12:00:00,997.46,-48.3,36.17,997.46,-48.3,36.17,999.43,-46.12,42.83,997.66,-44.84,45.48,1005.16,-31.96,35.06
68,TC203106,Skyler,B,1,2031-10-03 00:00:00,2031-10-06 12:00:00,2031-09-29 18:00:00,2031-09-29 18:00:00,2031-09-23 00:00:00,893.8,-93.85,22.3,893.8,-93.85,22.3,994.02,-95.92,22.8,998.83,-91.67,31.22,1004.57,-87.49,18.26
69,TC203301,Gwyneth,B,1,2033-09-07 00:00:00,2033-09-09 06:00:00,2033-09-05 06:00:00,2033-09-05 06:00:00,2033-08-29 18:00:00,928.05,-57.21,25.05,928.05,-57.21,25.05,951.72,-53.58,33.29,976.59,-44.23,46.73,1006.14,-27.63,11.77
70,TC203303,Jessica,B,1,2033-12-14 00:00:00,2033-12-14 12:00:00,2033-12-12 12:00:00,2033-12-12 12:00:00,2033-12-10 06:00:00,961.38,-45.54,48.14,961.38,-45.54,48.14,979.52,-27.5,50.25,986.9,-16.75,51.0,970.49,-56.23,40.58
71,TC203401,Kyle,B,3,2034-02-04 00:00:00,2034-02-04 00:00:00,2034-02-02 18:00:00,2034-02-02 18:00:00,2034-01-27 18:00:00,985.33,-27.54,35.31,985.33,-27.54,35.31,999.97,-30.5,29.5,999.97,-30.5,29.5,1010.36,-44.16,31.01
72,TC203404,Oxlip,B,1,2034-11-23 18:00:00,2034-11-24 00:00:00,2034-11-20 18:00:00,2034-11-20 18:00:00,2034-11-17 12:00:00,954.08,-64.84,32.41,954.08,-64.84,32.41,976.65,-48.14,43.03,977.51,-42.91,45.19,989.92,-67.17,26.61
73,TC203505,Corliss,B,2,2035-10-17 00:00:00,2035-10-17 18:00:00,2035-10-12 12:00:00,2035-10-12 12:00:00,2035-10-12 12:00:00,994.14,-46.75,38.73,994.14,-46.75,38.73,1006.46,-40.0,46.0,1012.12,-34.75,49.25,994.14,-46.75,38.73
74,TC203506,Derrick,B,1,2035-10-23 12:00:00,2035-10-25 12:00:00,2035-10-23 18:00:00,2035-10-23 06:00:00,2035-10-18 12:00:00,955.14,-44.23,37.95,957.59,-46.22,36.09,956.61,-44.96,36.94,998.19,-28.73,42.82,1003.97,-55.19,31.13
75,TC203601,Ivanka,B,1,2036-07-06 00:00:00,2036-07-06 18:00:00,2036-07-05 18:00:00,2036-07-05 18:00:00,2036-06-27 18:00:00,974.97,-69.23,39.06,974.97,-69.23,39.06,975.58,-66.44,40.55,982.74,-58.64,44.92,1010.52,-76.0,35.11
76,TC203603,Kyan,B,1,2036-08-19 12:00:00,2036-08-23 00:00:00,2036-08-19 06:00:00,2036-08-19 06:00:00,2036-08-14 00:00:00,933.93,-50.67,33.88,933.93,-50.67,33.88,935.91,-50.6,34.95,972.35,-30.48,50.33,1004.51,-25.86,16.27
77,TC203605,Melody,B,1,2036-08-29 12:00:00,2036-08-30 18:00:00,2036-08-26 00:00:00,2036-08-26 00:00:00,2036-08-19 18:00:00,926.17,-75.1,24.44,926.17,-75.1,24.44,995.68,-79.64,36.19,991.18,-72.77,39.81,1007.98,-33.67,10.97
78,TC203607,Rachel,B,1,2036-09-06 18:00:00,2036-09-09 18:00:00,2036-09-08 18:00:00,2036-09-06 12:00:00,2036-09-04 06:00:00,959.54,-54.76,43.63,990.95,-69.17,31.98,987.08,-69.47,33.64,974.63,-39.69,46.23,999.08,-64.34,25.34
79,TC203608,Savio,B,3,2036-09-27 18:00:00,2036-09-27 18:00:00,2036-09-22 06:00:00,2036-09-22 06:00:00,2036-09-20 00:00:00,995.66,-35.73,13.49,995.66,-35.73,13.49,1005.36,-31.25,27.5,1005.36,-31.25,27.5,1009.32,-26.23,14.08
80,TC203609,Torie,B,3,2036-09-28 00:00:00,2036-09-28 00:00:00,2036-09-26 06:00:00,2036-09-26 06:00:00,2036-09-25 18:00:00,993.83,-40.34,41.65,993.83,-40.34,41.65,1000.76,-37.96,39.32,1000.76,-37.96,39.32,993.92,-40.54,42.01
81,TC203610,Yoshi,B,1,2036-10-25 00:00:00,2036-10-26 18:00:00,2036-10-26 06:00:00,2036-10-23 18:00:00,2036-10-22 18:00:00,968.28,-47.97,49.09,990.64,-47.08,32.81,990.87,-46.75,38.73,977.57,-49.87,49.94,992.49,-47.69,31.18
82,TC203612,Brenda,B,2,2036-11-18 18:00:00,2036-11-20 00:00:00,2036-11-14 18:00:00,2036-11-14 18:00:00,2036-11-12 18:00:00,991.54,-28.83,35.04,991.54,-28.83,35.04,1015.26,-29.25,31.5,1016.83,-31.0,34.0,1004.58,-31.76,32.74
83,TC203613,Cole,B,1,2036-11-21 06:00:00,2036-11-22 00:00:00,2036-11-21 18:00:00,2036-11-21 00:00:00,2036-11-18 06:00:00,965.93,-52.43,38.95,981.32,-59.84,32.12,979.37,-58.0,33.87,973.01,-48.93,42.57,1000.21,-62.49,24.0
84,TC203802,Kelechi,B,3,2038-03-21 12:00:00,2038-03-21 12:00:00,2038-03-19 18:00:00,2038-03-19 18:00:00,2038-03-18 00:00:00,974.83,-12.4,47.22,974.83,-12.4,47.22,985.59,-7.25,50.5,985.59,-7.25,50.5,982.15,-33.49,42.76
85,TC203803,Laurel,B,3,2038-04-01 06:00:00,2038-04-01 06:00:00,2038-03-27 18:00:00,2038-03-27 18:00:00,2038-03-27 06:00:00,966.26,-56.55,38.76,966.26,-56.55,38.76,993.5,-20.19,47.23,993.5,-20.19,47.23,971.98,-57.63,38.78
86,TC203808,Toby,B,1,2038-11-01 12:00:00,2038-11-02 00:00:00,2038-11-01 18:00:00,2038-10-30 18:00:00,2038-10-29 00:00:00,981.17,-49.99,41.65,994.93,-49.47,29.2,987.92,-51.03,38.42,985.13,-48.11,45.74,1002.51,-45.72,27.45
87,TC203810,Alice,B,1,2038-11-16 00:00:00,2038-11-16 06:00:00,2038-11-16 00:00:00,2038-11-10 18:00:00,2038-11-09 12:00:00,993.92,-44.52,41.52,994.73,-37.01,28.45,993.92,-44.52,41.52,995.17,-40.17,44.32,1005.3,-37.32,28.72
88,TC203908,Kiley,B,2,2039-11-28 06:00:00,2039-11-28 18:00:00,2039-12-01 06:00:00,2039-11-26 18:00:00,2039-11-24 12:00:00,943.09,-52.71,49.61,989.8,-68.36,35.21,991.8,-65.38,32.76,991.47,-60.83,32.5,994.19,-72.49,37.82
89,TC204006,Tess,B,2,2040-09-11 06:00:00,2040-09-12 18:00:00,2040-09-09 12:00:00,2040-09-09 12:00:00,2040-09-01 18:00:00,917.35,-87.11,29.01,917.35,-87.11,29.01,1001.72,-84.99,33.69,1008.95,-87.09,32.89,1010.24,-49.38,15.34
90,TC204103,Ernest,B,1,2041-10-19 00:00:00,2041-10-19 12:00:00,2041-10-19 18:00:00,2041-10-17 06:00:00,2041-10-15 12:00:00,975.73,-68.59,44.01,992.73,-77.12,29.53,986.98,-70.31,34.68,978.33,-68.28,41.67,1008.7,-72.93,28.43
91,TC204303,Victoria,B,1,2043-03-01 12:00:00,2043-03-02 18:00:00,2043-02-26 06:00:00,2043-02-26 06:00:00,2043-02-25 06:00:00,986.45,-43.48,38.95,986.45,-43.48,38.95,993.14,-24.19,41.68,986.97,-15.62,47.93,987.97,-50.44,40.52
