,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),B,VLT,VUT,Time(Z),Storm Phase
47,TC210105,Nicole,-28.86,15.11,999.94,29.9,6.64,97.01,14.39,2101-09-03 12:00:00,Tropical
48,TC210105,Nicole,-30.61,14.62,999.8,25.8,4.03,114.6,13.14,2101-09-03 18:00:00,Tropical
49,TC210105,Nicole,-31.75,14.37,1000.94,24.8,1.04,118.14,15.98,2101-09-04 00:00:00,Tropical
50,TC210105,Nicole,-33.11,14.38,998.72,26.9,0.31,114.55,0.9,2101-09-04 06:00:00,Tropical
51,TC210105,Nicole,-34.86,14.22,1000.1,26.9,-0.52,117.16,1.2,2101-09-04 12:00:00,Tropical
52,TC210105,Nicole,-35.99,14.18,997.14,27.6,-1.19,130.37,8.19,2101-09-04 18:00:00,Tropical
53,TC210105,Nicole,-37.26,14.22,996.6,28.3,0.49,153.0,27.66,2101-09-05 00:00:00,Tropical
54,TC210105,Nicole,-38.99,14.51,991.3,33.3,2.2,166.28,51.8,2101-09-05 06:00:00,Tropical
55,TC210105,Nicole,-40.68,15.17,981.93,43.5,3.1,187.17,91.3,2101-09-05 12:00:00,Tropical
56,TC210105,Nicole,-42.77,15.66,980.45,39.7,4.65,200.57,134.29,2101-09-05 18:00:00,Tropical
57,TC210105,Nicole,-44.48,15.72,978.99,38.4,5.8,203.06,188.0,2101-09-06 00:00:00,Tropical
58,TC210105,Nicole,-46.28,15.95,970.55,44.1,4.61,193.55,228.27,2101-09-06 06:00:00,Tropical
59,TC210105,Nicole,-47.9,16.26,952.41,56.2,3.01,203.52,262.72,2101-09-06 12:00:00,Tropical
60,TC210105,Nicole,-49.59,16.68,949.74,70.6,1.78,214.98,293.24,2101-09-06 18:00:00,Tropical
61,TC210105,Nicole,-50.73,17.2,946.25,61.4,1.39,221.68,307.87,2101-09-07 00:00:00,Tropical
62,TC210105,Nicole,-51.98,17.44,926.58,67.1,1.69,228.7,308.3,2101-09-07 06:00:00,Tropical
63,TC210105,Nicole,-53.13,17.95,947.67,64.4,2.26,243.12,316.96,2101-09-07 12:00:00,Tropical
64,TC210105,Nicole,-54.27,18.85,934.5,71.8,3.37,253.5,332.45,2101-09-07 18:00:00,Tropical
65,TC210105,Nicole,-55.11,19.89,921.43,75.3,3.72,256.08,349.19,2101-09-08 00:00:00,Tropical
66,TC210105,Nicole,-55.89,20.82,927.17,87.5,2.39,262.23,372.71,2101-09-08 06:00:00,Tropical
67,TC210105,Nicole,-56.87,21.8,904.66,78.4,0.58,270.82,395.61,2101-09-08 12:00:00,Tropical
68,TC210105,Nicole,-57.85,23.01,902.97,91.0,-0.66,272.42,409.52,2101-09-08 18:00:00,Tropical
69,TC210105,Nicole,-58.55,23.74,912.01,88.6,-2.26,280.23,418.14,2101-09-09 00:00:00,Tropical
70,TC210105,Nicole,-59.46,24.52,915.73,83.6,-3.87,288.56,423.62,2101-09-09 06:00:00,Tropical
71,TC210105,Nicole,-59.98,25.35,908.0,87.1,-5.05,292.07,424.12,2101-09-09 12:00:00,Tropical
72,TC210105,Nicole,-60.51,26.18,915.29,87.1,-6.14,294.48,424.74,2101-09-09 18:00:00,Tropical
73,TC210105,Nicole,-60.93,26.82,924.52,79.8,-7.42,299.66,427.48,2101-09-10 00:00:00,Tropical
74,TC210105,Nicole,-61.55,27.76,919.89,73.0,-7.46,297.23,425.28,2101-09-10 06:00:00,Tropical
75,TC210105,Nicole,-61.99,28.4,925.22,68.8,-7.4,299.72,424.64,2101-09-10 12:00:00,Tropical
76,TC210105,Nicole,-62.43,29.05,926.45,76.1,-7.84,308.13,429.59,2101-09-10 18:00:00,Tropical
77,TC210105,Nicole,-62.15,29.68,919.32,71.9,-7.05,312.15,426.51,2101-09-11 00:00:00,Tropical
78,TC210105,Nicole,-62.59,30.32,926.41,70.4,-5.46,318.6,426.17,2101-09-11 06:00:00,Tropical
79,TC210105,Nicole,-62.39,31.06,927.45,65.5,-2.39,324.64,425.2,2101-09-11 12:00:00,Tropical
80,TC210105,Nicole,-62.11,32.09,931.32,65.0,-0.8,338.97,420.47,2101-09-11 18:00:00,Tropical
81,TC210105,Nicole,-61.7,32.93,936.68,62.4,4.12,350.23,423.61,2101-09-12 00:00:00,Tropical
82,TC210105,Nicole,-61.55,33.5,934.04,61.2,8.89,349.74,420.51,2101-09-12 06:00:00,Tropical
83,TC210105,Nicole,-60.79,34.51,933.94,59.9,13.66,350.72,415.86,2101-09-12 12:00:00,Tropical
84,TC210105,Nicole,-60.07,35.72,934.13,58.3,18.42,355.03,417.02,2101-09-12 18:00:00,Transition
85,TC210105,Nicole,-59.33,37.17,934.69,58.5,24.51,346.94,419.94,2101-09-13 00:00:00,Transition
86,TC210105,Nicole,-58.21,38.91,933.94,58.1,29.35,321.16,411.56,2101-09-13 06:00:00,Transition
87,TC210105,Nicole,-57.34,40.6,926.66,60.6,31.29,294.7,399.69,2101-09-13 12:00:00,Transition
88,TC210105,Nicole,-56.28,42.7,933.55,54.8,30.89,243.56,375.98,2101-09-13 18:00:00,Transition
89,TC210105,Nicole,-54.56,44.16,942.54,48.9,27.25,174.91,345.21,2101-09-14 00:00:00,Transition
90,TC210105,Nicole,-52.35,45.71,949.25,44.0,22.97,83.97,304.96,2101-09-14 06:00:00,Transition
91,TC210105,Nicole,-49.84,47.6,957.0,38.2,16.79,7.73,258.73,2101-09-14 12:00:00,Transition
92,TC210105,Nicole,-47.38,49.02,962.56,35.5,12.44,-60.4,223.9,2101-09-14 18:00:00,Extratropical
93,TC210106,Phil,-33.54,11.82,1011.24,14.9,6.59,-11.12,-81.58,2101-09-14 12:00:00,Tropical
94,TC210106,Phil,-33.91,12.24,1008.55,17.8,-1.34,39.97,-46.28,2101-09-14 18:00:00,Tropical
95,TC210106,Phil,-34.35,12.84,1010.86,20.9,-0.74,37.68,-36.91,2101-09-15 00:00:00,Tropical
96,TC210106,Phil,-34.79,13.1,1006.26,24.2,-0.29,46.47,-32.33,2101-09-15 06:00:00,Tropical
97,TC210106,Phil,-35.92,13.41,1006.58,23.2,-0.35,59.55,-27.16,2101-09-15 12:00:00,Tropical
98,TC210106,Phil,-36.18,14.1,1005.5,20.1,0.12,77.39,-21.49,2101-09-15 18:00:00,Tropical
99,TC210106,Phil,-36.76,15.01,1006.59,23.3,2.43,85.83,-0.87,2101-09-16 00:00:00,Tropical
100,TC210106,Phil,-37.73,15.41,1002.34,25.2,4.64,95.76,6.42,2101-09-16 06:00:00,Tropical
101,TC210106,Phil,-38.39,16.15,1004.38,26.7,6.35,105.17,3.3,2101-09-16 12:00:00,Tropical
102,TC210106,Phil,-39.14,16.86,1003.82,23.1,7.19,131.69,5.62,2101-09-16 18:00:00,Tropical
103,TC210106,Phil,-40.07,17.64,1003.92,25.4,8.15,143.91,9.79,2101-09-17 00:00:00,Tropical
104,TC210106,Phil,-41.24,18.4,997.41,29.0,7.48,153.83,6.89,2101-09-17 06:00:00,Tropical
105,TC210106,Phil,-42.67,19.19,1001.91,27.8,6.0,167.64,7.93,2101-09-17 12:00:00,Tropical
106,TC210106,Phil,-43.7,19.56,1002.71,26.7,3.62,181.47,17.41,2101-09-17 18:00:00,Tropical
107,TC210106,Phil,-44.54,20.02,1003.68,26.0,1.37,181.56,5.66,2101-09-18 00:00:00,Tropical
108,TC210106,Phil,-45.83,20.88,1003.4,27.8,-1.01,178.55,-2.9,2101-09-18 06:00:00,Tropical
109,TC210106,Phil,-47.18,21.34,1005.33,27.7,-2.3,191.48,-14.33,2101-09-18 12:00:00,Tropical
110,TC210106,Phil,-48.34,21.88,1003.97,28.9,-3.98,197.3,-16.67,2101-09-18 18:00:00,Tropical
111,TC210106,Phil,-49.42,22.23,1001.41,32.8,-4.2,205.29,-31.39,2101-09-19 00:00:00,Tropical
112,TC210106,Phil,-50.66,22.87,1001.91,32.3,-3.69,210.14,-27.19,2101-09-19 06:00:00,Tropical
113,TC210106,Phil,-52.28,23.42,1004.0,28.5,-2.85,221.66,-23.93,2101-09-19 12:00:00,Tropical
114,TC210106,Phil,-53.76,23.95,999.62,30.2,-3.19,223.84,-29.37,2101-09-19 18:00:00,Tropical
115,TC210106,Phil,-54.67,24.36,999.99,32.6,-2.82,225.11,-15.49,2101-09-20 00:00:00,Tropical
116,TC210106,Phil,-55.89,24.85,995.97,33.7,-3.96,220.83,-5.52,2101-09-20 06:00:00,Tropical
117,TC210106,Phil,-56.6,25.59,990.18,37.0,-4.71,219.39,14.5,2101-09-20 12:00:00,Tropical
118,TC210106,Phil,-57.38,26.44,1000.99,34.5,-5.86,225.31,11.87,2101-09-20 18:00:00,Tropical
119,TC210106,Phil,-57.9,27.28,987.95,41.3,-4.2,231.89,18.41,2101-09-21 00:00:00,Tropical
120,TC210106,Phil,-58.76,27.95,999.09,32.5,-2.89,238.27,15.6,2101-09-21 06:00:00,Tropical
121,TC210106,Phil,-58.84,29.16,991.52,39.1,0.61,253.92,1.51,2101-09-21 12:00:00,Tropical
122,TC210106,Phil,-58.64,30.36,993.1,38.5,4.03,263.92,-45.31,2101-09-21 18:00:00,Tropical
123,TC210106,Phil,-58.45,31.55,996.89,34.6,8.56,254.43,-39.93,2101-09-22 00:00:00,Tropical
124,TC210106,Phil,-57.77,33.12,997.59,34.6,10.61,243.59,-57.31,2101-09-22 06:00:00,Tropical
125,TC210106,Phil,-57.26,34.68,993.67,34.6,14.1,223.84,-94.68,2101-09-22 12:00:00,Tropical
126,TC210106,Phil,-55.88,36.75,997.21,34.9,18.31,188.68,-110.43,2101-09-22 18:00:00,Transition
127,TC210106,Phil,-54.33,39.05,999.94,33.4,23.21,163.12,-112.32,2101-09-23 00:00:00,Transition
128,TC210106,Phil,-51.84,41.61,998.8,33.5,30.4,127.2,-149.43,2101-09-23 06:00:00,Transition
129,TC210106,Phil,-48.47,43.5,997.82,34.2,41.21,57.26,-169.38,2101-09-23 12:00:00,Transition
130,TC210106,Phil,-44.6,45.12,1001.49,30.5,53.95,-25.07,-201.02,2101-09-23 18:00:00,Extratropical
131,TC210106,Phil,-39.75,46.25,1005.01,34.6,61.63,-71.58,-215.93,2101-09-24 00:00:00,Extratropical
132,TC210106,Phil,-34.25,47.25,1007.81,32.5,64.33,-93.48,-224.76,2101-09-24 06:00:00,Extratropical
133,TC210303,Jacob,-31.37,9.37,1010.34,19.4,-5.36,-9.16,-19.19,2103-09-13 12:00:00,Tropical
134,TC210303,Jacob,-30.37,10.25,1007.88,21.7,0.25,-28.52,-2.22,2103-09-13 18:00:00,Tropical
135,TC210303,Jacob,-31.77,12.79,1010.78,12.9,-0.86,-25.81,-7.68,2103-09-14 00:00:00,Tropical
136,TC210303,Jacob,-32.2,12.39,1006.72,15.9,-0.73,-22.87,1.9,2103-09-14 06:00:00,Tropical
137,TC210303,Jacob,-32.13,13.21,1009.06,15.2,0.87,-16.87,4.36,2103-09-14 12:00:00,Tropical
138,TC210303,Jacob,-33.04,14.19,1006.6,16.7,1.0,-9.61,11.82,2103-09-14 18:00:00,Tropical
139,TC210303,Jacob,-34.55,14.57,1008.17,17.8,-1.01,-2.57,8.05,2103-09-15 00:00:00,Tropical
140,TC210303,Jacob,-35.61,14.12,1005.92,17.9,-2.12,15.27,9.95,2103-09-15 06:00:00,Tropical
141,TC210303,Jacob,-35.69,14.31,1007.72,19.7,-3.05,45.4,5.17,2103-09-15 12:00:00,Tropical
142,TC210303,Jacob,-36.84,15.78,1004.42,24.9,-4.97,65.95,2.79,2103-09-15 18:00:00,Tropical
143,TC210303,Jacob,-37.8,15.6,1005.19,24.7,-7.54,97.67,3.5,2103-09-16 00:00:00,Tropical
144,TC210303,Jacob,-38.7,15.8,1004.54,24.1,-7.89,127.85,6.2,2103-09-16 06:00:00,Tropical
145,TC210303,Jacob,-38.87,16.75,1002.84,27.4,-8.38,147.06,9.38,2103-09-16 12:00:00,Tropical
146,TC210303,Jacob,-39.97,16.87,1000.52,28.6,-7.8,158.92,12.39,2103-09-16 18:00:00,Tropical
147,TC210303,Jacob,-40.45,17.11,1003.3,24.7,-7.74,171.4,16.92,2103-09-17 00:00:00,Tropical
148,TC210303,Jacob,-41.29,17.12,1001.73,23.8,-7.99,175.18,9.18,2103-09-17 06:00:00,Tropical
149,TC210303,Jacob,-41.45,17.5,1004.02,24.0,-7.2,169.06,-6.19,2103-09-17 12:00:00,Tropical
150,TC210303,Jacob,-41.75,18.18,1002.7,24.9,-3.81,160.98,-6.71,2103-09-17 18:00:00,Tropical
151,TC210303,Jacob,-42.77,18.56,1003.61,27.9,-5.58,149.72,-11.06,2103-09-18 00:00:00,Tropical
152,TC210303,Jacob,-43.48,18.25,1002.19,25.6,-7.35,138.61,-28.55,2103-09-18 06:00:00,Tropical
153,TC210303,Jacob,-43.48,18.25,1004.72,23.0,-5.8,133.37,-35.26,2103-09-18 12:00:00,Tropical
154,TC210303,Jacob,-43.8,18.93,1002.2,28.0,-3.18,127.48,-23.18,2103-09-18 18:00:00,Tropical
155,TC210303,Jacob,-44.65,18.93,1002.65,31.3,-6.86,130.61,-30.54,2103-09-19 00:00:00,Tropical
156,TC210303,Jacob,-45.37,18.61,1000.74,31.6,-6.75,131.46,-38.18,2103-09-19 06:00:00,Tropical
157,TC210303,Jacob,-45.94,18.81,1000.14,35.5,-6.57,151.86,-20.02,2103-09-19 12:00:00,Tropical
158,TC210303,Jacob,-46.6,18.89,997.2,29.1,-8.04,167.24,-15.0,2103-09-19 18:00:00,Tropical
159,TC210303,Jacob,-46.98,19.17,998.7,29.9,-13.15,195.45,-20.51,2103-09-20 00:00:00,Tropical
160,TC210303,Jacob,-47.94,19.34,997.74,29.3,-12.53,216.11,-21.04,2103-09-20 06:00:00,Tropical
161,TC210303,Jacob,-49.0,19.69,996.74,34.8,-12.92,244.05,-26.3,2103-09-20 12:00:00,Tropical
162,TC210303,Jacob,-50.28,19.7,995.0,35.1,-12.14,251.27,-28.06,2103-09-20 18:00:00,Tropical
163,TC210303,Jacob,-51.38,19.64,998.48,29.4,-11.72,254.65,-45.35,2103-09-21 00:00:00,Tropical
164,TC210303,Jacob,-52.65,19.88,998.93,29.3,-9.92,253.77,-55.66,2103-09-21 06:00:00,Tropical
165,TC210303,Jacob,-54.21,20.34,1000.99,30.1,-9.48,245.38,-55.71,2103-09-21 12:00:00,Tropical
166,TC210303,Jacob,-55.69,20.92,995.91,34.3,-8.33,228.73,-57.8,2103-09-21 18:00:00,Tropical
167,TC210303,Jacob,-56.68,21.04,1002.78,28.2,-6.5,210.79,-76.36,2103-09-22 00:00:00,Tropical
168,TC210303,Jacob,-58.97,21.55,1001.81,29.4,-6.12,177.64,-40.54,2103-09-22 06:00:00,Tropical
169,TC210303,Jacob,-61.26,22.06,1000.84,30.6,-7.27,156.13,-15.99,2103-09-22 12:00:00,Tropical
170,TC210303,Jacob,-61.47,22.81,998.15,30.7,-9.48,159.96,-5.03,2103-09-22 18:00:00,Tropical
171,TC210303,Jacob,-62.88,23.54,1003.49,28.8,-12.88,175.73,8.12,2103-09-23 00:00:00,Tropical
172,TC210303,Jacob,-63.8,23.89,993.64,39.0,-16.36,197.89,15.99,2103-09-23 06:00:00,Tropical
173,TC210303,Jacob,-64.23,24.14,994.02,37.3,-19.97,239.29,1.2,2103-09-23 12:00:00,Tropical
174,TC210303,Jacob,-65.04,24.31,986.2,42.6,-22.53,270.54,-20.46,2103-09-23 18:00:00,Tropical
175,TC210303,Jacob,-65.66,24.83,994.47,36.0,-23.54,280.26,-20.71,2103-09-24 00:00:00,Tropical
176,TC210303,Jacob,-66.47,24.99,997.0,33.3,-23.51,276.35,-17.88,2103-09-24 06:00:00,Tropical
177,TC210303,Jacob,-67.1,25.51,990.23,40.5,-24.87,278.99,-11.0,2103-09-24 12:00:00,Tropical
178,TC210303,Jacob,-67.83,25.56,995.91,34.9,-23.53,286.45,-12.75,2103-09-24 18:00:00,Tropical
179,TC210303,Jacob,-68.47,26.07,995.19,34.3,-20.48,292.22,-7.21,2103-09-25 00:00:00,Tropical
180,TC210303,Jacob,-69.98,26.43,995.39,34.4,-19.47,304.32,-27.85,2103-09-25 06:00:00,Tropical
181,TC210303,Jacob,-70.9,26.34,997.72,34.8,-18.61,319.84,-28.11,2103-09-25 12:00:00,Tropical
182,TC210303,Jacob,-71.72,26.48,992.4,37.7,-16.84,329.25,-30.73,2103-09-25 18:00:00,Tropical
183,TC210303,Jacob,-72.65,26.77,993.63,37.8,-17.04,317.85,-34.32,2103-09-26 00:00:00,Tropical
184,TC210303,Jacob,-73.3,27.26,995.15,37.2,-20.17,315.6,-24.44,2103-09-26 06:00:00,Tropical
185,TC210303,Jacob,-73.82,27.57,996.32,37.0,-19.48,301.38,-1.17,2103-09-26 12:00:00,Tropical
186,TC210303,Jacob,-74.24,28.47,997.63,32.3,-19.58,293.63,-5.99,2103-09-26 18:00:00,Tropical
187,TC210303,Jacob,-74.25,29.39,990.28,38.5,-17.72,277.61,-20.07,2103-09-27 00:00:00,Tropical
188,TC210303,Jacob,-74.38,30.25,995.73,31.0,-14.2,282.74,-25.62,2103-09-27 06:00:00,Tropical
189,TC210303,Jacob,-74.26,31.01,997.89,30.3,-7.97,259.14,-39.16,2103-09-27 12:00:00,Tropical
190,TC210303,Jacob,-73.88,31.78,998.24,32.1,-0.61,230.17,-60.2,2103-09-27 18:00:00,Tropical
191,TC210303,Jacob,-73.72,32.83,997.78,31.9,7.15,217.22,-64.26,2103-09-28 00:00:00,Tropical
192,TC210303,Jacob,-72.95,32.82,998.26,31.7,13.12,201.92,-43.9,2103-09-28 06:00:00,Tropical
193,TC210303,Jacob,-72.1,34.29,996.27,32.7,17.14,183.49,-25.46,2103-09-28 12:00:00,Transition
194,TC210303,Jacob,-71.56,34.89,991.06,40.5,18.16,194.34,-20.96,2103-09-28 18:00:00,Transition
195,TC210303,Jacob,-70.54,36.18,988.61,32.6,18.61,222.99,-20.01,2103-09-29 00:00:00,Transition
196,TC210303,Jacob,-70.37,37.22,989.03,33.0,20.94,231.68,-14.14,2103-09-29 06:00:00,Transition
197,TC210303,Jacob,-69.75,38.09,985.74,32.3,20.21,223.14,2.29,2103-09-29 12:00:00,Transition
198,TC210303,Jacob,-69.05,39.41,982.47,32.5,19.79,198.24,25.47,2103-09-29 18:00:00,Transition
199,TC210303,Jacob,-67.9,40.04,975.81,39.9,21.82,158.62,61.17,2103-09-30 00:00:00,Transition
200,TC210303,Jacob,-65.86,41.49,973.1,36.7,19.62,112.04,101.52,2103-09-30 06:00:00,Transition
201,TC210303,Jacob,-63.44,43.14,976.37,33.0,15.12,62.23,126.16,2103-09-30 12:00:00,Transition
202,TC210303,Jacob,-61.07,45.04,977.64,32.0,12.11,33.14,117.97,2103-09-30 18:00:00,Transition
203,TC210303,Jacob,-58.25,46.76,979.84,26.5,9.98,15.65,87.37,2103-10-01 00:00:00,Transition
204,TC210303,Jacob,-54.04,47.37,985.49,28.9,8.03,-12.8,32.14,2103-10-01 06:00:00,Transition
205,TC210303,Jacob,-48.82,48.66,990.47,29.4,11.14,-38.45,-25.33,2103-10-01 12:00:00,Extratropical
206,TC210303,Jacob,-44.85,51.3,992.94,17.0,17.74,-56.44,-74.99,2103-10-01 18:00:00,Extratropical
207,TC210303,Jacob,-41.24,52.17,996.39,21.5,26.42,-70.65,-116.03,2103-10-02 00:00:00,Extratropical
208,TC210303,Jacob,-36.59,51.74,998.72,21.8,33.94,-87.96,-145.21,2103-10-02 06:00:00,Extratropical
209,TC210303,Jacob,-32.04,51.06,1002.12,21.3,40.65,-111.81,-174.57,2103-10-02 12:00:00,Extratropical
210,TC210303,Jacob,-29.72,50.1,1003.99,18.3,45.02,-142.04,-214.64,2103-10-02 18:00:00,Extratropical
211,TC210303,Jacob,-23.07,47.76,1006.2,18.1,47.83,-171.03,-261.28,2103-10-03 00:00:00,Extratropical
212,TC210303,Jacob,-18.75,46.0,1005.76,21.5,50.18,-194.44,-307.39,2103-10-03 06:00:00,Extratropical
213,TC210303,Jacob,-15.75,44.75,1005.81,22.0,53.26,-220.2,-355.44,2103-10-03 12:00:00,Extratropical
214,TC210303,Jacob,-12.75,44.0,1003.82,18.7,55.89,-231.74,-371.06,2103-10-03 18:00:00,Extratropical
215,TC210303,Jacob,-9.5,43.75,1004.75,14.5,56.96,-231.43,-379.83,2103-10-04 00:00:00,Extratropical
216,TC210303,Jacob,-6.5,43.5,1005.28,11.3,57.25,-226.91,-383.67,2103-10-04 06:00:00,Extratropical
217,TC210406,Samson,-62.72,30.89,1000.17,29.8,2.98,216.74,-126.95,2104-10-31 18:00:00,Tropical
218,TC210406,Samson,-64.44,31.49,1001.5,29.6,9.13,174.63,-31.21,2104-11-01 00:00:00,Tropical
219,TC210406,Samson,-66.34,31.32,999.58,30.3,9.52,169.12,-21.21,2104-11-01 06:00:00,Tropical
220,TC210406,Samson,-68.73,30.83,995.64,36.8,9.39,160.78,10.1,2104-11-01 12:00:00,Tropical
221,TC210406,Samson,-71.1,30.54,993.32,39.1,8.99,150.65,50.29,2104-11-01 18:00:00,Tropical
222,TC210406,Samson,-73.07,30.45,994.62,34.7,8.14,151.85,83.65,2104-11-02 00:00:00,Tropical
223,TC210406,Samson,-75.39,30.23,992.88,37.8,6.09,165.11,108.23,2104-11-02 06:00:00,Tropical
224,TC210406,Samson,-77.44,30.25,988.99,41.7,2.96,184.53,123.84,2104-11-02 12:00:00,Tropical
225,TC210406,Samson,-78.97,30.51,985.28,39.0,-0.42,205.46,130.58,2104-11-02 18:00:00,Tropical
226,TC210406,Samson,-80.23,30.79,983.4,41.3,-3.87,209.23,121.53,2104-11-03 00:00:00,Tropical
227,TC210406,Samson,-80.92,31.24,985.49,37.1,-3.93,201.92,93.87,2104-11-03 06:00:00,Tropical
228,TC210406,Samson,-80.89,31.53,994.23,30.3,-2.02,174.12,44.93,2104-11-03 12:00:00,Tropical
229,TC210406,Samson,-80.45,31.87,999.7,22.5,-0.1,132.53,-11.7,2104-11-03 18:00:00,Tropical
