,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),B,VLT,VUT,Time(Z),Storm Phase
0,TC210003,Colin,-47.15,41.53,953.85,43.3,53.39,120.75,-47.77,2100-03-01 00:00:00,Tropical
1,TC210003,Colin,-45.1,44.65,944.96,41.6,21.05,202.41,206.43,2100-03-01 06:00:00,Tropical
2,TC210003,Colin,-45.04,45.78,943.01,34.9,15.07,185.73,208.32,2100-03-01 12:00:00,Tropical
3,TC210003,Colin,-44.74,46.27,944.13,33.5,4.69,170.02,205.68,2100-03-01 18:00:00,Tropical
4,TC210003,Colin,-44.3,46.37,947.03,31.6,0.23,166.41,203.28,2100-03-02 00:00:00,Tropical
5,TC210003,Colin,-44.03,46.44,948.11,28.4,-3.84,137.08,175.54,2100-03-02 06:00:00,Tropical
6,TC210003,Colin,-44.3,45.62,953.49,26.9,-2.38,96.97,127.05,2100-03-02 12:00:00,Tropical
7,TC210003,Colin,-43.35,44.13,958.18,28.7,5.3,69.81,66.93,2100-03-02 18:00:00,Tropical
8,TC210003,Colin,-40.91,42.67,963.47,26.3,12.06,43.78,16.1,2100-03-03 00:00:00,Tropical
9,TC210003,Colin,-38.04,41.85,965.59,24.0,11.87,21.42,-19.22,2100-03-03 06:00:00,Tropical
10,TC210003,Colin,-35.46,41.48,969.19,23.0,11.57,3.1,-39.1,2100-03-03 12:00:00,Tropical
11,TC210003,Colin,-32.3,41.93,970.11,22.5,13.47,-8.9,-48.41,2100-03-03 18:00:00,Transition
12,TC210003,Colin,-29.14,42.38,971.02,21.9,17.92,-2.64,-52.65,2100-03-04 00:00:00,Extratropical
13,TC210003,Colin,-27.09,43.99,968.64,21.3,23.93,18.64,-52.73,2100-03-04 06:00:00,Extratropical
14,TC210003,Colin,-26.62,45.55,968.02,24.3,20.16,48.23,-52.18,2100-03-04 12:00:00,Extratropical
15,TC210003,Colin,-26.58,46.69,966.29,26.5,14.12,74.52,-50.79,2100-03-04 18:00:00,Extratropical
16,TC210003,Colin,-26.13,47.09,967.4,25.7,7.06,99.67,-43.4,2100-03-05 00:00:00,Extratropical
17,TC210003,Colin,-25.6,47.79,967.73,24.3,5.88,100.19,-29.54,2100-03-05 06:00:00,Extratropical
18,TC210003,Colin,-25.72,48.07,969.84,22.8,0.62,85.47,-21.39,2100-03-05 12:00:00,Extratropical
19,TC210003,Colin,-25.6,47.79,971.08,21.0,4.74,64.01,-21.9,2100-03-05 18:00:00,Extratropical
20,TC210003,Colin,-24.45,47.68,973.88,20.8,11.79,51.18,-29.18,2100-03-06 00:00:00,Extratropical
21,TC210003,Colin,-23.25,48.25,974.9,26.5,17.82,37.28,-39.22,2100-03-06 06:00:00,Extratropical
22,TC210003,Colin,-23.0,49.0,977.23,25.2,13.71,32.56,-55.7,2100-03-06 12:00:00,Extratropical
23,TC210003,Colin,-22.75,49.5,977.77,25.8,11.17,26.3,-69.43,2100-03-06 18:00:00,Extratropical
24,TC210003,Colin,-22.75,49.75,980.27,26.8,9.55,17.7,-88.29,2100-03-07 00:00:00,Extratropical
25,TC210003,Colin,-20.75,50.5,982.34,27.8,9.27,-0.65,-111.01,2100-03-07 06:00:00,Extratropical
26,TC210003,Colin,-19.25,51.0,987.55,25.3,8.03,-23.31,-141.93,2100-03-07 12:00:00,Extratropical
27,TC210003,Colin,-17.0,51.75,991.45,20.5,8.11,-50.0,-170.41,2100-03-07 18:00:00,Extratropical
28,TC210003,Colin,-15.5,52.75,996.85,17.0,9.37,-67.69,-196.04,2100-03-08 00:00:00,Extratropical
29,TC210003,Colin,-13.5,54.0,1000.96,15.2,10.29,-76.66,-204.16,2100-03-08 06:00:00,Extratropical
30,TC210005,Ernest,-30.48,12.9,1012.88,16.2,-8.17,-5.41,-19.62,2100-08-21 00:00:00,Tropical
31,TC210005,Ernest,-29.92,13.56,1009.56,18.7,7.9,-3.04,16.03,2100-08-21 06:00:00,Tropical
32,TC210005,Ernest,-30.73,14.29,1008.93,17.6,8.32,-7.7,19.31,2100-08-21 12:00:00,Tropical
33,TC210005,Ernest,-31.53,15.02,1008.31,16.4,8.54,-13.03,24.87,2100-08-21 18:00:00,Tropical
34,TC210005,Ernest,-32.92,15.46,1011.23,17.8,11.96,-15.62,32.93,2100-08-22 00:00:00,Tropical
35,TC210005,Ernest,-34.8,15.26,1009.19,17.0,11.88,-23.43,43.78,2100-08-22 06:00:00,Tropical
36,TC210005,Ernest,-36.64,15.86,1011.09,20.0,11.92,-28.83,46.2,2100-08-22 12:00:00,Tropical
37,TC210005,Ernest,-38.79,16.56,1010.46,18.3,11.34,-20.4,39.03,2100-08-22 18:00:00,Tropical
38,TC210005,Ernest,-41.53,16.83,1009.84,19.1,10.01,-21.51,33.88,2100-08-23 00:00:00,Tropical
39,TC210005,Ernest,-44.27,17.09,1009.22,19.8,7.86,-13.86,39.21,2100-08-23 06:00:00,Tropical
40,TC210005,Ernest,-46.65,17.21,1008.53,23.7,4.62,-1.11,35.85,2100-08-23 12:00:00,Tropical
41,TC210005,Ernest,-48.77,17.53,1009.09,22.6,1.14,25.49,34.17,2100-08-23 18:00:00,Tropical
42,TC210005,Ernest,-50.87,18.21,1010.17,23.7,-2.65,40.94,35.62,2100-08-24 00:00:00,Tropical
43,TC210005,Ernest,-53.5,18.62,1007.54,22.3,-6.12,63.93,37.24,2100-08-24 06:00:00,Tropical
44,TC210005,Ernest,-55.45,19.34,1008.82,24.7,-9.1,89.28,14.39,2100-08-24 12:00:00,Tropical
45,TC210005,Ernest,-57.78,20.24,1008.18,25.5,-10.54,117.15,14.52,2100-08-24 18:00:00,Tropical
46,TC210005,Ernest,-59.65,20.97,1006.65,28.5,-11.16,136.83,6.65,2100-08-25 00:00:00,Tropical
47,TC210005,Ernest,-61.65,21.61,997.32,35.6,-11.92,162.38,-10.11,2100-08-25 06:00:00,Tropical
48,TC210005,Ernest,-63.66,21.83,1001.84,29.0,-12.73,188.43,-4.85,2100-08-25 12:00:00,Tropical
49,TC210005,Ernest,-65.56,22.24,998.07,37.3,-12.62,198.59,9.88,2100-08-25 18:00:00,Tropical
50,TC210005,Ernest,-66.78,22.64,997.77,33.8,-12.32,211.24,24.44,2100-08-26 00:00:00,Tropical
51,TC210005,Ernest,-68.19,23.31,994.63,39.4,-13.85,222.24,38.94,2100-08-26 06:00:00,Tropical
52,TC210005,Ernest,-69.74,24.13,991.94,39.0,-15.04,232.6,66.5,2100-08-26 12:00:00,Tropical
53,TC210005,Ernest,-71.41,25.11,993.7,38.6,-14.02,227.86,95.02,2100-08-26 18:00:00,Tropical
54,TC210005,Ernest,-72.43,25.75,991.39,46.5,-13.23,242.94,121.56,2100-08-27 00:00:00,Tropical
55,TC210005,Ernest,-73.95,26.81,986.9,42.1,-12.86,252.32,119.39,2100-08-27 06:00:00,Tropical
56,TC210005,Ernest,-75.41,27.4,990.88,39.9,-12.63,264.42,143.5,2100-08-27 12:00:00,Tropical
57,TC210005,Ernest,-76.48,27.84,989.43,39.7,-10.21,282.33,155.55,2100-08-27 18:00:00,Tropical
58,TC210005,Ernest,-77.09,28.6,985.18,45.2,-9.15,297.13,169.45,2100-08-28 00:00:00,Tropical
59,TC210005,Ernest,-78.15,29.2,982.03,41.2,-7.48,296.34,178.48,2100-08-28 06:00:00,Tropical
60,TC210005,Ernest,-79.09,29.45,968.16,53.6,-6.69,286.88,200.35,2100-08-28 12:00:00,Tropical
61,TC210005,Ernest,-80.04,29.7,978.53,46.9,-2.91,260.82,201.47,2100-08-28 18:00:00,Tropical
62,TC210005,Ernest,-80.48,29.89,978.67,45.7,-2.81,220.39,212.61,2100-08-29 00:00:00,Tropical
63,TC210005,Ernest,-81.45,29.83,982.6,41.8,-2.9,187.5,192.86,2100-08-29 06:00:00,Tropical
64,TC210005,Ernest,-82.13,30.27,991.85,39.9,-3.87,158.62,178.36,2100-08-29 12:00:00,Tropical
65,TC210005,Ernest,-82.91,30.63,995.0,23.8,-5.66,134.48,155.73,2100-08-29 18:00:00,Tropical
66,TC210005,Ernest,-83.44,30.91,997.67,21.0,-9.9,125.23,137.88,2100-08-30 00:00:00,Tropical
67,TC210005,Ernest,-83.8,31.62,998.93,18.5,-13.14,122.02,116.1,2100-08-30 06:00:00,Tropical
68,TC210005,Ernest,-84.07,32.41,997.92,21.6,-16.0,119.44,88.38,2100-08-30 12:00:00,Tropical
69,TC210005,Ernest,-83.78,33.22,1000.56,23.2,-16.68,106.68,63.41,2100-08-30 18:00:00,Tropical
70,TC210005,Ernest,-83.85,33.91,1004.65,16.7,-14.5,98.83,41.84,2100-08-31 00:00:00,Tropical
71,TC210005,Ernest,-82.66,34.88,1006.96,16.4,-14.13,81.39,19.76,2100-08-31 06:00:00,Tropical
72,TC210005,Ernest,-81.18,36.04,1006.54,16.0,-8.2,63.57,-5.33,2100-08-31 12:00:00,Tropical
73,TC210005,Ernest,-80.96,37.22,1007.92,13.9,-0.75,42.53,-12.94,2100-08-31 18:00:00,Tropical
74,TC210005,Ernest,-78.17,38.52,1005.67,16.3,4.45,18.58,-16.88,2100-09-01 00:00:00,Tropical
75,TC210005,Ernest,-76.85,39.42,1003.3,22.4,9.49,-0.86,-32.35,2100-09-01 06:00:00,Transition
76,TC210005,Ernest,-74.73,41.55,1001.84,19.3,18.9,-34.35,-52.83,2100-09-01 12:00:00,Extratropical
77,TC210005,Ernest,-72.61,43.68,1000.38,16.2,27.32,-84.54,-77.7,2100-09-01 18:00:00,Extratropical
78,TC210005,Ernest,-70.49,45.81,998.93,13.2,35.16,-124.41,-113.11,2100-09-02 00:00:00,Extratropical
79,TC210005,Ernest,-67.42,48.88,997.49,15.7,45.87,-152.39,-155.59,2100-09-02 06:00:00,Extratropical
80,TC210005,Ernest,-63.99,52.56,996.99,15.7,52.76,-190.03,-178.58,2100-09-02 12:00:00,Extratropical
81,TC210005,Ernest,-61.0,55.0,995.53,28.3,56.52,-206.4,-190.94,2100-09-02 18:00:00,Extratropical
82,TC210103,Lydia,-78.85,25.82,1008.47,30.9,-9.06,73.37,-74.91,2101-07-20 18:00:00,Tropical
83,TC210103,Lydia,-78.09,26.66,1006.8,30.8,-4.97,137.13,27.39,2101-07-21 00:00:00,Tropical
84,TC210103,Lydia,-78.25,28.44,1004.49,29.1,-5.78,136.38,27.92,2101-07-21 06:00:00,Tropical
85,TC210103,Lydia,-79.09,29.45,1006.41,22.1,-5.64,130.32,23.89,2101-07-21 12:00:00,Tropical
86,TC210103,Lydia,-79.59,30.04,1005.71,25.9,-2.76,137.84,30.38,2101-07-21 18:00:00,Tropical
87,TC210103,Lydia,-79.87,30.36,1004.52,23.9,-3.24,138.62,14.53,2101-07-22 00:00:00,Tropical
88,TC210103,Lydia,-80.26,30.49,1003.17,21.4,-4.87,138.93,4.46,2101-07-22 06:00:00,Tropical
89,TC210103,Lydia,-79.93,31.29,1001.9,24.1,-3.34,132.59,-1.74,2101-07-22 12:00:00,Tropical
90,TC210103,Lydia,-79.97,31.97,1001.84,19.9,-5.34,138.81,-17.7,2101-07-22 18:00:00,Tropical
91,TC210103,Lydia,-80.11,32.13,1002.53,18.5,-7.24,136.16,-25.04,2101-07-23 00:00:00,Tropical
92,TC210103,Lydia,-79.55,32.02,1002.31,22.8,-8.19,142.52,-15.61,2101-07-23 06:00:00,Tropical
93,TC210103,Lydia,-78.41,33.41,999.07,25.0,-8.85,157.52,-6.18,2101-07-23 12:00:00,Tropical
94,TC210103,Lydia,-77.3,33.67,997.96,26.2,-11.46,182.07,4.18,2101-07-23 18:00:00,Tropical
95,TC210103,Lydia,-75.94,34.19,996.69,26.9,-9.16,195.93,37.1,2101-07-24 00:00:00,Tropical
96,TC210103,Lydia,-74.66,34.8,992.67,29.7,-9.55,209.69,73.84,2101-07-24 06:00:00,Tropical
97,TC210103,Lydia,-73.08,34.87,986.29,35.5,-8.62,218.69,99.81,2101-07-24 12:00:00,Tropical
98,TC210103,Lydia,-71.42,34.72,979.39,40.0,-7.51,234.13,125.06,2101-07-24 18:00:00,Tropical
99,TC210103,Lydia,-69.27,34.68,979.81,45.7,-6.7,251.55,131.04,2101-07-25 00:00:00,Tropical
100,TC210103,Lydia,-67.51,34.52,978.06,47.0,-7.72,269.13,115.25,2101-07-25 06:00:00,Tropical
101,TC210103,Lydia,-64.88,34.42,982.17,43.8,-7.36,284.42,89.27,2101-07-25 12:00:00,Tropical
102,TC210103,Lydia,-62.71,35.06,982.68,40.5,-2.88,283.52,85.03,2101-07-25 18:00:00,Tropical
103,TC210103,Lydia,-59.51,35.99,981.46,40.6,2.39,266.84,83.61,2101-07-26 00:00:00,Tropical
104,TC210103,Lydia,-56.11,37.49,972.98,44.4,10.08,237.64,101.91,2101-07-26 06:00:00,Tropical
105,TC210103,Lydia,-53.14,39.28,971.89,45.5,20.97,199.36,129.85,2101-07-26 12:00:00,Transition
106,TC210103,Lydia,-50.38,41.08,971.18,42.3,29.14,156.29,154.19,2101-07-26 18:00:00,Transition
107,TC210103,Lydia,-48.15,42.59,972.31,35.9,32.42,115.27,155.53,2101-07-27 00:00:00,Transition
108,TC210103,Lydia,-45.88,43.68,975.49,35.5,34.48,73.38,140.79,2101-07-27 06:00:00,Transition
109,TC210103,Lydia,-43.65,44.6,981.17,31.4,34.39,35.22,103.16,2101-07-27 12:00:00,Transition
110,TC210103,Lydia,-41.12,45.4,986.67,30.2,30.14,2.57,50.61,2101-07-27 18:00:00,Transition
111,TC210103,Lydia,-37.66,46.61,992.45,26.9,27.65,-18.92,-11.67,2101-07-28 00:00:00,Extratropical
112,TC210103,Lydia,-33.86,47.91,995.55,24.8,26.26,-29.48,-76.68,2101-07-28 06:00:00,Extratropical
113,TC210103,Lydia,-30.06,49.04,998.6,22.0,24.24,-38.86,-138.03,2101-07-28 12:00:00,Extratropical
114,TC210103,Lydia,-26.27,50.16,1001.66,19.3,22.77,-51.97,-195.99,2101-07-28 18:00:00,Extratropical
115,TC210103,Lydia,-22.75,51.5,1004.8,23.0,21.92,-54.82,-225.97,2101-07-29 00:00:00,Extratropical
116,TC210103,Lydia,-19.5,54.0,1006.24,19.1,21.51,-53.09,-235.15,2101-07-29 06:00:00,Extratropical
117,TC210105,Nicole,-15.02,9.92,1010.22,15.2,6.91,-97.33,-52.22,2101-08-31 12:00:00,Tropical
118,TC210105,Nicole,-16.98,11.22,1007.41,17.4,1.17,-24.15,-72.09,2101-08-31 18:00:00,Tropical
119,TC210105,Nicole,-18.85,11.35,1008.68,14.9,0.32,-5.94,-68.92,2101-09-01 00:00:00,Tropical
120,TC210105,Nicole,-18.48,11.51,1004.44,22.4,-1.14,16.46,-61.18,2101-09-01 06:00:00,Tropical
121,TC210105,Nicole,-17.29,11.8,1001.73,30.2,-0.43,47.48,-54.12,2101-09-01 12:00:00,Tropical
122,TC210105,Nicole,-17.77,13.24,999.37,28.9,-0.93,69.34,-49.96,2101-09-01 18:00:00,Tropical
123,TC210105,Nicole,-19.19,13.92,1000.25,27.5,0.49,82.59,-23.16,2101-09-02 00:00:00,Tropical
124,TC210105,Nicole,-20.82,14.53,998.38,26.6,3.47,78.55,-1.05,2101-09-02 06:00:00,Tropical
125,TC210105,Nicole,-22.86,14.46,999.78,30.8,5.94,71.52,3.47,2101-09-02 12:00:00,Tropical
126,TC210105,Nicole,-23.98,14.23,999.49,22.8,7.3,71.95,3.44,2101-09-02 18:00:00,Tropical
127,TC210105,Nicole,-24.8,14.44,1003.82,21.2,7.53,77.04,20.42,2101-09-03 00:00:00,Tropical
128,TC210105,Nicole,-26.79,14.83,999.57,30.5,7.5,86.62,16.42,2101-09-03 06:00:00,Tropical
129,TC210105,Nicole,-28.86,15.11,999.94,29.9,6.64,97.01,14.39,2101-09-03 12:00:00,Tropical
130,TC210105,Nicole,-30.61,14.62,999.8,25.8,4.03,114.6,13.14,2101-09-03 18:00:00,Tropical
131,TC210105,Nicole,-31.75,14.37,1000.94,24.8,1.04,118.14,15.98,2101-09-04 00:00:00,Tropical
132,TC210105,Nicole,-33.11,14.38,998.72,26.9,0.31,114.55,0.9,2101-09-04 06:00:00,Tropical
133,TC210105,Nicole,-34.86,14.22,1000.1,26.9,-0.52,117.16,1.2,2101-09-04 12:00:00,Tropical
134,TC210105,Nicole,-35.99,14.18,997.14,27.6,-1.19,130.37,8.19,2101-09-04 18:00:00,Tropical
135,TC210105,Nicole,-37.26,14.22,996.6,28.3,0.49,153.0,27.66,2101-09-05 00:00:00,Tropical
136,TC210105,Nicole,-38.99,14.51,991.3,33.3,2.2,166.28,51.8,2101-09-05 06:00:00,Tropical
137,TC210105,Nicole,-40.68,15.17,981.93,43.5,3.1,187.17,91.3,2101-09-05 12:00:00,Tropical
138,TC210105,Nicole,-42.77,15.66,980.45,39.7,4.65,200.57,134.29,2101-09-05 18:00:00,Tropical
139,TC210105,Nicole,-44.48,15.72,978.99,38.4,5.8,203.06,188.0,2101-09-06 00:00:00,Tropical
140,TC210105,Nicole,-46.28,15.95,970.55,44.1,4.61,193.55,228.27,2101-09-06 06:00:00,Tropical
141,TC210105,Nicole,-47.9,16.26,952.41,56.2,3.01,203.52,262.72,2101-09-06 12:00:00,Tropical
142,TC210105,Nicole,-49.59,16.68,949.74,70.6,1.78,214.98,293.24,2101-09-06 18:00:00,Tropical
143,TC210105,Nicole,-50.73,17.2,946.25,61.4,1.39,221.68,307.87,2101-09-07 00:00:00,Tropical
144,TC210105,Nicole,-51.98,17.44,926.58,67.1,1.69,228.7,308.3,2101-09-07 06:00:00,Tropical
145,TC210105,Nicole,-53.13,17.95,947.67,64.4,2.26,243.12,316.96,2101-09-07 12:00:00,Tropical
146,TC210105,Nicole,-54.27,18.85,934.5,71.8,3.37,253.5,332.45,2101-09-07 18:00:00,Tropical
147,TC210105,Nicole,-55.11,19.89,921.43,75.3,3.72,256.08,349.19,2101-09-08 00:00:00,Tropical
148,TC210105,Nicole,-55.89,20.82,927.17,87.5,2.39,262.23,372.71,2101-09-08 06:00:00,Tropical
149,TC210105,Nicole,-56.87,21.8,904.66,78.4,0.58,270.82,395.61,2101-09-08 12:00:00,Tropical
150,TC210105,Nicole,-57.85,23.01,902.97,91.0,-0.66,272.42,409.52,2101-09-08 18:00:00,Tropical
151,TC210105,Nicole,-58.55,23.74,912.01,88.6,-2.26,280.23,418.14,2101-09-09 00:00:00,Tropical
152,TC210105,Nicole,-59.46,24.52,915.73,83.6,-3.87,288.56,423.62,2101-09-09 06:00:00,Tropical
153,TC210105,Nicole,-59.98,25.35,908.0,87.1,-5.05,292.07,424.12,2101-09-09 12:00:00,Tropical
154,TC210105,Nicole,-60.51,26.18,915.29,87.1,-6.14,294.48,424.74,2101-09-09 18:00:00,Tropical
155,TC210105,Nicole,-60.93,26.82,924.52,79.8,-7.42,299.66,427.48,2101-09-10 00:00:00,Tropical
156,TC210105,Nicole,-61.55,27.76,919.89,73.0,-7.46,297.23,425.28,2101-09-10 06:00:00,Tropical
157,TC210105,Nicole,-61.99,28.4,925.22,68.8,-7.4,299.72,424.64,2101-09-10 12:00:00,Tropical
158,TC210105,Nicole,-62.43,29.05,926.45,76.1,-7.84,308.13,429.59,2101-09-10 18:00:00,Tropical
159,TC210105,Nicole,-62.15,29.68,919.32,71.9,-7.05,312.15,426.51,2101-09-11 00:00:00,Tropical
160,TC210105,Nicole,-62.59,30.32,926.41,70.4,-5.46,318.6,426.17,2101-09-11 06:00:00,Tropical
161,TC210105,Nicole,-62.39,31.06,927.45,65.5,-2.39,324.64,425.2,2101-09-11 12:00:00,Tropical
162,TC210105,Nicole,-62.11,32.09,931.32,65.0,-0.8,338.97,420.47,2101-09-11 18:00:00,Tropical
163,TC210105,Nicole,-61.7,32.93,936.68,62.4,4.12,350.23,423.61,2101-09-12 00:00:00,Tropical
164,TC210105,Nicole,-61.55,33.5,934.04,61.2,8.89,349.74,420.51,2101-09-12 06:00:00,Tropical
165,TC210105,Nicole,-60.79,34.51,933.94,59.9,13.66,350.72,415.86,2101-09-12 12:00:00,Tropical
166,TC210105,Nicole,-60.07,35.72,934.13,58.3,18.42,355.03,417.02,2101-09-12 18:00:00,Transition
167,TC210105,Nicole,-59.33,37.17,934.69,58.5,24.51,346.94,419.94,2101-09-13 00:00:00,Transition
168,TC210105,Nicole,-58.21,38.91,933.94,58.1,29.35,321.16,411.56,2101-09-13 06:00:00,Transition
169,TC210105,Nicole,-57.34,40.6,926.66,60.6,31.29,294.7,399.69,2101-09-13 12:00:00,Transition
170,TC210105,Nicole,-56.28,42.7,933.55,54.8,30.89,243.56,375.98,2101-09-13 18:00:00,Transition
171,TC210105,Nicole,-54.56,44.16,942.54,48.9,27.25,174.91,345.21,2101-09-14 00:00:00,Transition
172,TC210105,Nicole,-52.35,45.71,949.25,44.0,22.97,83.97,304.96,2101-09-14 06:00:00,Transition
173,TC210105,Nicole,-49.84,47.6,957.0,38.2,16.79,7.73,258.73,2101-09-14 12:00:00,Transition
174,TC210105,Nicole,-47.38,49.02,962.56,35.5,12.44,-60.4,223.9,2101-09-14 18:00:00,Extratropical
175,TC210106,Phil,-33.54,11.82,1011.24,14.9,6.59,-11.12,-81.58,2101-09-14 12:00:00,Tropical
176,TC210106,Phil,-33.91,12.24,1008.55,17.8,-1.34,39.97,-46.28,2101-09-14 18:00:00,Tropical
177,TC210106,Phil,-34.35,12.84,1010.86,20.9,-0.74,37.68,-36.91,2101-09-15 00:00:00,Tropical
178,TC210106,Phil,-34.79,13.1,1006.26,24.2,-0.29,46.47,-32.33,2101-09-15 06:00:00,Tropical
179,TC210106,Phil,-35.92,13.41,1006.58,23.2,-0.35,59.55,-27.16,2101-09-15 12:00:00,Tropical
180,TC210106,Phil,-36.18,14.1,1005.5,20.1,0.12,77.39,-21.49,2101-09-15 18:00:00,Tropical
181,TC210106,Phil,-36.76,15.01,1006.59,23.3,2.43,85.83,-0.87,2101-09-16 00:00:00,Tropical
182,TC210106,Phil,-37.73,15.41,1002.34,25.2,4.64,95.76,6.42,2101-09-16 06:00:00,Tropical
183,TC210106,Phil,-38.39,16.15,1004.38,26.7,6.35,105.17,3.3,2101-09-16 12:00:00,Tropical
184,TC210106,Phil,-39.14,16.86,1003.82,23.1,7.19,131.69,5.62,2101-09-16 18:00:00,Tropical
185,TC210106,Phil,-40.07,17.64,1003.92,25.4,8.15,143.91,9.79,2101-09-17 00:00:00,Tropical
186,TC210106,Phil,-41.24,18.4,997.41,29.0,7.48,153.83,6.89,2101-09-17 06:00:00,Tropical
187,TC210106,Phil,-42.67,19.19,1001.91,27.8,6.0,167.64,7.93,2101-09-17 12:00:00,Tropical
188,TC210106,Phil,-43.7,19.56,1002.71,26.7,3.62,181.47,17.41,2101-09-17 18:00:00,Tropical
189,TC210106,Phil,-44.54,20.02,1003.68,26.0,1.37,181.56,5.66,2101-09-18 00:00:00,Tropical
190,TC210106,Phil,-45.83,20.88,1003.4,27.8,-1.01,178.55,-2.9,2101-09-18 06:00:00,Tropical
191,TC210106,Phil,-47.18,21.34,1005.33,27.7,-2.3,191.48,-14.33,2101-09-18 12:00:00,Tropical
192,TC210106,Phil,-48.34,21.88,1003.97,28.9,-3.98,197.3,-16.67,2101-09-18 18:00:00,Tropical
193,TC210106,Phil,-49.42,22.23,1001.41,32.8,-4.2,205.29,-31.39,2101-09-19 00:00:00,Tropical
194,TC210106,Phil,-50.66,22.87,1001.91,32.3,-3.69,210.14,-27.19,2101-09-19 06:00:00,Tropical
195,TC210106,Phil,-52.28,23.42,1004.0,28.5,-2.85,221.66,-23.93,2101-09-19 12:00:00,Tropical
196,TC210106,Phil,-53.76,23.95,999.62,30.2,-3.19,223.84,-29.37,2101-09-19 18:00:00,Tropical
197,TC210106,Phil,-54.67,24.36,999.99,32.6,-2.82,225.11,-15.49,2101-09-20 00:00:00,Tropical
198,TC210106,Phil,-55.89,24.85,995.97,33.7,-3.96,220.83,-5.52,2101-09-20 06:00:00,Tropical
199,TC210106,Phil,-56.6,25.59,990.18,37.0,-4.71,219.39,14.5,2101-09-20 12:00:00,Tropical
200,TC210106,Phil,-57.38,26.44,1000.99,34.5,-5.86,225.31,11.87,2101-09-20 18:00:00,Tropical
201,TC210106,Phil,-57.9,27.28,987.95,41.3,-4.2,231.89,18.41,2101-09-21 00:00:00,Tropical
202,TC210106,Phil,-58.76,27.95,999.09,32.5,-2.89,238.27,15.6,2101-09-21 06:00:00,Tropical
203,TC210106,Phil,-58.84,29.16,991.52,39.1,0.61,253.92,1.51,2101-09-21 12:00:00,Tropical
204,TC210106,Phil,-58.64,30.36,993.1,38.5,4.03,263.92,-45.31,2101-09-21 18:00:00,Tropical
205,TC210106,Phil,-58.45,31.55,996.89,34.6,8.56,254.43,-39.93,2101-09-22 00:00:00,Tropical
206,TC210106,Phil,-57.77,33.12,997.59,34.6,10.61,243.59,-57.31,2101-09-22 06:00:00,Tropical
207,TC210106,Phil,-57.26,34.68,993.67,34.6,14.1,223.84,-94.68,2101-09-22 12:00:00,Tropical
208,TC210106,Phil,-55.88,36.75,997.21,34.9,18.31,188.68,-110.43,2101-09-22 18:00:00,Transition
209,TC210106,Phil,-54.33,39.05,999.94,33.4,23.21,163.12,-112.32,2101-09-23 00:00:00,Transition
210,TC210106,Phil,-51.84,41.61,998.8,33.5,30.4,127.2,-149.43,2101-09-23 06:00:00,Transition
211,TC210106,Phil,-48.47,43.5,997.82,34.2,41.21,57.26,-169.38,2101-09-23 12:00:00,Transition
212,TC210106,Phil,-44.6,45.12,1001.49,30.5,53.95,-25.07,-201.02,2101-09-23 18:00:00,Extratropical
213,TC210106,Phil,-39.75,46.25,1005.01,34.6,61.63,-71.58,-215.93,2101-09-24 00:00:00,Extratropical
214,TC210106,Phil,-34.25,47.25,1007.81,32.5,64.33,-93.48,-224.76,2101-09-24 06:00:00,Extratropical
215,TC210107,Song,-41.55,19.66,1012.1,18.7,-22.94,-42.21,-54.33,2101-10-09 06:00:00,Tropical
216,TC210107,Song,-41.84,19.77,1012.97,21.5,-20.68,25.56,-170.74,2101-10-09 12:00:00,Tropical
217,TC210107,Song,-42.78,19.96,1009.36,24.4,-20.18,38.92,-154.79,2101-10-09 18:00:00,Tropical
218,TC210107,Song,-43.59,19.84,1010.48,20.7,-13.36,43.28,-153.83,2101-10-10 00:00:00,Tropical
219,TC210107,Song,-44.02,20.25,1003.64,26.7,-9.46,63.04,-135.75,2101-10-10 06:00:00,Tropical
220,TC210107,Song,-43.91,20.52,1007.53,23.6,-6.77,71.62,-115.81,2101-10-10 12:00:00,Tropical
221,TC210107,Song,-44.37,21.5,1002.94,27.9,-4.17,78.95,-79.89,2101-10-10 18:00:00,Tropical
222,TC210107,Song,-44.75,21.79,1009.31,21.2,-2.32,83.78,-57.16,2101-10-11 00:00:00,Tropical
223,TC210107,Song,-45.76,22.55,1007.3,22.0,-5.92,95.26,-17.26,2101-10-11 06:00:00,Tropical
224,TC210107,Song,-46.39,23.33,1003.9,30.6,-6.84,100.97,-0.25,2101-10-11 12:00:00,Tropical
225,TC210107,Song,-47.8,23.54,1003.14,22.7,-7.96,122.95,20.37,2101-10-11 18:00:00,Tropical
226,TC210107,Song,-48.79,23.71,1002.64,23.5,-8.23,157.97,29.29,2101-10-12 00:00:00,Tropical
227,TC210107,Song,-49.55,24.2,997.44,34.4,-10.92,188.83,35.94,2101-10-12 06:00:00,Tropical
228,TC210107,Song,-50.19,24.15,994.38,29.5,-8.16,214.37,25.72,2101-10-12 12:00:00,Tropical
229,TC210107,Song,-50.29,24.33,985.54,36.6,-8.57,243.84,18.43,2101-10-12 18:00:00,Tropical
230,TC210107,Song,-49.75,24.57,994.28,34.6,-6.43,263.1,14.36,2101-10-13 00:00:00,Tropical
231,TC210107,Song,-49.37,25.57,991.98,33.4,-4.8,271.68,17.61,2101-10-13 06:00:00,Tropical
