,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),B,VLT,VUT,Time(Z),Storm Phase
0,TC210001,Alex,-36.2,31.52,1011.0,20.4,46.03,-119.17,-274.54,2100-02-02 18:00:00,Tropical
1,TC210001,Alex,-36.05,31.78,1005.8,23.9,-9.89,140.21,-117.67,2100-02-03 00:00:00,Tropical
2,TC210001,Alex,-36.82,30.79,997.5,30.5,-8.0,133.68,-116.45,2100-02-03 06:00:00,Tropical
3,TC210001,Alex,-37.27,29.68,996.57,35.5,-0.58,108.75,-129.38,2100-02-03 12:00:00,Tropical
4,TC210001,Alex,-37.95,27.58,993.42,35.4,-4.96,95.81,-110.09,2100-02-03 18:00:00,Tropical
5,TC210001,Alex,-36.76,25.67,996.11,21.3,2.09,74.97,-91.9,2100-02-04 00:00:00,Tropical
6,TC210001,Alex,-34.84,25.9,993.8,21.3,5.07,63.9,-96.8,2100-02-04 06:00:00,Tropical
7,TC210001,Alex,-34.58,27.5,991.82,24.8,7.19,52.4,-100.97,2100-02-04 12:00:00,Tropical
8,TC210001,Alex,-36.13,28.52,992.71,25.7,4.45,51.78,-77.34,2100-02-04 18:00:00,Tropical
9,TC210001,Alex,-37.52,27.93,994.61,24.4,0.64,61.46,-76.1,2100-02-05 00:00:00,Tropical
10,TC210001,Alex,-38.91,27.34,996.52,23.1,-1.73,56.75,-83.59,2100-02-05 06:00:00,Tropical
11,TC210001,Alex,-40.3,26.75,998.43,21.8,-0.7,49.78,-81.65,2100-02-05 12:00:00,Tropical
12,TC210003,Colin,-47.15,41.53,953.85,43.3,53.39,120.75,-47.77,2100-03-01 00:00:00,Tropical
13,TC210003,Colin,-45.1,44.65,944.96,41.6,21.05,202.41,206.43,2100-03-01 06:00:00,Tropical
14,TC210003,Colin,-45.04,45.78,943.01,34.9,15.07,185.73,208.32,2100-03-01 12:00:00,Tropical
15,TC210003,Colin,-44.74,46.27,944.13,33.5,4.69,170.02,205.68,2100-03-01 18:00:00,Tropical
16,TC210003,Colin,-44.3,46.37,947.03,31.6,0.23,166.41,203.28,2100-03-02 00:00:00,Tropical
17,TC210003,Colin,-44.03,46.44,948.11,28.4,-3.84,137.08,175.54,2100-03-02 06:00:00,Tropical
18,TC210003,Colin,-44.3,45.62,953.49,26.9,-2.38,96.97,127.05,2100-03-02 12:00:00,Tropical
19,TC210003,Colin,-43.35,44.13,958.18,28.7,5.3,69.81,66.93,2100-03-02 18:00:00,Tropical
20,TC210003,Colin,-40.91,42.67,963.47,26.3,12.06,43.78,16.1,2100-03-03 00:00:00,Tropical
21,TC210003,Colin,-38.04,41.85,965.59,24.0,11.87,21.42,-19.22,2100-03-03 06:00:00,Tropical
22,TC210003,Colin,-35.46,41.48,969.19,23.0,11.57,3.1,-39.1,2100-03-03 12:00:00,Tropical
23,TC210003,Colin,-32.3,41.93,970.11,22.5,13.47,-8.9,-48.41,2100-03-03 18:00:00,Transition
24,TC210003,Colin,-29.14,42.38,971.02,21.9,17.92,-2.64,-52.65,2100-03-04 00:00:00,Extratropical
25,TC210003,Colin,-27.09,43.99,968.64,21.3,23.93,18.64,-52.73,2100-03-04 06:00:00,Extratropical
26,TC210003,Colin,-26.62,45.55,968.02,24.3,20.16,48.23,-52.18,2100-03-04 12:00:00,Extratropical
27,TC210003,Colin,-26.58,46.69,966.29,26.5,14.12,74.52,-50.79,2100-03-04 18:00:00,Extratropical
28,TC210003,Colin,-26.13,47.09,967.4,25.7,7.06,99.67,-43.4,2100-03-05 00:00:00,Extratropical
29,TC210003,Colin,-25.6,47.79,967.73,24.3,5.88,100.19,-29.54,2100-03-05 06:00:00,Extratropical
30,TC210003,Colin,-25.72,48.07,969.84,22.8,0.62,85.47,-21.39,2100-03-05 12:00:00,Extratropical
31,TC210003,Colin,-25.6,47.79,971.08,21.0,4.74,64.01,-21.9,2100-03-05 18:00:00,Extratropical
32,TC210003,Colin,-24.45,47.68,973.88,20.8,11.79,51.18,-29.18,2100-03-06 00:00:00,Extratropical
33,TC210003,Colin,-23.25,48.25,974.9,26.5,17.82,37.28,-39.22,2100-03-06 06:00:00,Extratropical
34,TC210003,Colin,-23.0,49.0,977.23,25.2,13.71,32.56,-55.7,2100-03-06 12:00:00,Extratropical
35,TC210003,Colin,-22.75,49.5,977.77,25.8,11.17,26.3,-69.43,2100-03-06 18:00:00,Extratropical
36,TC210003,Colin,-22.75,49.75,980.27,26.8,9.55,17.7,-88.29,2100-03-07 00:00:00,Extratropical
37,TC210003,Colin,-20.75,50.5,982.34,27.8,9.27,-0.65,-111.01,2100-03-07 06:00:00,Extratropical
38,TC210003,Colin,-19.25,51.0,987.55,25.3,8.03,-23.31,-141.93,2100-03-07 12:00:00,Extratropical
39,TC210003,Colin,-17.0,51.75,991.45,20.5,8.11,-50.0,-170.41,2100-03-07 18:00:00,Extratropical
40,TC210003,Colin,-15.5,52.75,996.85,17.0,9.37,-67.69,-196.04,2100-03-08 00:00:00,Extratropical
41,TC210003,Colin,-13.5,54.0,1000.96,15.2,10.29,-76.66,-204.16,2100-03-08 06:00:00,Extratropical
42,TC210004,Dawn,-68.89,39.91,1010.54,13.1,6.55,-1.69,-39.26,2100-08-06 18:00:00,Tropical
43,TC210004,Dawn,-67.95,39.79,1010.91,14.6,-6.73,35.7,-54.31,2100-08-07 00:00:00,Tropical
44,TC210004,Dawn,-67.02,39.66,1011.28,16.0,-5.84,33.9,-45.87,2100-08-07 06:00:00,Tropical
45,TC210004,Dawn,-66.08,39.54,1011.64,17.5,-7.2,35.62,-44.51,2100-08-07 12:00:00,Tropical
46,TC210004,Dawn,-65.14,39.41,1012.01,18.9,-7.4,39.06,-50.44,2100-08-07 18:00:00,Tropical
47,TC210004,Dawn,-64.17,40.14,1012.53,18.5,-4.47,20.86,-58.48,2100-08-08 00:00:00,Tropical
48,TC210004,Dawn,-62.09,40.97,1012.16,19.1,0.66,4.47,-73.0,2100-08-08 06:00:00,Tropical
49,TC210004,Dawn,-60.02,41.8,1011.8,19.7,6.75,1.07,-109.8,2100-08-08 12:00:00,Tropical
50,TC210004,Dawn,-58.03,43.47,1007.83,20.0,16.11,3.38,-135.46,2100-08-08 18:00:00,Tropical
51,TC210004,Dawn,-55.55,45.0,1003.91,24.9,21.87,10.39,-130.75,2100-08-09 00:00:00,Tropical
52,TC210004,Dawn,-52.58,45.19,998.1,28.2,22.25,25.45,-116.02,2100-08-09 06:00:00,Tropical
53,TC210004,Dawn,-49.73,45.27,997.61,26.6,21.07,28.25,-88.59,2100-08-09 12:00:00,Tropical
54,TC210004,Dawn,-46.96,45.28,999.8,24.2,17.49,22.36,-50.19,2100-08-09 18:00:00,Tropical
55,TC210004,Dawn,-45.42,45.13,1002.81,19.5,11.34,7.06,-18.31,2100-08-10 00:00:00,Tropical
56,TC210004,Dawn,-43.63,45.36,1004.28,18.3,5.85,-7.68,-14.76,2100-08-10 06:00:00,Transition
57,TC210004,Dawn,-42.0,45.75,1006.93,22.5,4.21,-25.33,-10.97,2100-08-10 12:00:00,Transition
58,TC210004,Dawn,-40.5,46.75,1009.33,22.6,2.99,-36.53,-6.66,2100-08-10 18:00:00,Transition
59,TC210004,Dawn,-38.25,48.25,1012.09,19.2,3.25,-57.29,-8.49,2100-08-11 00:00:00,Transition
60,TC210004,Dawn,-36.0,49.75,1012.95,19.5,5.76,-84.33,-38.47,2100-08-11 06:00:00,Transition
61,TC210004,Dawn,-33.25,51.75,1015.29,20.0,6.49,-99.85,-41.9,2100-08-11 12:00:00,Transition
62,TC210004,Dawn,-29.5,53.75,1015.77,19.9,5.98,-101.52,-40.08,2100-08-11 18:00:00,Transition
63,TC210005,Ernest,-30.48,12.9,1012.88,16.2,-8.17,-5.41,-19.62,2100-08-21 00:00:00,Tropical
64,TC210005,Ernest,-29.92,13.56,1009.56,18.7,7.9,-3.04,16.03,2100-08-21 06:00:00,Tropical
65,TC210005,Ernest,-30.73,14.29,1008.93,17.6,8.32,-7.7,19.31,2100-08-21 12:00:00,Tropical
66,TC210005,Ernest,-31.53,15.02,1008.31,16.4,8.54,-13.03,24.87,2100-08-21 18:00:00,Tropical
67,TC210005,Ernest,-32.92,15.46,1011.23,17.8,11.96,-15.62,32.93,2100-08-22 00:00:00,Tropical
68,TC210005,Ernest,-34.8,15.26,1009.19,17.0,11.88,-23.43,43.78,2100-08-22 06:00:00,Tropical
69,TC210005,Ernest,-36.64,15.86,1011.09,20.0,11.92,-28.83,46.2,2100-08-22 12:00:00,Tropical
70,TC210005,Ernest,-38.79,16.56,1010.46,18.3,11.34,-20.4,39.03,2100-08-22 18:00:00,Tropical
71,TC210005,Ernest,-41.53,16.83,1009.84,19.1,10.01,-21.51,33.88,2100-08-23 00:00:00,Tropical
72,TC210005,Ernest,-44.27,17.09,1009.22,19.8,7.86,-13.86,39.21,2100-08-23 06:00:00,Tropical
73,TC210005,Ernest,-46.65,17.21,1008.53,23.7,4.62,-1.11,35.85,2100-08-23 12:00:00,Tropical
74,TC210005,Ernest,-48.77,17.53,1009.09,22.6,1.14,25.49,34.17,2100-08-23 18:00:00,Tropical
75,TC210005,Ernest,-50.87,18.21,1010.17,23.7,-2.65,40.94,35.62,2100-08-24 00:00:00,Tropical
76,TC210005,Ernest,-53.5,18.62,1007.54,22.3,-6.12,63.93,37.24,2100-08-24 06:00:00,Tropical
77,TC210005,Ernest,-55.45,19.34,1008.82,24.7,-9.1,89.28,14.39,2100-08-24 12:00:00,Tropical
78,TC210005,Ernest,-57.78,20.24,1008.18,25.5,-10.54,117.15,14.52,2100-08-24 18:00:00,Tropical
79,TC210005,Ernest,-59.65,20.97,1006.65,28.5,-11.16,136.83,6.65,2100-08-25 00:00:00,Tropical
80,TC210005,Ernest,-61.65,21.61,997.32,35.6,-11.92,162.38,-10.11,2100-08-25 06:00:00,Tropical
81,TC210005,Ernest,-63.66,21.83,1001.84,29.0,-12.73,188.43,-4.85,2100-08-25 12:00:00,Tropical
82,TC210005,Ernest,-65.56,22.24,998.07,37.3,-12.62,198.59,9.88,2100-08-25 18:00:00,Tropical
83,TC210005,Ernest,-66.78,22.64,997.77,33.8,-12.32,211.24,24.44,2100-08-26 00:00:00,Tropical
84,TC210005,Ernest,-68.19,23.31,994.63,39.4,-13.85,222.24,38.94,2100-08-26 06:00:00,Tropical
85,TC210005,Ernest,-69.74,24.13,991.94,39.0,-15.04,232.6,66.5,2100-08-26 12:00:00,Tropical
86,TC210005,Ernest,-71.41,25.11,993.7,38.6,-14.02,227.86,95.02,2100-08-26 18:00:00,Tropical
87,TC210005,Ernest,-72.43,25.75,991.39,46.5,-13.23,242.94,121.56,2100-08-27 00:00:00,Tropical
88,TC210005,Ernest,-73.95,26.81,986.9,42.1,-12.86,252.32,119.39,2100-08-27 06:00:00,Tropical
89,TC210005,Ernest,-75.41,27.4,990.88,39.9,-12.63,264.42,143.5,2100-08-27 12:00:00,Tropical
90,TC210005,Ernest,-76.48,27.84,989.43,39.7,-10.21,282.33,155.55,2100-08-27 18:00:00,Tropical
91,TC210005,Ernest,-77.09,28.6,985.18,45.2,-9.15,297.13,169.45,2100-08-28 00:00:00,Tropical
92,TC210005,Ernest,-78.15,29.2,982.03,41.2,-7.48,296.34,178.48,2100-08-28 06:00:00,Tropical
93,TC210005,Ernest,-79.09,29.45,968.16,53.6,-6.69,286.88,200.35,2100-08-28 12:00:00,Tropical
94,TC210005,Ernest,-80.04,29.7,978.53,46.9,-2.91,260.82,201.47,2100-08-28 18:00:00,Tropical
95,TC210005,Ernest,-80.48,29.89,978.67,45.7,-2.81,220.39,212.61,2100-08-29 00:00:00,Tropical
96,TC210005,Ernest,-81.45,29.83,982.6,41.8,-2.9,187.5,192.86,2100-08-29 06:00:00,Tropical
97,TC210005,Ernest,-82.13,30.27,991.85,39.9,-3.87,158.62,178.36,2100-08-29 12:00:00,Tropical
98,TC210005,Ernest,-82.91,30.63,995.0,23.8,-5.66,134.48,155.73,2100-08-29 18:00:00,Tropical
99,TC210005,Ernest,-83.44,30.91,997.67,21.0,-9.9,125.23,137.88,2100-08-30 00:00:00,Tropical
100,TC210005,Ernest,-83.8,31.62,998.93,18.5,-13.14,122.02,116.1,2100-08-30 06:00:00,Tropical
101,TC210005,Ernest,-84.07,32.41,997.92,21.6,-16.0,119.44,88.38,2100-08-30 12:00:00,Tropical
102,TC210005,Ernest,-83.78,33.22,1000.56,23.2,-16.68,106.68,63.41,2100-08-30 18:00:00,Tropical
103,TC210005,Ernest,-83.85,33.91,1004.65,16.7,-14.5,98.83,41.84,2100-08-31 00:00:00,Tropical
104,TC210005,Ernest,-82.66,34.88,1006.96,16.4,-14.13,81.39,19.76,2100-08-31 06:00:00,Tropical
105,TC210005,Ernest,-81.18,36.04,1006.54,16.0,-8.2,63.57,-5.33,2100-08-31 12:00:00,Tropical
106,TC210005,Ernest,-80.96,37.22,1007.92,13.9,-0.75,42.53,-12.94,2100-08-31 18:00:00,Tropical
107,TC210005,Ernest,-78.17,38.52,1005.67,16.3,4.45,18.58,-16.88,2100-09-01 00:00:00,Tropical
108,TC210005,Ernest,-76.85,39.42,1003.3,22.4,9.49,-0.86,-32.35,2100-09-01 06:00:00,Transition
109,TC210005,Ernest,-74.73,41.55,1001.84,19.3,18.9,-34.35,-52.83,2100-09-01 12:00:00,Extratropical
110,TC210005,Ernest,-72.61,43.68,1000.38,16.2,27.32,-84.54,-77.7,2100-09-01 18:00:00,Extratropical
111,TC210005,Ernest,-70.49,45.81,998.93,13.2,35.16,-124.41,-113.11,2100-09-02 00:00:00,Extratropical
112,TC210005,Ernest,-67.42,48.88,997.49,15.7,45.87,-152.39,-155.59,2100-09-02 06:00:00,Extratropical
113,TC210005,Ernest,-63.99,52.56,996.99,15.7,52.76,-190.03,-178.58,2100-09-02 12:00:00,Extratropical
114,TC210005,Ernest,-61.0,55.0,995.53,28.3,56.52,-206.4,-190.94,2100-09-02 18:00:00,Extratropical
115,TC210006,Grace,-62.82,17.98,1008.12,27.8,-9.41,118.27,-70.33,2100-08-22 12:00:00,Tropical
116,TC210006,Grace,-65.16,18.36,1003.73,30.6,-14.46,130.04,-15.31,2100-08-22 18:00:00,Tropical
117,TC210006,Grace,-67.68,18.98,1007.41,26.6,-13.67,128.07,0.78,2100-08-23 00:00:00,Tropical
118,TC210006,Grace,-70.42,19.26,1008.6,23.2,-13.55,131.39,-7.52,2100-08-23 06:00:00,Tropical
119,TC210006,Grace,-72.56,19.62,1002.37,28.6,-14.4,138.52,-2.79,2100-08-23 12:00:00,Tropical
120,TC210006,Grace,-74.58,19.78,1006.89,28.4,-13.94,143.28,-7.13,2100-08-23 18:00:00,Tropical
121,TC210006,Grace,-76.64,20.36,1001.9,23.6,-12.31,149.13,-15.15,2100-08-24 00:00:00,Tropical
122,TC210006,Grace,-78.18,20.79,1006.47,21.1,-10.48,149.94,-34.45,2100-08-24 06:00:00,Tropical
123,TC210006,Grace,-80.23,21.31,1000.39,33.0,-8.55,159.52,-34.52,2100-08-24 12:00:00,Tropical
124,TC210006,Grace,-81.56,21.43,1003.12,24.6,-8.04,167.67,-29.86,2100-08-24 18:00:00,Tropical
125,TC210006,Grace,-83.24,22.34,999.88,27.8,-8.48,192.15,-34.46,2100-08-25 00:00:00,Tropical
126,TC210006,Grace,-84.3,23.34,992.46,39.8,-8.53,206.22,13.35,2100-08-25 06:00:00,Tropical
127,TC210006,Grace,-85.21,24.47,994.8,37.9,-10.18,228.46,48.49,2100-08-25 12:00:00,Tropical
128,TC210006,Grace,-86.28,25.74,983.15,55.2,-11.73,235.56,74.21,2100-08-25 18:00:00,Tropical
129,TC210006,Grace,-87.48,26.63,987.91,39.7,-12.86,246.67,79.32,2100-08-26 00:00:00,Tropical
130,TC210006,Grace,-88.61,27.61,993.19,35.0,-12.81,246.85,79.89,2100-08-26 06:00:00,Tropical
131,TC210006,Grace,-89.75,28.57,993.34,33.9,-13.52,243.44,43.72,2100-08-26 12:00:00,Tropical
132,TC210006,Grace,-90.26,29.13,994.0,31.3,-12.77,224.19,14.65,2100-08-26 18:00:00,Tropical
133,TC210006,Grace,-90.76,29.97,996.9,25.2,-11.84,200.93,-8.16,2100-08-27 00:00:00,Tropical
134,TC210006,Grace,-91.28,30.52,1003.03,18.5,-9.93,163.16,-12.86,2100-08-27 06:00:00,Tropical
135,TC210006,Grace,-91.91,31.47,1006.53,13.5,-8.97,120.28,-1.31,2100-08-27 12:00:00,Tropical
136,TC210006,Grace,-92.09,32.4,1009.79,13.8,-8.26,86.93,6.58,2100-08-27 18:00:00,Tropical
137,TC210006,Grace,-92.02,33.09,1009.42,11.9,-8.46,73.97,14.5,2100-08-28 00:00:00,Tropical
138,TC210006,Grace,-92.29,33.63,1009.51,12.6,-7.95,75.13,16.88,2100-08-28 06:00:00,Tropical
139,TC210006,Grace,-92.35,34.7,1006.67,16.3,-9.77,80.28,15.63,2100-08-28 12:00:00,Tropical
140,TC210006,Grace,-92.79,35.39,1007.77,12.2,-11.93,86.24,12.45,2100-08-28 18:00:00,Tropical
141,TC210006,Grace,-92.72,36.3,1005.89,16.1,-14.61,89.06,5.98,2100-08-29 00:00:00,Tropical
142,TC210006,Grace,-92.53,36.82,1006.21,16.1,-18.83,83.04,7.56,2100-08-29 06:00:00,Tropical
143,TC210006,Grace,-92.15,38.14,1007.64,15.1,-25.18,79.73,6.47,2100-08-29 12:00:00,Tropical
144,TC210006,Grace,-91.75,39.0,1008.03,13.8,-29.5,81.59,-16.2,2100-08-29 18:00:00,Tropical
145,TC210006,Grace,-91.5,40.0,1008.17,10.6,-32.8,83.66,-20.36,2100-08-30 00:00:00,Tropical
146,TC210006,Grace,-91.25,41.25,1008.18,12.5,-34.39,80.56,-13.04,2100-08-30 06:00:00,Tropical
147,TC210007,Harrison,-71.18,35.13,964.17,40.1,21.84,162.38,-48.7,2100-11-10 12:00:00,Tropical
148,TC210007,Harrison,-71.94,35.33,963.95,34.5,11.71,196.24,54.33,2100-11-10 18:00:00,Tropical
149,TC210007,Harrison,-71.39,35.93,968.89,31.1,12.16,192.62,57.11,2100-11-11 00:00:00,Tropical
150,TC210007,Harrison,-71.35,36.22,971.89,36.2,12.51,182.8,63.2,2100-11-11 06:00:00,Tropical
151,TC210007,Harrison,-71.54,36.77,975.51,32.5,10.65,164.76,67.34,2100-11-11 12:00:00,Tropical
152,TC210007,Harrison,-71.69,36.94,979.48,28.7,7.39,156.31,69.67,2100-11-11 18:00:00,Tropical
153,TC210007,Harrison,-71.94,37.21,984.55,28.3,4.1,146.48,70.74,2100-11-12 00:00:00,Tropical
154,TC210007,Harrison,-72.32,36.98,988.22,26.9,2.11,141.21,63.55,2100-11-12 06:00:00,Tropical
155,TC210007,Harrison,-72.08,36.71,991.25,25.0,2.12,142.25,47.05,2100-11-12 12:00:00,Tropical
156,TC210007,Harrison,-71.69,36.94,991.72,24.9,3.09,140.21,25.42,2100-11-12 18:00:00,Tropical
157,TC210007,Harrison,-71.23,36.96,992.04,25.2,7.14,127.46,2.78,2100-11-13 00:00:00,Tropical
158,TC210007,Harrison,-70.64,36.64,991.67,24.4,12.9,119.79,-19.86,2100-11-13 06:00:00,Tropical
159,TC210007,Harrison,-69.2,36.56,990.63,25.4,15.69,101.7,-34.81,2100-11-13 12:00:00,Transition
160,TC210007,Harrison,-67.81,37.09,988.63,28.1,19.16,90.21,-38.9,2100-11-13 18:00:00,Transition
161,TC210007,Harrison,-65.12,37.38,985.66,30.0,28.37,84.53,-34.69,2100-11-14 00:00:00,Transition
162,TC210007,Harrison,-62.95,38.08,978.61,38.3,33.74,92.34,-31.68,2100-11-14 06:00:00,Transition
163,TC210007,Harrison,-59.79,39.55,971.24,45.7,40.64,81.03,-40.07,2100-11-14 12:00:00,Transition
164,TC210007,Harrison,-56.37,40.75,962.54,48.0,53.21,67.64,-53.59,2100-11-14 18:00:00,Transition
165,TC210007,Harrison,-52.49,43.6,957.83,38.5,65.8,88.78,-77.67,2100-11-15 00:00:00,Transition
166,TC210007,Harrison,-49.54,46.55,953.11,33.7,61.58,124.67,-85.61,2100-11-15 06:00:00,Transition
167,TC210007,Harrison,-47.97,49.09,948.23,34.7,50.69,146.43,-86.79,2100-11-15 12:00:00,Transition
168,TC210007,Harrison,-46.44,50.21,942.99,36.2,37.9,163.58,-86.42,2100-11-15 18:00:00,Transition
169,TC210007,Harrison,-44.0,51.25,942.74,48.0,24.35,188.71,-92.85,2100-11-16 00:00:00,Transition
170,TC210007,Harrison,-41.0,52.75,942.91,42.8,5.78,174.35,-83.47,2100-11-16 06:00:00,Transition
171,TC210007,Harrison,-39.0,55.5,944.89,40.3,-3.11,164.94,-81.31,2100-11-16 12:00:00,Transition
172,TC210103,Lydia,-78.85,25.82,1008.47,30.9,-9.06,73.37,-74.91,2101-07-20 18:00:00,Tropical
173,TC210103,Lydia,-78.09,26.66,1006.8,30.8,-4.97,137.13,27.39,2101-07-21 00:00:00,Tropical
174,TC210103,Lydia,-78.25,28.44,1004.49,29.1,-5.78,136.38,27.92,2101-07-21 06:00:00,Tropical
175,TC210103,Lydia,-79.09,29.45,1006.41,22.1,-5.64,130.32,23.89,2101-07-21 12:00:00,Tropical
176,TC210103,Lydia,-79.59,30.04,1005.71,25.9,-2.76,137.84,30.38,2101-07-21 18:00:00,Tropical
177,TC210103,Lydia,-79.87,30.36,1004.52,23.9,-3.24,138.62,14.53,2101-07-22 00:00:00,Tropical
178,TC210103,Lydia,-80.26,30.49,1003.17,21.4,-4.87,138.93,4.46,2101-07-22 06:00:00,Tropical
179,TC210103,Lydia,-79.93,31.29,1001.9,24.1,-3.34,132.59,-1.74,2101-07-22 12:00:00,Tropical
180,TC210103,Lydia,-79.97,31.97,1001.84,19.9,-5.34,138.81,-17.7,2101-07-22 18:00:00,Tropical
181,TC210103,Lydia,-80.11,32.13,1002.53,18.5,-7.24,136.16,-25.04,2101-07-23 00:00:00,Tropical
182,TC210103,Lydia,-79.55,32.02,1002.31,22.8,-8.19,142.52,-15.61,2101-07-23 06:00:00,Tropical
183,TC210103,Lydia,-78.41,33.41,999.07,25.0,-8.85,157.52,-6.18,2101-07-23 12:00:00,Tropical
184,TC210103,Lydia,-77.3,33.67,997.96,26.2,-11.46,182.07,4.18,2101-07-23 18:00:00,Tropical
185,TC210103,Lydia,-75.94,34.19,996.69,26.9,-9.16,195.93,37.1,2101-07-24 00:00:00,Tropical
186,TC210103,Lydia,-74.66,34.8,992.67,29.7,-9.55,209.69,73.84,2101-07-24 06:00:00,Tropical
187,TC210103,Lydia,-73.08,34.87,986.29,35.5,-8.62,218.69,99.81,2101-07-24 12:00:00,Tropical
188,TC210103,Lydia,-71.42,34.72,979.39,40.0,-7.51,234.13,125.06,2101-07-24 18:00:00,Tropical
189,TC210103,Lydia,-69.27,34.68,979.81,45.7,-6.7,251.55,131.04,2101-07-25 00:00:00,Tropical
190,TC210103,Lydia,-67.51,34.52,978.06,47.0,-7.72,269.13,115.25,2101-07-25 06:00:00,Tropical
191,TC210103,Lydia,-64.88,34.42,982.17,43.8,-7.36,284.42,89.27,2101-07-25 12:00:00,Tropical
192,TC210103,Lydia,-62.71,35.06,982.68,40.5,-2.88,283.52,85.03,2101-07-25 18:00:00,Tropical
193,TC210103,Lydia,-59.51,35.99,981.46,40.6,2.39,266.84,83.61,2101-07-26 00:00:00,Tropical
194,TC210103,Lydia,-56.11,37.49,972.98,44.4,10.08,237.64,101.91,2101-07-26 06:00:00,Tropical
195,TC210103,Lydia,-53.14,39.28,971.89,45.5,20.97,199.36,129.85,2101-07-26 12:00:00,Transition
196,TC210103,Lydia,-50.38,41.08,971.18,42.3,29.14,156.29,154.19,2101-07-26 18:00:00,Transition
197,TC210103,Lydia,-48.15,42.59,972.31,35.9,32.42,115.27,155.53,2101-07-27 00:00:00,Transition
198,TC210103,Lydia,-45.88,43.68,975.49,35.5,34.48,73.38,140.79,2101-07-27 06:00:00,Transition
199,TC210103,Lydia,-43.65,44.6,981.17,31.4,34.39,35.22,103.16,2101-07-27 12:00:00,Transition
200,TC210103,Lydia,-41.12,45.4,986.67,30.2,30.14,2.57,50.61,2101-07-27 18:00:00,Transition
201,TC210103,Lydia,-37.66,46.61,992.45,26.9,27.65,-18.92,-11.67,2101-07-28 00:00:00,Extratropical
202,TC210103,Lydia,-33.86,47.91,995.55,24.8,26.26,-29.48,-76.68,2101-07-28 06:00:00,Extratropical
203,TC210103,Lydia,-30.06,49.04,998.6,22.0,24.24,-38.86,-138.03,2101-07-28 12:00:00,Extratropical
204,TC210103,Lydia,-26.27,50.16,1001.66,19.3,22.77,-51.97,-195.99,2101-07-28 18:00:00,Extratropical
205,TC210103,Lydia,-22.75,51.5,1004.8,23.0,21.92,-54.82,-225.97,2101-07-29 00:00:00,Extratropical
206,TC210103,Lydia,-19.5,54.0,1006.24,19.1,21.51,-53.09,-235.15,2101-07-29 06:00:00,Extratropical
207,TC210105,Nicole,-15.02,9.92,1010.22,15.2,6.91,-97.33,-52.22,2101-08-31 12:00:00,Tropical
208,TC210105,Nicole,-16.98,11.22,1007.41,17.4,1.17,-24.15,-72.09,2101-08-31 18:00:00,Tropical
209,TC210105,Nicole,-18.85,11.35,1008.68,14.9,0.32,-5.94,-68.92,2101-09-01 00:00:00,Tropical
210,TC210105,Nicole,-18.48,11.51,1004.44,22.4,-1.14,16.46,-61.18,2101-09-01 06:00:00,Tropical
211,TC210105,Nicole,-17.29,11.8,1001.73,30.2,-0.43,47.48,-54.12,2101-09-01 12:00:00,Tropical
212,TC210105,Nicole,-17.77,13.24,999.37,28.9,-0.93,69.34,-49.96,2101-09-01 18:00:00,Tropical
213,TC210105,Nicole,-19.19,13.92,1000.25,27.5,0.49,82.59,-23.16,2101-09-02 00:00:00,Tropical
214,TC210105,Nicole,-20.82,14.53,998.38,26.6,3.47,78.55,-1.05,2101-09-02 06:00:00,Tropical
215,TC210105,Nicole,-22.86,14.46,999.78,30.8,5.94,71.52,3.47,2101-09-02 12:00:00,Tropical
216,TC210105,Nicole,-23.98,14.23,999.49,22.8,7.3,71.95,3.44,2101-09-02 18:00:00,Tropical
217,TC210105,Nicole,-24.8,14.44,1003.82,21.2,7.53,77.04,20.42,2101-09-03 00:00:00,Tropical
218,TC210105,Nicole,-26.79,14.83,999.57,30.5,7.5,86.62,16.42,2101-09-03 06:00:00,Tropical
219,TC210105,Nicole,-28.86,15.11,999.94,29.9,6.64,97.01,14.39,2101-09-03 12:00:00,Tropical
220,TC210105,Nicole,-30.61,14.62,999.8,25.8,4.03,114.6,13.14,2101-09-03 18:00:00,Tropical
221,TC210105,Nicole,-31.75,14.37,1000.94,24.8,1.04,118.14,15.98,2101-09-04 00:00:00,Tropical
222,TC210105,Nicole,-33.11,14.38,998.72,26.9,0.31,114.55,0.9,2101-09-04 06:00:00,Tropical
223,TC210105,Nicole,-34.86,14.22,1000.1,26.9,-0.52,117.16,1.2,2101-09-04 12:00:00,Tropical
224,TC210105,Nicole,-35.99,14.18,997.14,27.6,-1.19,130.37,8.19,2101-09-04 18:00:00,Tropical
225,TC210105,Nicole,-37.26,14.22,996.6,28.3,0.49,153.0,27.66,2101-09-05 00:00:00,Tropical
226,TC210105,Nicole,-38.99,14.51,991.3,33.3,2.2,166.28,51.8,2101-09-05 06:00:00,Tropical
227,TC210105,Nicole,-40.68,15.17,981.93,43.5,3.1,187.17,91.3,2101-09-05 12:00:00,Tropical
228,TC210105,Nicole,-42.77,15.66,980.45,39.7,4.65,200.57,134.29,2101-09-05 18:00:00,Tropical
229,TC210105,Nicole,-44.48,15.72,978.99,38.4,5.8,203.06,188.0,2101-09-06 00:00:00,Tropical
230,TC210105,Nicole,-46.28,15.95,970.55,44.1,4.61,193.55,228.27,2101-09-06 06:00:00,Tropical
