,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),B,VLT,VUT,Time(Z),Storm Phase
204,TC190303,Luke,-40.54,46.79,1007.11,26.5,20.73,-65.03,-85.63,1903-06-10 06:00:00,Extratropical
205,TC190303,Luke,-37.76,48.74,1010.72,23.9,25.11,-127.46,-126.78,1903-06-10 12:00:00,Extratropical
206,TC190303,Luke,-34.5,50.5,1012.75,22.5,26.97,-178.58,-142.34,1903-06-10 18:00:00,Extratropical
207,TC190303,Luke,-31.25,52.25,1014.16,19.5,27.86,-204.02,-142.71,1903-06-11 00:00:00,Extratropical
208,TC190406,Dorcas,-19.43,15.06,1005.07,17.5,-10.36,54.36,-15.78,1904-08-31 00:00:00,Tropical
209,TC190406,Dorcas,-18.96,15.43,1003.82,17.8,7.9,26.08,-7.51,1904-08-31 06:00:00,Tropical
210,TC190406,Dorcas,-19.57,15.71,1004.51,22.2,6.63,20.56,0.09,1904-08-31 12:00:00,Tropical
211,TC190406,Dorcas,-21.36,13.59,1002.57,25.1,5.5,25.89,4.96,1904-08-31 18:00:00,Tropical
212,TC190406,Dorcas,-22.07,15.7,1002.59,27.9,9.22,39.3,0.4,1904-09-01 00:00:00,Tropical
213,TC190406,Dorcas,-23.32,15.43,1000.91,22.4,7.66,55.51,-1.18,1904-09-01 06:00:00,Tropical
214,TC190406,Dorcas,-24.98,15.12,1001.91,24.4,6.09,61.84,3.52,1904-09-01 12:00:00,Tropical
215,TC190406,Dorcas,-25.99,14.72,998.49,22.0,5.5,67.04,-3.81,1904-09-01 18:00:00,Tropical
216,TC190406,Dorcas,-26.68,14.45,1001.25,21.2,4.55,71.74,-11.67,1904-09-02 00:00:00,Tropical
217,TC190406,Dorcas,-27.17,14.67,999.65,20.8,4.93,66.86,-5.28,1904-09-02 06:00:00,Tropical
218,TC190406,Dorcas,-27.63,15.04,1001.43,20.4,5.51,66.59,8.61,1904-09-02 12:00:00,Tropical
219,TC190406,Dorcas,-28.22,15.57,998.18,24.0,4.41,80.39,26.12,1904-09-02 18:00:00,Tropical
220,TC190406,Dorcas,-30.05,16.39,997.95,27.3,2.6,108.3,49.2,1904-09-03 00:00:00,Tropical
221,TC190406,Dorcas,-31.32,16.1,988.63,28.0,1.05,140.71,66.86,1904-09-03 06:00:00,Tropical
222,TC190406,Dorcas,-32.39,16.24,989.0,31.5,-1.11,177.07,82.9,1904-09-03 12:00:00,Tropical
223,TC190406,Dorcas,-33.65,16.51,986.88,31.7,-2.43,208.12,87.04,1904-09-03 18:00:00,Tropical
224,TC190406,Dorcas,-34.73,16.65,985.15,33.0,-0.23,233.31,90.3,1904-09-04 00:00:00,Tropical
225,TC190406,Dorcas,-35.38,16.82,982.87,32.5,4.17,244.19,86.79,1904-09-04 06:00:00,Tropical
226,TC190406,Dorcas,-35.96,17.15,982.5,34.3,7.37,242.18,97.21,1904-09-04 12:00:00,Tropical
227,TC190406,Dorcas,-36.55,17.71,981.23,33.7,9.73,240.37,104.87,1904-09-04 18:00:00,Tropical
228,TC190406,Dorcas,-36.81,18.4,982.61,32.8,10.82,231.72,127.43,1904-09-05 00:00:00,Tropical
229,TC190406,Dorcas,-37.48,18.92,979.11,35.3,8.84,223.91,151.86,1904-09-05 06:00:00,Tropical
